確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0749,2012,13,台中市,烏日區,M,0,1,1,66000,66000230
0749,2012,14,宜蘭縣,頭城鎮,F,0,5~9,1,10002,10002040
0749,2012,14,台中市,北屯區,M,0,1,1,66000,66000080
0749,2012,15,南投縣,竹山鎮,M,0,0,1,10008,10008040
0749,2012,15,台南市,安南區,F,0,0,1,67000,67000350
0749,2012,16,屏東縣,泰武鄉,M,0,2,1,10013,10013290
0749,2012,16,台南市,北區,F,0,10~14,1,67000,67000340
0749,2012,16,台南市,新營區,M,0,1,1,67000,67000010
0749,2012,17,新北市,新店區,M,0,10~14,1,65000,65000060
0749,2012,17,台中市,大雅區,F,0,2,1,66000,66000180
0749,2012,17,台南市,安南區,M,0,1,1,67000,67000350
0749,2012,18,新竹縣,新埔鎮,F,0,1,1,10004,10004030
0749,2012,18,高雄市,路竹區,M,0,0,1,64000,64000240
0749,2012,18,新北市,板橋區,M,0,2,1,65000,65000010
0749,2012,18,台中市,大雅區,M,0,2,1,66000,66000180
0749,2012,19,台北市,中山區,F,0,3,1,63000,63000040
0749,2012,19,高雄市,岡山區,M,0,1,1,64000,64000190
0749,2012,19,台南市,安南區,M,0,1,1,67000,67000350
0749,2012,19,台南市,安定區,F,0,0,1,67000,67000210
0749,2012,20,苗栗縣,苗栗市,F,0,2,1,10005,10005010
0749,2012,20,新竹市,東區,F,0,5~9,1,10018,10018010
0749,2012,20,台北市,北投區,M,0,0,1,63000,63000120
0749,2012,20,台北市,萬華區,M,0,0,1,63000,63000070
0749,2012,20,台北市,萬華區,F,0,3,1,63000,63000070
0749,2012,20,新北市,泰山區,M,0,0,1,65000,65000160
0749,2012,20,台中市,西屯區,F,0,1,1,66000,66000060
0749,2012,21,苗栗縣,後龍鎮,F,0,1,1,10005,10005060
0749,2012,21,屏東縣,萬巒鄉,M,0,0,1,10013,10013120
0749,2012,21,屏東縣,萬巒鄉,F,0,10~14,1,10013,10013120
0749,2012,21,台北市,士林區,M,0,5~9,1,63000,63000110
0749,2012,21,台北市,文山區,M,0,0,1,63000,63000080
