年,週,年齡別,縣市,手足口病急診就診人次,縣市別代碼
2017,22,7~15,台中市,1,66000
2017,23,0,桃園市,4,68000
2017,23,0,南投縣,2,10008
2017,23,0,彰化縣,1,10007
2017,23,0,新竹市,2,10018
2017,23,0,苗栗縣,1,10005
2017,23,0,高雄市,1,64000
2017,23,0,台中市,7,66000
2017,23,0,基隆市,1,10017
2017,23,16+,台中市,1,66000
2017,23,16+,基隆市,1,10017
2017,23,1~3,嘉義市,1,10020
2017,23,1~3,嘉義縣,1,10010
2017,23,1~3,桃園市,16,68000
2017,23,1~3,屏東縣,1,10013
2017,23,1~3,彰化縣,3,10007
2017,23,1~3,宜蘭縣,1,10002
2017,23,1~3,新北市,3,65000
2017,23,1~3,新竹市,3,10018
2017,23,1~3,苗栗縣,2,10005
2017,23,1~3,高雄市,1,64000
2017,23,1~3,台北市,9,63000
2017,23,1~3,台中市,9,66000
2017,23,1~3,台南市,3,67000
2017,23,1~3,基隆市,2,10017
2017,23,4~6,嘉義縣,1,10010
2017,23,4~6,桃園市,2,68000
2017,23,4~6,新北市,2,65000
2017,23,4~6,新竹市,1,10018
2017,23,4~6,花蓮縣,2,10015
2017,23,4~6,苗栗縣,1,10005
2017,23,4~6,台北市,4,63000
2017,23,4~6,台中市,3,66000
2017,23,4~6,台東縣,1,10014
2017,23,7~15,彰化縣,2,10007
2017,23,7~15,苗栗縣,2,10005
2017,23,7~15,台中市,1,66000
2017,23,7~15,台南市,1,67000
2017,24,0,桃園市,8,68000
2017,24,0,彰化縣,2,10007
2017,24,0,宜蘭縣,2,10002
2017,24,0,新北市,1,65000
2017,24,0,苗栗縣,3,10005
2017,24,0,台北市,1,63000
2017,24,0,台中市,4,66000
2017,24,0,台南市,2,67000
2017,24,0,台東縣,1,10014
2017,24,16+,桃園市,1,68000
2017,24,16+,台北市,2,63000
2017,24,16+,台中市,2,66000
2017,24,1~3,嘉義市,2,10020
2017,24,1~3,嘉義縣,2,10010
2017,24,1~3,桃園市,15,68000
2017,24,1~3,屏東縣,1,10013
2017,24,1~3,彰化縣,6,10007
2017,24,1~3,宜蘭縣,1,10002
2017,24,1~3,新北市,7,65000
2017,24,1~3,新竹市,1,10018
2017,24,1~3,新竹縣,1,10004
2017,24,1~3,花蓮縣,1,10015
2017,24,1~3,苗栗縣,3,10005
2017,24,1~3,高雄市,2,64000
2017,24,1~3,台北市,8,63000
2017,24,1~3,台中市,14,66000
2017,24,1~3,台南市,3,67000
2017,24,1~3,台東縣,3,10014
2017,24,1~3,雲林縣,1,10009
2017,24,1~3,基隆市,4,10017
2017,24,4~6,桃園市,2,68000
2017,24,4~6,彰化縣,2,10007
2017,24,4~6,宜蘭縣,2,10002
2017,24,4~6,新北市,4,65000
2017,24,4~6,新竹市,1,10018
2017,24,4~6,台北市,9,63000
2017,24,4~6,台中市,1,66000
2017,24,4~6,台南市,1,67000
2017,24,4~6,基隆市,1,10017
2017,24,7~15,桃園市,1,68000
2017,24,7~15,新北市,2,65000
2017,24,7~15,新竹市,1,10018
2017,24,7~15,台北市,1,63000
2017,24,7~15,基隆市,2,10017
2017,25,0,桃園市,7,68000
2017,25,0,彰化縣,2,10007
2017,25,0,新北市,1,65000
2017,25,0,新竹市,1,10018
2017,25,0,高雄市,2,64000
2017,25,0,台中市,9,66000
2017,25,0,台東縣,1,10014
2017,25,16+,桃園市,2,68000
2017,25,16+,新北市,1,65000
2017,25,16+,花蓮縣,1,10015
2017,25,16+,台北市,3,63000
2017,25,1~3,嘉義市,1,10020
2017,25,1~3,嘉義縣,1,10010
2017,25,1~3,桃園市,33,68000
2017,25,1~3,屏東縣,1,10013
2017,25,1~3,南投縣,1,10008
2017,25,1~3,彰化縣,3,10007
2017,25,1~3,宜蘭縣,1,10002
2017,25,1~3,新北市,13,65000
2017,25,1~3,新竹市,1,10018
2017,25,1~3,新竹縣,2,10004
2017,25,1~3,花蓮縣,2,10015
2017,25,1~3,苗栗縣,3,10005
2017,25,1~3,高雄市,7,64000
2017,25,1~3,台北市,9,63000
2017,25,1~3,台中市,12,66000
2017,25,1~3,台南市,2,67000
2017,25,1~3,雲林縣,1,10009
2017,25,1~3,基隆市,4,10017
2017,25,4~6,桃園市,6,68000
2017,25,4~6,彰化縣,1,10007
2017,25,4~6,新北市,1,65000
2017,25,4~6,新竹市,1,10018
2017,25,4~6,苗栗縣,1,10005
2017,25,4~6,高雄市,1,64000
2017,25,4~6,台北市,3,63000
2017,25,4~6,台中市,3,66000
2017,25,4~6,台東縣,1,10014
2017,25,4~6,基隆市,3,10017
2017,25,7~15,桃園市,2,68000
2017,25,7~15,苗栗縣,1,10005
2017,25,7~15,高雄市,1,64000
2017,25,7~15,台北市,5,63000
2017,25,7~15,台中市,2,66000
2017,25,7~15,台東縣,1,10014
2017,26,0,桃園市,10,68000
2017,26,0,屏東縣,2,10013
2017,26,0,彰化縣,3,10007
2017,26,0,新北市,3,65000
2017,26,0,花蓮縣,1,10015
2017,26,0,金門縣,1,09020
2017,26,0,高雄市,3,64000
2017,26,0,台北市,2,63000
2017,26,0,台中市,7,66000
2017,26,0,台南市,1,67000
2017,26,0,基隆市,1,10017
2017,26,16+,桃園市,3,68000
2017,26,16+,澎湖縣,1,10016
2017,26,16+,高雄市,1,64000
2017,26,16+,台北市,4,63000
2017,26,16+,台中市,3,66000
2017,26,16+,台南市,1,67000
2017,26,16+,台東縣,1,10014
2017,26,1~3,嘉義市,3,10020
2017,26,1~3,桃園市,25,68000
2017,26,1~3,南投縣,3,10008
2017,26,1~3,彰化縣,8,10007
2017,26,1~3,宜蘭縣,3,10002
2017,26,1~3,新北市,13,65000
2017,26,1~3,新竹市,3,10018
2017,26,1~3,金門縣,2,09020
2017,26,1~3,苗栗縣,2,10005
2017,26,1~3,高雄市,4,64000
2017,26,1~3,台北市,19,63000
2017,26,1~3,台中市,13,66000
2017,26,1~3,台南市,3,67000
2017,26,1~3,基隆市,4,10017
2017,26,4~6,嘉義市,1,10020
2017,26,4~6,桃園市,7,68000
2017,26,4~6,彰化縣,4,10007
2017,26,4~6,宜蘭縣,1,10002
2017,26,4~6,新北市,2,65000
2017,26,4~6,新竹市,2,10018
2017,26,4~6,苗栗縣,2,10005
2017,26,4~6,台北市,2,63000
2017,26,4~6,台中市,5,66000
2017,26,4~6,台南市,2,67000
2017,26,4~6,基隆市,2,10017
2017,26,7~15,桃園市,3,68000
2017,26,7~15,屏東縣,1,10013
2017,26,7~15,彰化縣,1,10007
2017,26,7~15,新北市,3,65000
2017,26,7~15,高雄市,1,64000
2017,26,7~15,台北市,3,63000
2017,26,7~15,台南市,1,67000
2017,26,7~15,雲林縣,1,10009
2017,27,0,桃園市,11,68000
2017,27,0,彰化縣,3,10007
2017,27,0,新北市,1,65000
2017,27,0,新竹市,1,10018
2017,27,0,高雄市,2,64000
2017,27,0,台北市,10,63000
2017,27,0,台中市,5,66000
2017,27,0,台南市,1,67000
2017,27,0,雲林縣,1,10009
2017,27,16+,桃園市,1,68000
2017,27,16+,宜蘭縣,1,10002
2017,27,16+,新北市,6,65000
2017,27,16+,高雄市,1,64000
2017,27,16+,台北市,9,63000
2017,27,16+,台南市,1,67000
2017,27,1~3,嘉義市,3,10020
2017,27,1~3,嘉義縣,3,10010
2017,27,1~3,桃園市,26,68000
2017,27,1~3,南投縣,4,10008
2017,27,1~3,彰化縣,12,10007
2017,27,1~3,澎湖縣,1,10016
2017,27,1~3,新北市,15,65000
2017,27,1~3,新竹市,6,10018
2017,27,1~3,花蓮縣,1,10015
2017,27,1~3,苗栗縣,1,10005
2017,27,1~3,高雄市,4,64000
2017,27,1~3,台北市,21,63000
2017,27,1~3,台中市,17,66000
2017,27,1~3,台南市,2,67000
2017,27,1~3,雲林縣,1,10009
2017,27,1~3,基隆市,7,10017
2017,27,4~6,桃園市,9,68000
2017,27,4~6,彰化縣,1,10007
2017,27,4~6,宜蘭縣,1,10002
2017,27,4~6,新北市,2,65000
2017,27,4~6,新竹市,1,10018
2017,27,4~6,苗栗縣,1,10005
2017,27,4~6,高雄市,3,64000
2017,27,4~6,台北市,14,63000
2017,27,4~6,台中市,3,66000
2017,27,4~6,台南市,1,67000
2017,27,4~6,雲林縣,1,10009
2017,27,4~6,基隆市,2,10017
2017,27,7~15,桃園市,2,68000
2017,27,7~15,新北市,2,65000
2017,27,7~15,高雄市,3,64000
2017,27,7~15,台北市,3,63000
2017,27,7~15,台中市,1,66000
2017,28,0,嘉義市,2,10020
2017,28,0,桃園市,7,68000
2017,28,0,屏東縣,2,10013
2017,28,0,彰化縣,5,10007
2017,28,0,宜蘭縣,1,10002
2017,28,0,新北市,4,65000
2017,28,0,新竹市,1,10018
2017,28,0,高雄市,2,64000
2017,28,0,台北市,8,63000
2017,28,0,台中市,2,66000
2017,28,16+,桃園市,4,68000
2017,28,16+,新北市,2,65000
2017,28,16+,苗栗縣,1,10005
2017,28,16+,台北市,8,63000
2017,28,16+,台中市,1,66000
2017,28,1~3,嘉義市,6,10020
2017,28,1~3,嘉義縣,1,10010
2017,28,1~3,桃園市,30,68000
2017,28,1~3,屏東縣,1,10013
2017,28,1~3,南投縣,1,10008
2017,28,1~3,彰化縣,7,10007
2017,28,1~3,澎湖縣,1,10016
2017,28,1~3,宜蘭縣,1,10002
2017,28,1~3,新北市,16,65000
2017,28,1~3,新竹市,6,10018
2017,28,1~3,新竹縣,1,10004
2017,28,1~3,花蓮縣,2,10015
2017,28,1~3,苗栗縣,6,10005
2017,28,1~3,高雄市,9,64000
2017,28,1~3,台北市,20,63000
2017,28,1~3,台中市,26,66000
2017,28,1~3,台南市,1,67000
2017,28,1~3,基隆市,5,10017
2017,28,4~6,桃園市,6,68000
2017,28,4~6,彰化縣,4,10007
2017,28,4~6,新北市,1,65000
2017,28,4~6,新竹市,1,10018
2017,28,4~6,苗栗縣,3,10005
2017,28,4~6,高雄市,3,64000
2017,28,4~6,台北市,12,63000
2017,28,4~6,台中市,3,66000
2017,28,4~6,台南市,3,67000
2017,28,4~6,台東縣,1,10014
2017,28,4~6,基隆市,1,10017
2017,28,7~15,桃園市,1,68000
2017,28,7~15,新北市,1,65000
2017,28,7~15,新竹市,1,10018
2017,28,7~15,台北市,3,63000
2017,28,7~15,台中市,1,66000
2017,28,7~15,基隆市,2,10017
2017,29,0,桃園市,11,68000
2017,29,0,彰化縣,2,10007
2017,29,0,宜蘭縣,1,10002
2017,29,0,新北市,2,65000
2017,29,0,花蓮縣,2,10015
2017,29,0,高雄市,3,64000
2017,29,0,台北市,10,63000
2017,29,0,台中市,7,66000
2017,29,0,台南市,1,67000
2017,29,0,台東縣,1,10014
2017,29,16+,新北市,2,65000
2017,29,16+,高雄市,1,64000
2017,29,16+,台北市,13,63000
2017,29,16+,台中市,2,66000
2017,29,1~3,嘉義市,3,10020
2017,29,1~3,桃園市,21,68000
2017,29,1~3,南投縣,6,10008
2017,29,1~3,彰化縣,3,10007
2017,29,1~3,宜蘭縣,3,10002
2017,29,1~3,新北市,15,65000
2017,29,1~3,新竹市,8,10018
2017,29,1~3,花蓮縣,2,10015
2017,29,1~3,金門縣,1,09020
2017,29,1~3,苗栗縣,2,10005
2017,29,1~3,高雄市,8,64000
2017,29,1~3,台北市,22,63000
2017,29,1~3,台中市,26,66000
2017,29,1~3,台南市,9,67000
2017,29,1~3,雲林縣,3,10009
2017,29,1~3,基隆市,4,10017
2017,29,4~6,嘉義市,1,10020
2017,29,4~6,嘉義縣,1,10010
2017,29,4~6,桃園市,6,68000
2017,29,4~6,南投縣,2,10008
2017,29,4~6,彰化縣,6,10007
2017,29,4~6,宜蘭縣,2,10002
2017,29,4~6,新北市,4,65000
2017,29,4~6,新竹市,2,10018
2017,29,4~6,苗栗縣,2,10005
2017,29,4~6,高雄市,2,64000
2017,29,4~6,台北市,10,63000
2017,29,4~6,台中市,1,66000
2017,29,4~6,台南市,1,67000
2017,29,7~15,嘉義市,1,10020
2017,29,7~15,桃園市,2,68000
2017,29,7~15,彰化縣,1,10007
2017,29,7~15,宜蘭縣,1,10002
2017,29,7~15,新北市,2,65000
2017,29,7~15,花蓮縣,2,10015
2017,29,7~15,台中市,1,66000
2017,29,7~15,台東縣,1,10014
2017,30,0,桃園市,11,68000
2017,30,0,彰化縣,3,10007
2017,30,0,新北市,2,65000
2017,30,0,新竹市,1,10018
2017,30,0,高雄市,5,64000
2017,30,0,台北市,6,63000
2017,30,0,台中市,6,66000
2017,30,16+,桃園市,3,68000
2017,30,16+,彰化縣,1,10007
2017,30,16+,新北市,3,65000
2017,30,16+,高雄市,1,64000
2017,30,16+,台北市,8,63000
2017,30,16+,台中市,1,66000
2017,30,16+,台南市,1,67000
2017,30,1~3,嘉義市,5,10020
2017,30,1~3,嘉義縣,2,10010
2017,30,1~3,桃園市,39,68000
2017,30,1~3,南投縣,2,10008
2017,30,1~3,彰化縣,11,10007
2017,30,1~3,宜蘭縣,1,10002
2017,30,1~3,新北市,8,65000
2017,30,1~3,新竹市,2,10018
2017,30,1~3,新竹縣,1,10004
2017,30,1~3,花蓮縣,1,10015
2017,30,1~3,高雄市,8,64000
2017,30,1~3,台北市,27,63000
2017,30,1~3,台中市,22,66000
2017,30,1~3,台南市,5,67000
2017,30,1~3,台東縣,1,10014
2017,30,1~3,雲林縣,1,10009
2017,30,1~3,基隆市,1,10017
2017,30,4~6,嘉義市,1,10020
2017,30,4~6,嘉義縣,1,10010
2017,30,4~6,桃園市,10,68000
2017,30,4~6,南投縣,1,10008
2017,30,4~6,彰化縣,3,10007
2017,30,4~6,新北市,1,65000
2017,30,4~6,新竹市,1,10018
2017,30,4~6,苗栗縣,1,10005
2017,30,4~6,高雄市,1,64000
2017,30,4~6,台北市,6,63000
2017,30,4~6,台中市,7,66000
2017,30,4~6,台南市,1,67000
2017,30,4~6,雲林縣,1,10009
2017,30,4~6,基隆市,1,10017
2017,30,7~15,彰化縣,2,10007
2017,30,7~15,新北市,1,65000
2017,30,7~15,新竹市,1,10018
2017,30,7~15,苗栗縣,2,10005
2017,30,7~15,高雄市,3,64000
2017,30,7~15,台北市,6,63000
2017,30,7~15,台中市,3,66000
2017,30,7~15,台南市,1,67000
2017,31,0,嘉義市,1,10020
2017,31,0,桃園市,12,68000
2017,31,0,彰化縣,3,10007
2017,31,0,新北市,3,65000
2017,31,0,新竹市,1,10018
2017,31,0,高雄市,4,64000
2017,31,0,台北市,10,63000
2017,31,0,台南市,1,67000
2017,31,0,雲林縣,1,10009
2017,31,0,基隆市,1,10017
2017,31,16+,嘉義縣,1,10010
2017,31,16+,桃園市,1,68000
2017,31,16+,彰化縣,2,10007
2017,31,16+,宜蘭縣,1,10002
2017,31,16+,新北市,4,65000
2017,31,16+,高雄市,3,64000
2017,31,16+,台北市,6,63000
2017,31,16+,台中市,2,66000
2017,31,16+,台南市,1,67000
2017,31,1~3,嘉義市,7,10020
2017,31,1~3,嘉義縣,3,10010
2017,31,1~3,桃園市,27,68000
2017,31,1~3,屏東縣,1,10013
2017,31,1~3,南投縣,6,10008
2017,31,1~3,彰化縣,8,10007
2017,31,1~3,宜蘭縣,8,10002
2017,31,1~3,新北市,6,65000
2017,31,1~3,新竹市,8,10018
2017,31,1~3,花蓮縣,4,10015
2017,31,1~3,金門縣,1,09020
2017,31,1~3,苗栗縣,3,10005
2017,31,1~3,高雄市,16,64000
2017,31,1~3,台北市,33,63000
2017,31,1~3,台中市,24,66000
2017,31,1~3,台南市,9,67000
2017,31,1~3,台東縣,2,10014
2017,31,1~3,雲林縣,2,10009
2017,31,1~3,基隆市,3,10017
2017,31,4~6,桃園市,9,68000
2017,31,4~6,彰化縣,5,10007
2017,31,4~6,新北市,5,65000
2017,31,4~6,新竹市,2,10018
2017,31,4~6,高雄市,2,64000
2017,31,4~6,台北市,5,63000
2017,31,4~6,台中市,5,66000
2017,31,4~6,台南市,2,67000
2017,31,4~6,雲林縣,1,10009
2017,31,4~6,基隆市,2,10017
2017,31,7~15,桃園市,2,68000
2017,31,7~15,宜蘭縣,1,10002
2017,31,7~15,新竹市,1,10018
2017,31,7~15,苗栗縣,2,10005
2017,31,7~15,高雄市,1,64000
2017,31,7~15,台北市,3,63000
2017,31,7~15,台中市,2,66000
2017,31,7~15,基隆市,1,10017
2017,32,0,嘉義市,1,10020
2017,32,0,桃園市,11,68000
2017,32,0,南投縣,1,10008
2017,32,0,彰化縣,2,10007
2017,32,0,新北市,4,65000
2017,32,0,新竹市,4,10018
2017,32,0,苗栗縣,1,10005
2017,32,0,高雄市,3,64000
2017,32,0,台北市,7,63000
2017,32,0,台中市,5,66000
2017,32,0,台東縣,1,10014
2017,32,0,基隆市,1,10017
2017,32,16+,桃園市,1,68000
2017,32,16+,彰化縣,1,10007
2017,32,16+,新北市,2,65000
2017,32,16+,苗栗縣,1,10005
2017,32,16+,台北市,5,63000
2017,32,16+,台中市,2,66000
2017,32,16+,台南市,1,67000
2017,32,16+,基隆市,1,10017
2017,32,1~3,嘉義市,4,10020
2017,32,1~3,嘉義縣,1,10010
2017,32,1~3,桃園市,23,68000
2017,32,1~3,屏東縣,2,10013
2017,32,1~3,南投縣,2,10008
2017,32,1~3,彰化縣,12,10007
2017,32,1~3,宜蘭縣,1,10002
2017,32,1~3,新北市,11,65000
2017,32,1~3,新竹市,4,10018
2017,32,1~3,新竹縣,2,10004
2017,32,1~3,花蓮縣,2,10015
2017,32,1~3,金門縣,2,09020
2017,32,1~3,苗栗縣,4,10005
2017,32,1~3,高雄市,24,64000
2017,32,1~3,台北市,28,63000
2017,32,1~3,台中市,25,66000
2017,32,1~3,台南市,8,67000
2017,32,1~3,台東縣,1,10014
2017,32,1~3,雲林縣,4,10009
2017,32,1~3,基隆市,5,10017
2017,32,4~6,桃園市,5,68000
2017,32,4~6,南投縣,2,10008
2017,32,4~6,宜蘭縣,2,10002
2017,32,4~6,新北市,6,65000
2017,32,4~6,苗栗縣,3,10005
2017,32,4~6,高雄市,4,64000
2017,32,4~6,台北市,3,63000
2017,32,4~6,台中市,6,66000
2017,32,4~6,台南市,1,67000
2017,32,7~15,嘉義市,1,10020
2017,32,7~15,彰化縣,1,10007
2017,32,7~15,新北市,2,65000
2017,32,7~15,新竹市,1,10018
2017,32,7~15,新竹縣,1,10004
2017,32,7~15,高雄市,1,64000
2017,32,7~15,台北市,3,63000
2017,32,7~15,台中市,1,66000
2017,33,0,嘉義市,2,10020
2017,33,0,嘉義縣,1,10010
2017,33,0,桃園市,9,68000
2017,33,0,南投縣,2,10008
2017,33,0,彰化縣,2,10007
2017,33,0,新北市,2,65000
2017,33,0,新竹市,4,10018
2017,33,0,高雄市,5,64000
2017,33,0,台北市,11,63000
2017,33,0,台中市,7,66000
2017,33,0,台南市,1,67000
2017,33,0,雲林縣,1,10009
2017,33,0,基隆市,1,10017
2017,33,16+,桃園市,2,68000
2017,33,16+,彰化縣,2,10007
2017,33,16+,新北市,1,65000
2017,33,16+,高雄市,1,64000
2017,33,16+,台北市,1,63000
2017,33,16+,台中市,1,66000
2017,33,16+,台南市,1,67000
2017,33,16+,基隆市,1,10017
2017,33,1~3,嘉義市,5,10020
2017,33,1~3,嘉義縣,3,10010
2017,33,1~3,桃園市,25,68000
2017,33,1~3,南投縣,8,10008
2017,33,1~3,彰化縣,17,10007
2017,33,1~3,澎湖縣,1,10016
2017,33,1~3,宜蘭縣,3,10002
2017,33,1~3,新北市,11,65000
2017,33,1~3,新竹市,4,10018
2017,33,1~3,花蓮縣,1,10015
2017,33,1~3,苗栗縣,8,10005
2017,33,1~3,高雄市,21,64000
2017,33,1~3,台北市,24,63000
2017,33,1~3,台中市,33,66000
2017,33,1~3,台南市,16,67000
2017,33,1~3,台東縣,2,10014
2017,33,1~3,雲林縣,2,10009
2017,33,1~3,基隆市,1,10017
2017,33,4~6,嘉義市,1,10020
2017,33,4~6,桃園市,9,68000
2017,33,4~6,彰化縣,4,10007
2017,33,4~6,新北市,6,65000
2017,33,4~6,苗栗縣,1,10005
2017,33,4~6,高雄市,8,64000
2017,33,4~6,台北市,4,63000
2017,33,4~6,台中市,7,66000
2017,33,4~6,台南市,3,67000
2017,33,7~15,桃園市,4,68000
2017,33,7~15,南投縣,1,10008
2017,33,7~15,新北市,1,65000
2017,33,7~15,高雄市,1,64000
2017,33,7~15,台北市,2,63000
2017,33,7~15,台南市,1,67000
2017,34,0,嘉義市,1,10020
2017,34,0,桃園市,3,68000
2017,34,0,南投縣,1,10008
2017,34,0,彰化縣,5,10007
2017,34,0,新北市,5,65000
2017,34,0,新竹市,1,10018
2017,34,0,高雄市,4,64000
2017,34,0,台北市,3,63000
2017,34,0,台中市,11,66000
2017,34,0,台南市,3,67000
2017,34,0,基隆市,1,10017
2017,34,16+,彰化縣,1,10007
2017,34,16+,宜蘭縣,1,10002
2017,34,16+,新北市,4,65000
2017,34,16+,新竹市,1,10018
2017,34,16+,高雄市,1,64000
2017,34,16+,台北市,3,63000
2017,34,16+,台中市,1,66000
2017,34,16+,台南市,1,67000
2017,34,16+,台東縣,1,10014
2017,34,16+,基隆市,1,10017
2017,34,1~3,嘉義市,7,10020
2017,34,1~3,嘉義縣,3,10010
2017,34,1~3,桃園市,21,68000
2017,34,1~3,屏東縣,2,10013
2017,34,1~3,南投縣,3,10008
2017,34,1~3,彰化縣,16,10007
2017,34,1~3,宜蘭縣,6,10002
2017,34,1~3,新北市,15,65000
2017,34,1~3,新竹市,10,10018
2017,34,1~3,花蓮縣,2,10015
2017,34,1~3,金門縣,1,09020
2017,34,1~3,苗栗縣,3,10005
2017,34,1~3,高雄市,25,64000
2017,34,1~3,台北市,14,63000
2017,34,1~3,台中市,21,66000
2017,34,1~3,台南市,14,67000
2017,34,1~3,台東縣,1,10014
2017,34,1~3,雲林縣,3,10009
2017,34,1~3,基隆市,3,10017
2017,34,4~6,嘉義市,2,10020
2017,34,4~6,桃園市,5,68000
2017,34,4~6,南投縣,1,10008
2017,34,4~6,彰化縣,5,10007
2017,34,4~6,澎湖縣,1,10016
2017,34,4~6,新北市,6,65000
2017,34,4~6,花蓮縣,1,10015
2017,34,4~6,金門縣,1,09020
2017,34,4~6,苗栗縣,2,10005
2017,34,4~6,高雄市,2,64000
2017,34,4~6,台北市,5,63000
2017,34,4~6,台中市,9,66000
2017,34,4~6,台南市,2,67000
2017,34,4~6,基隆市,2,10017
2017,34,7~15,桃園市,2,68000
2017,34,7~15,南投縣,2,10008
2017,34,7~15,宜蘭縣,1,10002
2017,34,7~15,新北市,1,65000
2017,34,7~15,新竹縣,1,10004
2017,34,7~15,苗栗縣,1,10005
2017,34,7~15,台北市,3,63000
2017,34,7~15,台南市,1,67000
2017,34,7~15,雲林縣,1,10009
2017,35,0,嘉義市,4,10020
2017,35,0,桃園市,5,68000
2017,35,0,彰化縣,6,10007
2017,35,0,新北市,2,65000
2017,35,0,新竹市,2,10018
2017,35,0,高雄市,12,64000
2017,35,0,台北市,4,63000
2017,35,0,台中市,5,66000
2017,35,0,台南市,2,67000
2017,35,0,雲林縣,1,10009
2017,35,0,基隆市,1,10017
2017,35,16+,桃園市,1,68000
2017,35,16+,宜蘭縣,1,10002
2017,35,16+,新北市,3,65000
2017,35,16+,高雄市,3,64000
2017,35,16+,台北市,6,63000
2017,35,16+,台中市,2,66000
2017,35,16+,台南市,2,67000
2017,35,16+,基隆市,1,10017
2017,35,1~3,嘉義市,7,10020
2017,35,1~3,嘉義縣,7,10010
2017,35,1~3,桃園市,27,68000
2017,35,1~3,屏東縣,5,10013
2017,35,1~3,南投縣,3,10008
2017,35,1~3,彰化縣,13,10007
2017,35,1~3,宜蘭縣,5,10002
2017,35,1~3,新北市,12,65000
2017,35,1~3,新竹市,2,10018
2017,35,1~3,新竹縣,1,10004
2017,35,1~3,花蓮縣,2,10015
2017,35,1~3,苗栗縣,3,10005
2017,35,1~3,高雄市,27,64000
2017,35,1~3,台北市,35,63000
2017,35,1~3,台中市,35,66000
2017,35,1~3,台南市,12,67000
2017,35,1~3,雲林縣,4,10009
2017,35,1~3,基隆市,3,10017
2017,35,4~6,嘉義市,1,10020
2017,35,4~6,桃園市,4,68000
2017,35,4~6,彰化縣,2,10007
2017,35,4~6,宜蘭縣,1,10002
2017,35,4~6,苗栗縣,2,10005
2017,35,4~6,高雄市,4,64000
2017,35,4~6,台北市,7,63000
2017,35,4~6,台中市,5,66000
2017,35,4~6,台南市,2,67000
2017,35,4~6,雲林縣,2,10009
2017,35,7~15,嘉義市,1,10020
2017,35,7~15,桃園市,1,68000
2017,35,7~15,屏東縣,1,10013
2017,35,7~15,彰化縣,2,10007
2017,35,7~15,宜蘭縣,1,10002
2017,35,7~15,台北市,4,63000
2017,35,7~15,台中市,4,66000
2017,35,7~15,雲林縣,1,10009
2017,36,0,嘉義市,3,10020
2017,36,0,嘉義縣,1,10010
2017,36,0,桃園市,8,68000
2017,36,0,屏東縣,1,10013
2017,36,0,南投縣,1,10008
2017,36,0,彰化縣,8,10007
2017,36,0,新北市,4,65000
2017,36,0,新竹市,1,10018
2017,36,0,苗栗縣,2,10005
2017,36,0,高雄市,8,64000
2017,36,0,台北市,9,63000
2017,36,0,台中市,8,66000
2017,36,0,台南市,3,67000
2017,36,16+,桃園市,3,68000
2017,36,16+,彰化縣,2,10007
2017,36,16+,新北市,2,65000
2017,36,16+,新竹市,1,10018
2017,36,16+,高雄市,4,64000
2017,36,16+,台北市,8,63000
2017,36,16+,台中市,4,66000
2017,36,16+,台南市,3,67000
2017,36,16+,雲林縣,1,10009
2017,36,16+,基隆市,1,10017
2017,36,1~3,嘉義市,5,10020
2017,36,1~3,嘉義縣,2,10010
2017,36,1~3,桃園市,19,68000
2017,36,1~3,屏東縣,4,10013
2017,36,1~3,南投縣,1,10008
2017,36,1~3,彰化縣,16,10007
2017,36,1~3,新北市,12,65000
2017,36,1~3,新竹市,4,10018
2017,36,1~3,新竹縣,1,10004
2017,36,1~3,花蓮縣,2,10015
2017,36,1~3,苗栗縣,9,10005
2017,36,1~3,高雄市,28,64000
2017,36,1~3,台北市,31,63000
2017,36,1~3,台中市,43,66000
2017,36,1~3,台南市,7,67000
2017,36,1~3,雲林縣,4,10009
2017,36,1~3,基隆市,2,10017
2017,36,4~6,嘉義市,2,10020
2017,36,4~6,嘉義縣,3,10010
2017,36,4~6,桃園市,5,68000
2017,36,4~6,屏東縣,1,10013
2017,36,4~6,南投縣,2,10008
2017,36,4~6,彰化縣,2,10007
2017,36,4~6,宜蘭縣,1,10002
2017,36,4~6,新北市,4,65000
2017,36,4~6,苗栗縣,2,10005
2017,36,4~6,高雄市,12,64000
2017,36,4~6,台北市,9,63000
2017,36,4~6,台中市,7,66000
2017,36,4~6,台南市,4,67000
2017,36,4~6,雲林縣,1,10009
2017,36,4~6,基隆市,1,10017
2017,36,7~15,桃園市,2,68000
2017,36,7~15,屏東縣,1,10013
2017,36,7~15,南投縣,2,10008
2017,36,7~15,彰化縣,3,10007
2017,36,7~15,新北市,2,65000
2017,36,7~15,高雄市,2,64000
2017,36,7~15,台北市,4,63000
2017,36,7~15,台南市,1,67000
2017,37,0,嘉義市,3,10020
2017,37,0,嘉義縣,1,10010
2017,37,0,桃園市,11,68000
2017,37,0,屏東縣,3,10013
2017,37,0,彰化縣,2,10007
2017,37,0,新北市,1,65000
2017,37,0,苗栗縣,1,10005
2017,37,0,高雄市,5,64000
2017,37,0,台北市,12,63000
2017,37,0,台中市,11,66000
2017,37,0,雲林縣,3,10009
2017,37,0,基隆市,1,10017
2017,37,16+,桃園市,5,68000
2017,37,16+,屏東縣,1,10013
2017,37,16+,彰化縣,3,10007
2017,37,16+,新北市,5,65000
2017,37,16+,高雄市,1,64000
2017,37,16+,台北市,10,63000
2017,37,16+,台中市,5,66000
2017,37,16+,雲林縣,1,10009
