年,週,就診類別,年齡別,縣市,流感及其所致肺炎健保就診人次,健保就診總人次,縣市別代碼
2018,40,門診,0~2,台東縣,3,1234,10014
2018,40,門診,0~2,花蓮縣,13,1943,10015
2018,40,門診,0~2,澎湖縣,0,655,10016
2018,40,門診,0~2,基隆市,5,2184,10017
2018,40,門診,0~2,新竹市,49,5025,10018
2018,40,門診,0~2,嘉義市,12,2591,10020
2018,40,門診,0~2,台北市,77,17428,63000
2018,40,門診,0~2,高雄市,140,18947,64000
2018,40,門診,0~2,新北市,205,32925,65000
2018,40,門診,0~2,台中市,285,26695,66000
2018,40,門診,0~2,台南市,67,13602,67000
2018,40,門診,0~2,桃園市,172,16742,68000
2018,40,門診,13~15,連江縣,0,47,09007
2018,40,門診,13~15,金門縣,0,323,09020
2018,40,門診,13~15,宜蘭縣,24,2596,10002
2018,40,門診,13~15,新竹縣,21,2179,10004
2018,40,門診,13~15,苗栗縣,29,2023,10005
2018,40,門診,13~15,彰化縣,95,6075,10007
2018,40,門診,13~15,南投縣,15,2536,10008
2018,40,門診,13~15,雲林縣,14,3853,10009
2018,40,門診,13~15,嘉義縣,16,1872,10010
2018,40,門診,13~15,屏東縣,69,3817,10013
2018,40,門診,13~15,台東縣,1,843,10014
2018,40,門診,13~15,花蓮縣,4,998,10015
2018,40,門診,13~15,澎湖縣,0,495,10016
2018,40,門診,13~15,基隆市,20,1473,10017
2018,40,門診,13~15,新竹市,18,2234,10018
2018,40,門診,13~15,嘉義市,16,2365,10020
2018,40,門診,13~15,台北市,86,11724,63000
2018,40,門診,13~15,高雄市,123,12807,64000
2018,40,門診,13~15,新北市,109,20278,65000
2018,40,門診,13~15,台中市,137,15265,66000
2018,40,門診,13~15,台南市,80,7632,67000
2018,40,門診,13~15,桃園市,103,10666,68000
2018,40,門診,16~18,連江縣,0,24,09007
2018,40,門診,16~18,金門縣,0,356,09020
2018,40,門診,16~18,宜蘭縣,19,2246,10002
2018,40,門診,16~18,新竹縣,21,1770,10004
2018,40,門診,16~18,苗栗縣,25,1929,10005
2018,40,門診,16~18,彰化縣,55,5425,10007
2018,40,門診,16~18,南投縣,11,1992,10008
2018,40,門診,16~18,雲林縣,23,3118,10009
2018,40,門診,16~18,嘉義縣,13,1502,10010
2018,40,門診,16~18,屏東縣,67,3686,10013
2018,40,門診,16~18,台東縣,0,611,10014
2018,40,門診,16~18,花蓮縣,3,1015,10015
2018,40,門診,16~18,澎湖縣,2,476,10016
2018,40,門診,16~18,基隆市,6,1411,10017
2018,40,門診,16~18,新竹市,20,2213,10018
2018,40,門診,16~18,嘉義市,7,2088,10020
2018,40,門診,16~18,台北市,81,10910,63000
2018,40,門診,16~18,高雄市,116,12208,64000
2018,40,門診,16~18,新北市,83,17801,65000
2018,40,門診,16~18,台中市,121,13470,66000
2018,40,門診,16~18,台南市,64,7653,67000
2018,40,門診,16~18,桃園市,79,9059,68000
2018,40,門診,19~24,連江縣,1,126,09007
2018,40,門診,19~24,金門縣,1,746,09020
2018,40,門診,19~24,宜蘭縣,18,2922,10002
2018,40,門診,19~24,新竹縣,26,3187,10004
2018,40,門診,19~24,苗栗縣,22,3019,10005
2018,40,門診,19~24,彰化縣,78,8864,10007
2018,40,門診,19~24,南投縣,13,3206,10008
2018,40,門診,19~24,雲林縣,18,4928,10009
2018,40,門診,19~24,嘉義縣,20,2600,10010
2018,40,門診,19~24,屏東縣,87,5940,10013
2018,40,門診,19~24,台東縣,13,1105,10014
2018,40,門診,19~24,花蓮縣,4,2162,10015
2018,40,門診,19~24,澎湖縣,1,964,10016
2018,40,門診,19~24,基隆市,12,2739,10017
2018,40,門診,19~24,新竹市,22,4983,10018
2018,40,門診,19~24,嘉義市,26,3484,10020
2018,40,門診,19~24,台北市,126,26521,63000
2018,40,門診,19~24,高雄市,177,25559,64000
2018,40,門診,19~24,新北市,115,33746,65000
2018,40,門診,19~24,台中市,220,30764,66000
2018,40,門診,19~24,台南市,79,15877,67000
2018,40,門診,19~24,桃園市,86,16447,68000
2018,40,門診,25~64,連江縣,0,909,09007
2018,40,門診,25~64,金門縣,6,8817,09020
2018,40,門診,25~64,宜蘭縣,119,44659,10002
2018,40,門診,25~64,新竹縣,147,40825,10004
2018,40,門診,25~64,苗栗縣,142,44081,10005
2018,40,門診,25~64,彰化縣,741,123929,10007
2018,40,門診,25~64,南投縣,112,47881,10008
2018,40,門診,25~64,雲林縣,308,67747,10009
2018,40,門診,25~64,嘉義縣,186,32171,10010
2018,40,門診,25~64,屏東縣,695,82488,10013
2018,40,門診,25~64,台東縣,14,19624,10014
2018,40,門診,25~64,花蓮縣,107,29784,10015
2018,40,門診,25~64,澎湖縣,13,14839,10016
2018,40,門診,25~64,基隆市,119,34870,10017
2018,40,門診,25~64,新竹市,263,61011,10018
2018,40,門診,25~64,嘉義市,251,46696,10020
2018,40,門診,25~64,台北市,818,353432,63000
2018,40,門診,25~64,高雄市,1474,328155,64000
2018,40,門診,25~64,新北市,1100,406918,65000
2018,40,門診,25~64,台中市,1400,321175,66000
2018,40,門診,25~64,台南市,865,198539,67000
2018,40,門診,25~64,桃園市,805,194998,68000
2018,40,門診,3~6,連江縣,0,68,09007
2018,40,門診,3~6,金門縣,6,998,09020
2018,40,門診,3~6,宜蘭縣,36,5410,10002
2018,40,門診,3~6,新竹縣,118,8126,10004
2018,40,門診,3~6,苗栗縣,65,6164,10005
2018,40,門診,3~6,彰化縣,138,15255,10007
2018,40,門診,3~6,南投縣,17,6363,10008
2018,40,門診,3~6,雲林縣,36,8124,10009
2018,40,門診,3~6,嘉義縣,10,2894,10010
2018,40,門診,3~6,屏東縣,92,8490,10013
2018,40,門診,3~6,台東縣,3,1889,10014
2018,40,門診,3~6,花蓮縣,23,2894,10015
2018,40,門診,3~6,澎湖縣,0,1096,10016
2018,40,門診,3~6,基隆市,18,3939,10017
2018,40,門診,3~6,新竹市,119,8334,10018
2018,40,門診,3~6,嘉義市,19,4773,10020
2018,40,門診,3~6,台北市,153,28646,63000
2018,40,門診,3~6,高雄市,264,32300,64000
2018,40,門診,3~6,新北市,385,56230,65000
2018,40,門診,3~6,台中市,488,43502,66000
2018,40,門診,3~6,台南市,137,22267,67000
2018,40,門診,3~6,桃園市,312,29034,68000
2018,40,門診,65+,連江縣,0,339,09007
2018,40,門診,65+,金門縣,4,4335,09020
2018,40,門診,65+,宜蘭縣,74,30887,10002
2018,40,門診,65+,新竹縣,29,17146,10004
2018,40,門診,65+,苗栗縣,52,27183,10005
2018,40,門診,65+,彰化縣,239,70621,10007
2018,40,門診,65+,南投縣,36,32130,10008
2018,40,門診,65+,雲林縣,134,45401,10009
2018,40,門診,65+,嘉義縣,147,25744,10010
2018,40,門診,65+,屏東縣,256,56820,10013
2018,40,門診,65+,台東縣,4,13153,10014
2018,40,門診,65+,花蓮縣,51,18590,10015
2018,40,門診,65+,澎湖縣,4,9715,10016
2018,40,門診,65+,基隆市,41,18515,10017
2018,40,門診,65+,新竹市,76,24443,10018
2018,40,門診,65+,嘉義市,104,25372,10020
2018,40,門診,65+,台北市,266,206669,63000
2018,40,門診,65+,高雄市,397,171736,64000
2018,40,門診,65+,新北市,226,166282,65000
2018,40,門診,65+,台中市,329,136635,66000
2018,40,門診,65+,台南市,305,101772,67000
2018,40,門診,65+,桃園市,147,73478,68000
2018,40,門診,7~12,連江縣,0,47,09007
2018,40,門診,7~12,金門縣,3,1079,09020
2018,40,門診,7~12,宜蘭縣,25,4417,10002
2018,40,門診,7~12,新竹縣,83,5672,10004
2018,40,門診,7~12,苗栗縣,37,4874,10005
2018,40,門診,7~12,彰化縣,119,13986,10007
2018,40,門診,7~12,南投縣,21,4971,10008
2018,40,門診,7~12,雲林縣,63,7977,10009
2018,40,門診,7~12,嘉義縣,11,3155,10010
2018,40,門診,7~12,屏東縣,113,7425,10013
2018,40,門診,7~12,台東縣,4,1555,10014
2018,40,門診,7~12,花蓮縣,10,2537,10015
2018,40,門診,7~12,澎湖縣,1,910,10016
2018,40,門診,7~12,基隆市,31,3126,10017
2018,40,門診,7~12,新竹市,69,6248,10018
2018,40,門診,7~12,嘉義市,23,4663,10020
2018,40,門診,7~12,台北市,152,25616,63000
2018,40,門診,7~12,高雄市,198,27337,64000
2018,40,門診,7~12,新北市,218,41791,65000
2018,40,門診,7~12,台中市,263,34044,66000
2018,40,門診,7~12,台南市,117,16801,67000
2018,40,門診,7~12,桃園市,197,24848,68000
2018,41,住院,0~2,金門縣,0,3,09020
2018,41,住院,0~2,宜蘭縣,1,68,10002
2018,41,住院,0~2,新竹縣,0,10,10004
2018,41,住院,0~2,苗栗縣,0,13,10005
2018,41,住院,0~2,彰化縣,2,116,10007
2018,41,住院,0~2,南投縣,0,19,10008
2018,41,住院,0~2,雲林縣,0,9,10009
2018,41,住院,0~2,嘉義縣,1,34,10010
2018,41,住院,0~2,屏東縣,0,39,10013
2018,41,住院,0~2,台東縣,0,1,10014
2018,41,住院,0~2,花蓮縣,0,15,10015
2018,41,住院,0~2,基隆市,0,20,10017
2018,41,住院,0~2,新竹市,1,17,10018
2018,41,住院,0~2,嘉義市,0,9,10020
2018,41,住院,0~2,台北市,0,183,63000
2018,41,住院,0~2,高雄市,1,104,64000
2018,41,住院,0~2,新北市,1,55,65000
2018,41,住院,0~2,台中市,0,127,66000
2018,41,住院,0~2,台南市,0,13,67000
2018,41,住院,0~2,桃園市,2,177,68000
2018,41,住院,13~15,宜蘭縣,0,1,10002
2018,41,住院,13~15,新竹縣,0,1,10004
2018,41,住院,13~15,苗栗縣,0,2,10005
2018,41,住院,13~15,彰化縣,1,14,10007
2018,41,住院,13~15,南投縣,0,3,10008
2018,41,住院,13~15,雲林縣,0,6,10009
2018,41,住院,13~15,嘉義縣,0,5,10010
2018,41,住院,13~15,屏東縣,1,9,10013
2018,41,住院,13~15,花蓮縣,0,3,10015
2018,41,住院,13~15,基隆市,0,4,10017
2018,41,住院,13~15,台北市,0,31,63000
2018,41,住院,13~15,高雄市,0,8,64000
2018,41,住院,13~15,新北市,0,9,65000
2018,41,住院,13~15,台中市,1,14,66000
2018,41,住院,13~15,台南市,0,10,67000
2018,41,住院,13~15,桃園市,1,28,68000
2018,41,住院,16~18,宜蘭縣,0,6,10002
2018,41,住院,16~18,新竹縣,0,5,10004
2018,41,住院,16~18,苗栗縣,0,10,10005
2018,41,住院,16~18,彰化縣,1,25,10007
2018,41,住院,16~18,南投縣,0,4,10008
2018,41,住院,16~18,雲林縣,0,4,10009
2018,41,住院,16~18,嘉義縣,0,6,10010
2018,41,住院,16~18,屏東縣,1,8,10013
2018,41,住院,16~18,台東縣,0,2,10014
2018,41,住院,16~18,花蓮縣,0,4,10015
2018,41,住院,16~18,基隆市,0,8,10017
2018,41,住院,16~18,新竹市,0,9,10018
2018,41,住院,16~18,嘉義市,0,1,10020
2018,41,住院,16~18,台北市,0,62,63000
2018,41,住院,16~18,高雄市,2,31,64000
2018,41,住院,16~18,新北市,0,21,65000
2018,41,住院,16~18,台中市,0,31,66000
2018,41,住院,16~18,台南市,0,12,67000
2018,41,住院,16~18,桃園市,0,42,68000
2018,41,住院,19~24,連江縣,0,1,09007
2018,41,住院,19~24,金門縣,0,3,09020
2018,41,住院,19~24,宜蘭縣,0,37,10002
2018,41,住院,19~24,新竹縣,0,19,10004
2018,41,住院,19~24,苗栗縣,0,16,10005
2018,41,住院,19~24,彰化縣,1,73,10007
2018,41,住院,19~24,南投縣,0,15,10008
2018,41,住院,19~24,雲林縣,0,15,10009
2018,41,住院,19~24,嘉義縣,0,19,10010
2018,41,住院,19~24,屏東縣,0,40,10013
2018,41,住院,19~24,台東縣,0,2,10014
2018,41,住院,19~24,花蓮縣,0,19,10015
2018,41,住院,19~24,基隆市,0,13,10017
2018,41,住院,19~24,新竹市,0,16,10018
2018,41,住院,19~24,嘉義市,0,10,10020
2018,41,住院,19~24,台北市,0,181,63000
2018,41,住院,19~24,高雄市,0,120,64000
2018,41,住院,19~24,新北市,1,78,65000
2018,41,住院,19~24,台中市,0,119,66000
2018,41,住院,19~24,台南市,0,41,67000
2018,41,住院,19~24,桃園市,0,125,68000
2018,41,住院,25~64,連江縣,0,1,09007
2018,41,住院,25~64,金門縣,0,33,09020
2018,41,住院,25~64,宜蘭縣,1,455,10002
2018,41,住院,25~64,新竹縣,0,174,10004
2018,41,住院,25~64,苗栗縣,0,222,10005
2018,41,住院,25~64,彰化縣,4,1283,10007
2018,41,住院,25~64,南投縣,1,181,10008
2018,41,住院,25~64,雲林縣,0,355,10009
2018,41,住院,25~64,嘉義縣,1,527,10010
2018,41,住院,25~64,屏東縣,1,463,10013
2018,41,住院,25~64,台東縣,0,68,10014
2018,41,住院,25~64,花蓮縣,0,366,10015
2018,41,住院,25~64,澎湖縣,0,14,10016
2018,41,住院,25~64,基隆市,0,293,10017
2018,41,住院,25~64,新竹市,0,358,10018
2018,41,住院,25~64,嘉義市,0,326,10020
2018,41,住院,25~64,台北市,2,3865,63000
2018,41,住院,25~64,高雄市,4,2127,64000
2018,41,住院,25~64,新北市,0,1232,65000
2018,41,住院,25~64,台中市,6,1940,66000
2018,41,住院,25~64,台南市,0,1137,67000
2018,41,住院,25~64,桃園市,1,2266,68000
2018,41,住院,3~6,金門縣,0,1,09020
2018,41,住院,3~6,宜蘭縣,4,41,10002
2018,41,住院,3~6,新竹縣,2,17,10004
2018,41,住院,3~6,苗栗縣,0,11,10005
2018,41,住院,3~6,彰化縣,2,82,10007
2018,41,住院,3~6,南投縣,0,18,10008
2018,41,住院,3~6,雲林縣,0,20,10009
2018,41,住院,3~6,嘉義縣,9,29,10010
2018,41,住院,3~6,屏東縣,0,29,10013
2018,41,住院,3~6,台東縣,0,2,10014
2018,41,住院,3~6,花蓮縣,0,11,10015
2018,41,住院,3~6,基隆市,0,21,10017
2018,41,住院,3~6,新竹市,0,21,10018
2018,41,住院,3~6,嘉義市,0,7,10020
2018,41,住院,3~6,台北市,2,142,63000
2018,41,住院,3~6,高雄市,0,68,64000
2018,41,住院,3~6,新北市,0,31,65000
2018,41,住院,3~6,台中市,0,97,66000
2018,41,住院,3~6,台南市,0,11,67000
2018,41,住院,3~6,桃園市,1,113,68000
2018,41,住院,65+,連江縣,0,2,09007
2018,41,住院,65+,金門縣,0,30,09020
2018,41,住院,65+,宜蘭縣,1,333,10002
2018,41,住院,65+,新竹縣,0,120,10004
2018,41,住院,65+,苗栗縣,1,237,10005
2018,41,住院,65+,彰化縣,4,1010,10007
2018,41,住院,65+,南投縣,0,167,10008
2018,41,住院,65+,雲林縣,0,333,10009
2018,41,住院,65+,嘉義縣,5,556,10010
2018,41,住院,65+,屏東縣,0,344,10013
2018,41,住院,65+,台東縣,0,43,10014
2018,41,住院,65+,花蓮縣,2,245,10015
2018,41,住院,65+,澎湖縣,0,5,10016
2018,41,住院,65+,基隆市,0,255,10017
2018,41,住院,65+,新竹市,0,227,10018
2018,41,住院,65+,嘉義市,0,168,10020
2018,41,住院,65+,台北市,2,2636,63000
2018,41,住院,65+,高雄市,0,1257,64000
2018,41,住院,65+,新北市,2,881,65000
2018,41,住院,65+,台中市,3,1164,66000
2018,41,住院,65+,台南市,0,616,67000
2018,41,住院,65+,桃園市,2,1379,68000
2018,41,住院,7~12,金門縣,0,1,09020
2018,41,住院,7~12,宜蘭縣,2,18,10002
2018,41,住院,7~12,新竹縣,0,3,10004
2018,41,住院,7~12,苗栗縣,0,11,10005
2018,41,住院,7~12,彰化縣,1,34,10007
2018,41,住院,7~12,南投縣,0,4,10008
2018,41,住院,7~12,雲林縣,0,4,10009
2018,41,住院,7~12,嘉義縣,4,18,10010
2018,41,住院,7~12,屏東縣,1,18,10013
2018,41,住院,7~12,花蓮縣,0,8,10015
2018,41,住院,7~12,基隆市,2,13,10017
2018,41,住院,7~12,新竹市,0,8,10018
2018,41,住院,7~12,嘉義市,0,4,10020
2018,41,住院,7~12,台北市,0,78,63000
2018,41,住院,7~12,高雄市,2,46,64000
2018,41,住院,7~12,新北市,0,10,65000
2018,41,住院,7~12,台中市,0,56,66000
2018,41,住院,7~12,台南市,0,5,67000
2018,41,住院,7~12,桃園市,2,62,68000
2018,41,門診,0~2,連江縣,0,16,09007
2018,41,門診,0~2,金門縣,2,608,09020
2018,41,門診,0~2,宜蘭縣,7,2830,10002
2018,41,門診,0~2,新竹縣,60,4437,10004
2018,41,門診,0~2,苗栗縣,49,3203,10005
2018,41,門診,0~2,彰化縣,62,8954,10007
2018,41,門診,0~2,南投縣,6,3831,10008
2018,41,門診,0~2,雲林縣,17,4495,10009
2018,41,門診,0~2,嘉義縣,2,1463,10010
2018,41,門診,0~2,屏東縣,34,4871,10013
2018,41,門診,0~2,台東縣,2,1181,10014
2018,41,門診,0~2,花蓮縣,5,1857,10015
2018,41,門診,0~2,澎湖縣,0,603,10016
2018,41,門診,0~2,基隆市,4,1861,10017
2018,41,門診,0~2,新竹市,48,4578,10018
2018,41,門診,0~2,嘉義市,6,2375,10020
2018,41,門診,0~2,台北市,63,15293,63000
2018,41,門診,0~2,高雄市,101,17966,64000
2018,41,門診,0~2,新北市,190,30154,65000
2018,41,門診,0~2,台中市,278,24651,66000
2018,41,門診,0~2,台南市,53,12362,67000
2018,41,門診,0~2,桃園市,141,15816,68000
2018,41,門診,13~15,連江縣,0,21,09007
2018,41,門診,13~15,金門縣,0,338,09020
2018,41,門診,13~15,宜蘭縣,17,1850,10002
2018,41,門診,13~15,新竹縣,20,1707,10004
2018,41,門診,13~15,苗栗縣,24,1815,10005
2018,41,門診,13~15,彰化縣,49,5204,10007
2018,41,門診,13~15,南投縣,3,2010,10008
2018,41,門診,13~15,雲林縣,16,3110,10009
2018,41,門診,13~15,嘉義縣,9,1381,10010
2018,41,門診,13~15,屏東縣,56,2925,10013
2018,41,門診,13~15,台東縣,0,693,10014
2018,41,門診,13~15,花蓮縣,5,856,10015
2018,41,門診,13~15,澎湖縣,1,422,10016
2018,41,門診,13~15,基隆市,9,1066,10017
2018,41,門診,13~15,新竹市,26,1878,10018
2018,41,門診,13~15,嘉義市,14,2005,10020
2018,41,門診,13~15,台北市,30,8880,63000
2018,41,門診,13~15,高雄市,106,11352,64000
2018,41,門診,13~15,新北市,108,16524,65000
2018,41,門診,13~15,台中市,77,12386,66000
2018,41,門診,13~15,台南市,47,6068,67000
2018,41,門診,13~15,桃園市,82,9082,68000
2018,41,門診,16~18,連江縣,0,7,09007
2018,41,門診,16~18,金門縣,1,270,09020
2018,41,門診,16~18,宜蘭縣,5,1665,10002
2018,41,門診,16~18,新竹縣,11,1455,10004
2018,41,門診,16~18,苗栗縣,13,1577,10005
2018,41,門診,16~18,彰化縣,50,4885,10007
2018,41,門診,16~18,南投縣,4,1755,10008
2018,41,門診,16~18,雲林縣,14,2644,10009
2018,41,門診,16~18,嘉義縣,14,1345,10010
2018,41,門診,16~18,屏東縣,59,3138,10013
2018,41,門診,16~18,台東縣,3,568,10014
2018,41,門診,16~18,花蓮縣,4,961,10015
2018,41,門診,16~18,澎湖縣,0,408,10016
2018,41,門診,16~18,基隆市,3,1259,10017
2018,41,門診,16~18,新竹市,14,1866,10018
2018,41,門診,16~18,嘉義市,13,1879,10020
2018,41,門診,16~18,台北市,52,8883,63000
2018,41,門診,16~18,高雄市,91,10898,64000
2018,41,門診,16~18,新北市,43,14916,65000
2018,41,門診,16~18,台中市,90,11835,66000
2018,41,門診,16~18,台南市,37,6578,67000
2018,41,門診,16~18,桃園市,59,7555,68000
2018,41,門診,19~24,連江縣,0,86,09007
2018,41,門診,19~24,金門縣,0,728,09020
2018,41,門診,19~24,宜蘭縣,13,2487,10002
2018,41,門診,19~24,新竹縣,18,2761,10004
2018,41,門診,19~24,苗栗縣,14,2747,10005
2018,41,門診,19~24,彰化縣,79,8388,10007
2018,41,門診,19~24,南投縣,14,3016,10008
2018,41,門診,19~24,雲林縣,28,4737,10009
2018,41,門診,19~24,嘉義縣,15,2316,10010
2018,41,門診,19~24,屏東縣,68,5368,10013
2018,41,門診,19~24,台東縣,5,954,10014
2018,41,門診,19~24,花蓮縣,0,2188,10015
2018,41,門診,19~24,澎湖縣,1,835,10016
2018,41,門診,19~24,基隆市,15,2369,10017
2018,41,門診,19~24,新竹市,27,4428,10018
2018,41,門診,19~24,嘉義市,23,3345,10020
2018,41,門診,19~24,台北市,72,22830,63000
2018,41,門診,19~24,高雄市,122,23736,64000
2018,41,門診,19~24,新北市,100,29729,65000
2018,41,門診,19~24,台中市,200,28165,66000
2018,41,門診,19~24,台南市,77,14508,67000
2018,41,門診,19~24,桃園市,87,14732,68000
2018,41,門診,25~64,連江縣,1,756,09007
2018,41,門診,25~64,金門縣,10,7507,09020
2018,41,門診,25~64,宜蘭縣,135,35737,10002
2018,41,門診,25~64,新竹縣,131,35406,10004
2018,41,門診,25~64,苗栗縣,116,38376,10005
2018,41,門診,25~64,彰化縣,624,112910,10007
2018,41,門診,25~64,南投縣,109,43553,10008
2018,41,門診,25~64,雲林縣,247,61268,10009
2018,41,門診,25~64,嘉義縣,164,28145,10010
2018,41,門診,25~64,屏東縣,673,73175,10013
2018,41,門診,25~64,台東縣,17,17121,10014
2018,41,門診,25~64,花蓮縣,91,29576,10015
2018,41,門診,25~64,澎湖縣,12,13154,10016
2018,41,門診,25~64,基隆市,112,28936,10017
2018,41,門診,25~64,新竹市,244,52651,10018
2018,41,門診,25~64,嘉義市,215,41050,10020
2018,41,門診,25~64,台北市,690,289340,63000
2018,41,門診,25~64,高雄市,1250,291857,64000
2018,41,門診,25~64,新北市,932,348898,65000
2018,41,門診,25~64,台中市,1163,290350,66000
2018,41,門診,25~64,台南市,730,174767,67000
2018,41,門診,25~64,桃園市,672,169520,68000
2018,41,門診,3~6,連江縣,0,21,09007
2018,41,門診,3~6,金門縣,3,960,09020
2018,41,門診,3~6,宜蘭縣,24,4353,10002
2018,41,門診,3~6,新竹縣,116,7798,10004
2018,41,門診,3~6,苗栗縣,64,5643,10005
2018,41,門診,3~6,彰化縣,132,15257,10007
2018,41,門診,3~6,南投縣,23,6294,10008
2018,41,門診,3~6,雲林縣,18,7869,10009
2018,41,門診,3~6,嘉義縣,4,2947,10010
2018,41,門診,3~6,屏東縣,82,8105,10013
2018,41,門診,3~6,台東縣,3,1857,10014
2018,41,門診,3~6,花蓮縣,17,2830,10015
2018,41,門診,3~6,澎湖縣,1,1182,10016
2018,41,門診,3~6,基隆市,16,3490,10017
2018,41,門診,3~6,新竹市,108,7779,10018
2018,41,門診,3~6,嘉義市,20,4474,10020
2018,41,門診,3~6,台北市,143,25468,63000
2018,41,門診,3~6,高雄市,222,30984,64000
2018,41,門診,3~6,新北市,404,52769,65000
2018,41,門診,3~6,台中市,503,41156,66000
2018,41,門診,3~6,台南市,115,21841,67000
2018,41,門診,3~6,桃園市,299,27913,68000
2018,41,門診,65+,連江縣,0,254,09007
2018,41,門診,65+,金門縣,1,3605,09020
2018,41,門診,65+,宜蘭縣,59,24355,10002
2018,41,門診,65+,新竹縣,24,14418,10004
2018,41,門診,65+,苗栗縣,32,23503,10005
2018,41,門診,65+,彰化縣,193,63647,10007
2018,41,門診,65+,南投縣,29,28766,10008
2018,41,門診,65+,雲林縣,122,39823,10009
2018,41,門診,65+,嘉義縣,155,22737,10010
2018,41,門診,65+,屏東縣,265,50006,10013
2018,41,門診,65+,台東縣,1,11272,10014
2018,41,門診,65+,花蓮縣,39,19023,10015
2018,41,門診,65+,澎湖縣,2,8607,10016
2018,41,門診,65+,基隆市,33,14777,10017
2018,41,門診,65+,新竹市,55,20219,10018
2018,41,門診,65+,嘉義市,75,20909,10020
2018,41,門診,65+,台北市,212,163323,63000
2018,41,門診,65+,高雄市,337,149399,64000
2018,41,門診,65+,新北市,206,137544,65000
2018,41,門診,65+,台中市,261,122072,66000
2018,41,門診,65+,台南市,250,87742,67000
2018,41,門診,65+,桃園市,120,60937,68000
2018,41,門診,7~12,連江縣,0,26,09007
2018,41,門診,7~12,金門縣,0,903,09020
2018,41,門診,7~12,宜蘭縣,20,3112,10002
2018,41,門診,7~12,新竹縣,72,5028,10004
2018,41,門診,7~12,苗栗縣,34,4175,10005
2018,41,門診,7~12,彰化縣,118,12211,10007
