確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CVS,2023-03-23,台北市,萬華區,F,0,65~69,1,63000,63000071
19CVS,2023-03-23,台北市,萬華區,F,0,65~69,1,63000,63000072
19CVS,2023-03-23,高雄市,三民區,F,0,25~29,1,64000,64000050
19CVS,2023-03-23,高雄市,三民區,F,0,25~29,1,64000,64000051
19CVS,2023-03-23,高雄市,三民區,F,0,25~29,1,64000,64000052
19CVS,2023-03-23,高雄市,三民區,M,0,60~64,1,64000,64000050
19CVS,2023-03-23,高雄市,三民區,M,0,60~64,1,64000,64000051
19CVS,2023-03-23,高雄市,三民區,M,0,60~64,1,64000,64000052
19CVS,2023-03-23,高雄市,三民區,M,0,70+,1,64000,64000050
19CVS,2023-03-23,高雄市,三民區,M,0,70+,1,64000,64000051
19CVS,2023-03-23,高雄市,三民區,M,0,70+,1,64000,64000052
19CVS,2023-03-23,高雄市,仁武區,M,0,70+,2,64000,64000170
19CVS,2023-03-23,高雄市,大樹區,F,0,70+,1,64000,64000150
19CVS,2023-03-23,高雄市,大社區,F,0,70+,1,64000,64000160
19CVS,2023-03-23,高雄市,林園區,F,0,55~59,1,64000,64000130
19CVS,2023-03-23,高雄市,楠梓區,M,0,70+,1,64000,64000040
19CVS,2023-03-23,高雄市,鳳山區,F,0,70+,1,64000,64000120
19CVS,2023-03-23,高雄市,鹽埕區,F,0,70+,1,64000,64000010
19CVS,2023-03-23,新北市,三峽區,M,0,1,1,65000,65000090
19CVS,2023-03-23,新北市,三芝區,F,0,70+,1,65000,65000210
19CVS,2023-03-23,新北市,三重區,F,0,70+,1,65000,65000020
19CVS,2023-03-23,新北市,中和區,M,0,50~54,1,65000,65000030
19CVS,2023-03-23,新北市,中和區,F,0,60~64,1,65000,65000030
19CVS,2023-03-23,新北市,中和區,M,0,65~69,1,65000,65000030
19CVS,2023-03-23,新北市,八里區,M,0,65~69,1,65000,65000230
19CVS,2023-03-23,新北市,土城區,F,0,65~69,1,65000,65000130
19CVS,2023-03-23,新北市,新店區,F,0,70+,1,65000,65000060
19CVS,2023-03-23,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2023-03-23,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2023-03-23,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2023-03-23,新北市,林口區,M,0,60~64,1,65000,65000170
19CVS,2023-03-23,新北市,淡水區,M,0,55~59,1,65000,65000100
19CVS,2023-03-23,新北市,淡水區,M,0,70+,1,65000,65000100
19CVS,2023-03-23,新北市,萬里區,M,0,70+,1,65000,65000280
19CVS,2023-03-23,台中市,北屯區,M,0,65~69,1,66000,66000080
19CVS,2023-03-23,台中市,后里區,F,0,55~59,1,66000,66000150
19CVS,2023-03-23,台中市,后里區,M,0,70+,1,66000,66000150
19CVS,2023-03-23,台中市,外埔區,M,0,70+,1,66000,66000210
19CVS,2023-03-23,台中市,大雅區,M,0,60~64,1,66000,66000180
19CVS,2023-03-23,台中市,潭子區,M,0,55~59,1,66000,66000170
19CVS,2023-03-23,台中市,潭子區,M,0,70+,1,66000,66000170
19CVS,2023-03-23,台中市,豐原區,F,0,55~59,1,66000,66000090
19CVS,2023-03-23,台中市,豐原區,F,0,65~69,1,66000,66000090
19CVS,2023-03-23,台中市,豐原區,M,0,70+,1,66000,66000090
19CVS,2023-03-23,台南市,中西區,F,0,40~44,1,67000,67000370
19CVS,2023-03-23,台南市,北區,F,0,70+,1,67000,67000340
19CVS,2023-03-23,台南市,東區,F,0,55~59,1,67000,67000320
19CVS,2023-03-23,台南市,柳營區,F,0,70+,1,67000,67000040
19CVS,2023-03-23,台南市,鹽水區,M,0,70+,1,67000,67000020
19CVS,2023-03-23,桃園市,中壢區,M,0,70+,2,68000,68000020
19CVS,2023-03-23,桃園市,八德區,M,0,50~54,1,68000,68000080
19CVS,2023-03-23,桃園市,八德區,F,0,60~64,1,68000,68000080
19CVS,2023-03-23,桃園市,龜山區,M,0,70+,1,68000,68000070
19CVS,2023-03-24,宜蘭縣,五結鄉,M,0,45~49,1,10002,10002090
19CVS,2023-03-24,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19CVS,2023-03-24,宜蘭縣,頭城鎮,M,0,30~34,1,10002,10002040
19CVS,2023-03-24,新竹縣,新豐鄉,M,0,70+,1,10004,10004060
19CVS,2023-03-24,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CVS,2023-03-24,彰化縣,彰化市,F,0,70+,1,10007,10007010
19CVS,2023-03-24,彰化縣,田尾鄉,M,0,70+,1,10007,10007210
19CVS,2023-03-24,南投縣,南投市,F,0,70+,1,10008,10008010
19CVS,2023-03-24,南投縣,竹山鎮,M,0,40~44,1,10008,10008040
19CVS,2023-03-24,雲林縣,崙背鄉,M,0,55~59,1,10009,10009120
19CVS,2023-03-24,雲林縣,斗六市,M,0,65~69,1,10009,10009010
19CVS,2023-03-24,雲林縣,斗六市,F,0,70+,1,10009,10009010
19CVS,2023-03-24,雲林縣,虎尾鎮,F,0,55~59,1,10009,10009030
19CVS,2023-03-24,嘉義縣,大林鎮,F,0,70+,2,10010,10010040
19CVS,2023-03-24,嘉義縣,民雄鄉,M,0,65~69,1,10010,10010050
19CVS,2023-03-24,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
19CVS,2023-03-24,嘉義縣,溪口鄉,M,0,70+,1,10010,10010060
19CVS,2023-03-24,嘉義縣,竹崎鄉,F,0,45~49,1,10010,10010140
19CVS,2023-03-24,嘉義縣,竹崎鄉,F,0,70+,2,10010,10010140
19CVS,2023-03-24,屏東縣,佳冬鄉,F,0,70+,1,10013,10013210
19CVS,2023-03-24,屏東縣,內埔鄉,M,0,60~64,1,10013,10013130
19CVS,2023-03-24,屏東縣,恆春鎮,M,0,2,1,10013,10013040
19CVS,2023-03-24,屏東縣,鹽埔鄉,M,0,70+,1,10013,10013100
19CVS,2023-03-24,台東縣,台東市,M,0,35~39,1,10014,10014010
19CVS,2023-03-24,台東縣,東河鄉,M,0,55~59,1,10014,10014070
19CVS,2023-03-24,花蓮縣,光復鄉,M,0,65~69,1,10015,10015070
19CVS,2023-03-24,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CVS,2023-03-24,花蓮縣,鳳林鎮,F,0,70+,1,10015,10015020
19CVS,2023-03-24,基隆市,中山區,F,0,70+,1,10017,10017050
19CVS,2023-03-24,嘉義市,東區,F,0,0,1,10020,10020010
19CVS,2023-03-24,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2023-03-24,台北市,中正區,F,0,70+,4,63000,63000050
19CVS,2023-03-24,台北市,信義區,F,0,70+,1,63000,63000020
19CVS,2023-03-24,台北市,信義區,M,0,70+,1,63000,63000020
19CVS,2023-03-24,台北市,內湖區,M,0,70+,2,63000,63000100
19CVS,2023-03-24,台北市,士林區,F,0,70+,1,63000,63000110
19CVS,2023-03-24,台北市,士林區,M,0,70+,2,63000,63000110
19CVS,2023-03-24,台北市,大安區,F,0,70+,2,63000,63000030
19CVS,2023-03-24,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2023-03-24,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2023-03-24,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2023-03-24,高雄市,三民區,M,0,60~64,1,64000,64000050
19CVS,2023-03-24,高雄市,三民區,M,0,60~64,1,64000,64000051
19CVS,2023-03-24,高雄市,三民區,M,0,60~64,1,64000,64000052
19CVS,2023-03-24,高雄市,六龜區,M,0,70+,2,64000,64000320
19CVS,2023-03-24,高雄市,前鎮區,M,0,60~64,1,64000,64000090
19CVS,2023-03-24,高雄市,前鎮區,M,0,70+,1,64000,64000090
19CVS,2023-03-24,高雄市,楠梓區,M,0,70+,1,64000,64000040
19CVS,2023-03-24,高雄市,鳳山區,M,0,55~59,1,64000,64000120
19CVS,2023-03-24,高雄市,鼓山區,M,0,60~64,1,64000,64000020
19CVS,2023-03-24,新北市,三重區,F,0,70+,1,65000,65000020
19CVS,2023-03-24,新北市,五股區,F,0,65~69,1,65000,65000150
19CVS,2023-03-24,新北市,土城區,M,0,60~64,1,65000,65000130
19CVS,2023-03-24,新北市,土城區,F,0,70+,1,65000,65000130
19CVS,2023-03-24,新北市,新店區,M,0,60~64,1,65000,65000060
19CVS,2023-03-24,新北市,板橋區,F,0,70+,1,65000,65000010
19CVS,2023-03-24,新北市,林口區,M,0,3,1,65000,65000170
19CVS,2023-03-24,新北市,林口區,M,0,70+,1,65000,65000170
19CVS,2023-03-24,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CVS,2023-03-24,台中市,北區,M,0,60~64,1,66000,66000050
19CVS,2023-03-24,台中市,北區,M,0,70+,1,66000,66000050
19CVS,2023-03-24,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2023-03-24,台中市,南區,F,0,60~64,1,66000,66000030
19CVS,2023-03-24,台中市,南屯區,M,1,70+,1,66000,66000070
19CVS,2023-03-24,台中市,后里區,M,0,0,1,66000,66000150
19CVS,2023-03-24,台中市,外埔區,F,0,30~34,1,66000,66000210
19CVS,2023-03-24,台中市,外埔區,M,0,70+,2,66000,66000210
19CVS,2023-03-24,台中市,大里區,M,0,65~69,2,66000,66000280
19CVS,2023-03-24,台中市,大里區,M,0,70+,1,66000,66000280
19CVS,2023-03-24,台中市,太平區,M,0,65~69,1,66000,66000270
19CVS,2023-03-24,台中市,太平區,M,0,70+,1,66000,66000270
19CVS,2023-03-24,台中市,梧棲區,M,0,70+,1,66000,66000140
19CVS,2023-03-24,台中市,沙鹿區,M,0,50~54,1,66000,66000130
19CVS,2023-03-24,台中市,清水區,M,0,70+,1,66000,66000120
19CVS,2023-03-24,台中市,西屯區,M,0,65~69,1,66000,66000060
19CVS,2023-03-24,台中市,霧峰區,M,0,65~69,1,66000,66000260
19CVS,2023-03-24,台中市,霧峰區,F,0,70+,1,66000,66000260
19CVS,2023-03-24,台中市,龍井區,M,0,2,1,66000,66000250
19CVS,2023-03-24,台中市,龍井區,F,0,70+,1,66000,66000250
19CVS,2023-03-24,台南市,佳里區,M,0,70+,1,67000,67000120
19CVS,2023-03-24,台南市,北區,F,0,60~64,1,67000,67000340
19CVS,2023-03-24,台南市,北區,F,0,70+,1,67000,67000340
19CVS,2023-03-24,台南市,南區,F,0,70+,1,67000,67000330
19CVS,2023-03-24,台南市,安南區,F,0,70+,1,67000,67000350
19CVS,2023-03-24,台南市,後壁區,F,0,0,1,67000,67000050
19CVS,2023-03-24,台南市,東區,M,0,70+,1,67000,67000320
19CVS,2023-03-24,台南市,永康區,M,0,55~59,1,67000,67000310
19CVS,2023-03-24,台南市,永康區,F,0,60~64,1,67000,67000310
19CVS,2023-03-24,台南市,永康區,F,0,70+,1,67000,67000310
19CVS,2023-03-24,台南市,關廟區,F,0,55~59,1,67000,67000290
19CVS,2023-03-24,台南市,關廟區,M,0,70+,1,67000,67000290
19CVS,2023-03-24,桃園市,中壢區,F,0,55~59,2,68000,68000020
19CVS,2023-03-24,桃園市,中壢區,M,0,70+,2,68000,68000020
19CVS,2023-03-24,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19CVS,2023-03-24,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CVS,2023-03-24,桃園市,新屋區,M,0,70+,1,68000,68000110
19CVS,2023-03-25,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CVS,2023-03-25,新竹縣,新埔鎮,F,0,70+,1,10004,10004030
19CVS,2023-03-25,新竹縣,竹東鎮,F,0,65~69,1,10004,10004020
19CVS,2023-03-25,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CVS,2023-03-25,彰化縣,員林市,M,0,65~69,1,10007,10007100
19CVS,2023-03-25,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
19CVS,2023-03-25,彰化縣,彰化市,F,0,65~69,1,10007,10007010
19CVS,2023-03-25,彰化縣,彰化市,M,0,65~69,1,10007,10007010
19CVS,2023-03-25,彰化縣,福興鄉,M,0,55~59,1,10007,10007060
19CVS,2023-03-25,南投縣,南投市,F,0,70+,1,10008,10008010
19CVS,2023-03-25,南投縣,埔里鎮,F,0,70+,1,10008,10008020
19CVS,2023-03-25,雲林縣,二崙鄉,M,0,70+,1,10009,10009110
19CVS,2023-03-25,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CVS,2023-03-25,雲林縣,斗南鎮,F,0,70+,3,10009,10009020
19CVS,2023-03-25,嘉義縣,新港鄉,F,0,70+,1,10010,10010070
19CVS,2023-03-25,嘉義縣,水上鄉,M,0,70+,1,10010,10010120
19CVS,2023-03-25,屏東縣,屏東市,F,0,55~59,1,10013,10013010
19CVS,2023-03-25,屏東縣,枋寮鄉,F,0,1,1,10013,10013160
19CVS,2023-03-25,屏東縣,瑪家鄉,M,0,70+,1,10013,10013280
19CVS,2023-03-25,台東縣,卑南鄉,F,0,70+,1,10014,10014040
19CVS,2023-03-25,基隆市,七堵區,M,0,40~44,1,10017,10017020
19CVS,2023-03-25,基隆市,中正區,F,0,55~59,1,10017,10017010
19CVS,2023-03-25,基隆市,信義區,M,0,25~29,1,10017,10017070
19CVS,2023-03-25,基隆市,信義區,M,0,70+,1,10017,10017070
19CVS,2023-03-25,基隆市,安樂區,M,0,70+,1,10017,10017060
19CVS,2023-03-25,台北市,信義區,M,0,70+,1,63000,63000020
19CVS,2023-03-25,台北市,北投區,M,0,60~64,1,63000,63000120
19CVS,2023-03-25,台北市,大安區,M,0,70+,1,63000,63000030
19CVS,2023-03-25,台北市,文山區,F,0,70+,1,63000,63000080
19CVS,2023-03-25,台北市,文山區,F,0,70+,1,63000,63000081
19CVS,2023-03-25,台北市,文山區,F,0,70+,1,63000,63000082
19CVS,2023-03-25,高雄市,仁武區,F,0,70+,1,64000,64000170
19CVS,2023-03-25,高雄市,大樹區,M,0,65~69,1,64000,64000150
19CVS,2023-03-25,高雄市,小港區,M,0,60~64,1,64000,64000110
19CVS,2023-03-25,高雄市,新興區,F,0,0,1,64000,64000060
19CVS,2023-03-25,高雄市,楠梓區,F,0,70+,1,64000,64000040
19CVS,2023-03-25,高雄市,橋頭區,F,0,70+,1,64000,64000200
19CVS,2023-03-25,高雄市,鳳山區,M,0,70+,2,64000,64000120
19CVS,2023-03-25,新北市,三峽區,M,0,55~59,1,65000,65000090
19CVS,2023-03-25,新北市,三重區,M,0,70+,2,65000,65000020
19CVS,2023-03-25,新北市,中和區,M,0,55~59,1,65000,65000030
19CVS,2023-03-25,新北市,中和區,F,0,70+,2,65000,65000030
19CVS,2023-03-25,新北市,中和區,M,0,70+,2,65000,65000030
19CVS,2023-03-25,新北市,五股區,F,0,50~54,1,65000,65000150
19CVS,2023-03-25,新北市,五股區,F,0,55~59,1,65000,65000150
19CVS,2023-03-25,新北市,新店區,F,0,70+,1,65000,65000060
19CVS,2023-03-25,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2023-03-25,新北市,板橋區,F,0,70+,1,65000,65000010
19CVS,2023-03-25,新北市,林口區,F,0,70+,1,65000,65000170
19CVS,2023-03-25,新北市,樹林區,M,0,70+,1,65000,65000070
19CVS,2023-03-25,新北市,瑞芳區,M,0,70+,1,65000,65000120
19CVS,2023-03-25,新北市,鶯歌區,F,0,70+,1,65000,65000080
19CVS,2023-03-25,台中市,北區,M,0,70+,1,66000,66000050
19CVS,2023-03-25,台中市,北屯區,M,0,60~64,1,66000,66000080
19CVS,2023-03-25,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2023-03-25,台中市,北屯區,M,0,70+,1,66000,66000080
19CVS,2023-03-25,台中市,東勢區,F,0,70+,1,66000,66000100
19CVS,2023-03-25,台中市,潭子區,M,0,70+,1,66000,66000170
19CVS,2023-03-25,台南市,中西區,F,0,65~69,1,67000,67000370
19CVS,2023-03-25,台南市,仁德區,F,0,35~39,1,67000,67000270
19CVS,2023-03-25,台南市,仁德區,M,0,65~69,1,67000,67000270
19CVS,2023-03-25,台南市,佳里區,M,0,70+,1,67000,67000120
19CVS,2023-03-25,台南市,六甲區,F,0,70+,1,67000,67000090
19CVS,2023-03-25,台南市,六甲區,M,0,70+,1,67000,67000090
19CVS,2023-03-25,台南市,北區,F,0,70+,1,67000,67000340
19CVS,2023-03-25,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2023-03-25,台南市,南區,F,0,70+,1,67000,67000330
19CVS,2023-03-25,台南市,安南區,F,0,55~59,1,67000,67000350
19CVS,2023-03-25,台南市,安定區,M,0,65~69,2,67000,67000210
19CVS,2023-03-25,台南市,歸仁區,F,0,70+,1,67000,67000280
19CVS,2023-03-25,台南市,永康區,F,0,70+,2,67000,67000310
19CVS,2023-03-25,台南市,玉井區,M,0,55~59,1,67000,67000230
19CVS,2023-03-25,台南市,白河區,M,0,60~64,1,67000,67000030
19CVS,2023-03-25,台南市,關廟區,F,0,70+,1,67000,67000290
19CVS,2023-03-25,台南市,鹽水區,M,0,70+,1,67000,67000020
19CVS,2023-03-25,桃園市,大園區,M,0,70+,1,68000,68000060
19CVS,2023-03-25,桃園市,桃園區,M,0,50~54,1,68000,68000010
19CVS,2023-03-25,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CVS,2023-03-26,金門縣,金湖鎮,F,0,70+,1,09020,09020030
19CVS,2023-03-26,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
19CVS,2023-03-26,新竹縣,竹北市,M,0,70+,1,10004,10004010
19CVS,2023-03-26,彰化縣,員林市,F,0,70+,1,10007,10007100
19CVS,2023-03-26,彰化縣,鹿港鎮,M,0,55~59,1,10007,10007020
19CVS,2023-03-26,屏東縣,內埔鄉,M,0,50~54,1,10013,10013130
19CVS,2023-03-26,屏東縣,屏東市,F,0,70+,1,10013,10013010
19CVS,2023-03-26,屏東縣,恆春鎮,M,0,70+,1,10013,10013040
19CVS,2023-03-26,屏東縣,潮州鎮,M,0,65~69,1,10013,10013020
19CVS,2023-03-26,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19CVS,2023-03-26,花蓮縣,吉安鄉,F,0,70+,1,10015,10015050
19CVS,2023-03-26,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CVS,2023-03-26,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CVS,2023-03-26,基隆市,信義區,M,0,65~69,1,10017,10017070
19CVS,2023-03-26,嘉義市,東區,M,0,55~59,1,10020,10020010
19CVS,2023-03-26,台北市,中正區,F,0,70+,1,63000,63000050
19CVS,2023-03-26,台北市,內湖區,F,0,70+,1,63000,63000100
19CVS,2023-03-26,台北市,南港區,F,0,65~69,1,63000,63000090
19CVS,2023-03-26,台北市,松山區,M,0,70+,1,63000,63000010
19CVS,2023-03-26,高雄市,苓雅區,M,0,70+,1,64000,64000080
19CVS,2023-03-26,高雄市,茄萣區,M,0,70+,1,64000,64000260
19CVS,2023-03-26,新北市,三峽區,F,0,70+,1,65000,65000090
19CVS,2023-03-26,新北市,新店區,F,0,1,1,65000,65000060
19CVS,2023-03-26,新北市,新莊區,F,0,65~69,1,65000,65000050
19CVS,2023-03-26,新北市,新莊區,M,0,65~69,1,65000,65000050
19CVS,2023-03-26,新北市,新莊區,F,0,70+,2,65000,65000050
19CVS,2023-03-26,新北市,板橋區,F,0,65~69,1,65000,65000010
19CVS,2023-03-26,新北市,樹林區,F,0,70+,1,65000,65000070
19CVS,2023-03-26,新北市,樹林區,M,0,70+,1,65000,65000070
19CVS,2023-03-26,新北市,雙溪區,F,0,70+,1,65000,65000250
19CVS,2023-03-26,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CVS,2023-03-26,台中市,南屯區,M,0,70+,1,66000,66000070
19CVS,2023-03-26,台中市,外埔區,F,0,55~59,1,66000,66000210
19CVS,2023-03-26,台中市,外埔區,F,0,60~64,1,66000,66000210
19CVS,2023-03-26,台中市,太平區,F,0,70+,1,66000,66000270
19CVS,2023-03-26,台中市,烏日區,M,0,35~39,1,66000,66000230
19CVS,2023-03-26,台中市,西區,M,0,65~69,1,66000,66000040
19CVS,2023-03-26,台南市,南區,M,0,70+,1,67000,67000330
19CVS,2023-03-26,台南市,善化區,F,0,70+,2,67000,67000190
19CVS,2023-03-26,台南市,安南區,F,0,70+,1,67000,67000350
19CVS,2023-03-26,台南市,新營區,M,0,70+,1,67000,67000010
19CVS,2023-03-26,台南市,柳營區,M,0,1,1,67000,67000040
19CVS,2023-03-26,台南市,歸仁區,F,0,65~69,1,67000,67000280
19CVS,2023-03-26,台南市,永康區,F,0,55~59,1,67000,67000310
19CVS,2023-03-26,台南市,永康區,F,0,65~69,1,67000,67000310
19CVS,2023-03-26,台南市,西港區,F,0,55~59,1,67000,67000140
19CVS,2023-03-26,桃園市,楊梅區,F,0,65~69,1,68000,68000040
19CVS,2023-03-26,桃園市,蘆竹區,F,0,10~14,1,68000,68000050
19CVS,2023-03-27,金門縣,金湖鎮,M,0,70+,1,09020,09020030
19CVS,2023-03-27,宜蘭縣,三星鄉,M,0,70+,1,10002,10002100
19CVS,2023-03-27,苗栗縣,公館鄉,F,0,60~64,1,10005,10005090
19CVS,2023-03-27,苗栗縣,公館鄉,F,0,70+,1,10005,10005090
19CVS,2023-03-27,苗栗縣,竹南鎮,F,0,40~44,1,10005,10005040
19CVS,2023-03-27,苗栗縣,竹南鎮,M,0,60~64,1,10005,10005040
19CVS,2023-03-27,苗栗縣,造橋鄉,F,0,70+,1,10005,10005150
19CVS,2023-03-27,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CVS,2023-03-27,彰化縣,員林市,F,0,45~49,1,10007,10007100
19CVS,2023-03-27,彰化縣,大村鄉,F,0,65~69,1,10007,10007130
19CVS,2023-03-27,彰化縣,彰化市,F,0,50~54,1,10007,10007010
19CVS,2023-03-27,彰化縣,彰化市,F,0,70+,2,10007,10007010
19CVS,2023-03-27,彰化縣,社頭鄉,F,0,70+,1,10007,10007170
19CVS,2023-03-27,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
19CVS,2023-03-27,彰化縣,鹿港鎮,F,0,70+,1,10007,10007020
19CVS,2023-03-27,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
19CVS,2023-03-27,南投縣,魚池鄉,M,0,70+,1,10008,10008090
19CVS,2023-03-27,雲林縣,二崙鄉,M,0,70+,1,10009,10009110
19CVS,2023-03-27,雲林縣,元長鄉,M,0,70+,1,10009,10009170
19CVS,2023-03-27,雲林縣,斗六市,F,0,70+,2,10009,10009010
19CVS,2023-03-27,雲林縣,斗南鎮,F,0,70+,1,10009,10009020
19CVS,2023-03-27,雲林縣,水林鄉,F,0,70+,1,10009,10009200
19CVS,2023-03-27,嘉義縣,大林鎮,M,0,70+,1,10010,10010040
19CVS,2023-03-27,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CVS,2023-03-27,屏東縣,屏東市,F,0,55~59,1,10013,10013010
19CVS,2023-03-27,屏東縣,屏東市,F,0,65~69,1,10013,10013010
19CVS,2023-03-27,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CVS,2023-03-27,屏東縣,恆春鎮,M,0,55~59,1,10013,10013040
19CVS,2023-03-27,屏東縣,潮州鎮,F,0,70+,1,10013,10013020
19CVS,2023-03-27,屏東縣,萬丹鄉,F,0,60~64,1,10013,10013050
19CVS,2023-03-27,屏東縣,萬巒鄉,M,0,70+,1,10013,10013120
19CVS,2023-03-27,花蓮縣,新城鄉,F,0,70+,1,10015,10015040
19CVS,2023-03-27,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CVS,2023-03-27,基隆市,中山區,M,0,70+,1,10017,10017050
19CVS,2023-03-27,新竹市,東區,F,0,5~9,1,10018,10018010
19CVS,2023-03-27,新竹市,東區,F,0,70+,1,10018,10018010
19CVS,2023-03-27,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2023-03-27,嘉義市,西區,F,0,65~69,1,10020,10020020
19CVS,2023-03-27,嘉義市,西區,F,0,70+,2,10020,10020020
19CVS,2023-03-27,嘉義市,西區,M,0,70+,1,10020,10020020
19CVS,2023-03-27,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2023-03-27,台北市,內湖區,M,0,35~39,1,63000,63000100
19CVS,2023-03-27,台北市,北投區,M,0,70+,1,63000,63000120
19CVS,2023-03-27,台北市,南港區,M,0,70+,1,63000,63000090
19CVS,2023-03-27,台北市,士林區,M,0,70+,1,63000,63000110
19CVS,2023-03-27,台北市,文山區,F,0,65~69,1,63000,63000080
19CVS,2023-03-27,台北市,文山區,F,0,65~69,1,63000,63000081
19CVS,2023-03-27,台北市,文山區,F,0,65~69,1,63000,63000082
19CVS,2023-03-27,台北市,松山區,F,0,70+,1,63000,63000010
19CVS,2023-03-27,台北市,萬華區,F,0,70+,1,63000,63000070
19CVS,2023-03-27,台北市,萬華區,F,0,70+,1,63000,63000071
19CVS,2023-03-27,台北市,萬華區,F,0,70+,1,63000,63000072
19CVS,2023-03-27,高雄市,三民區,M,0,65~69,1,64000,64000050
19CVS,2023-03-27,高雄市,三民區,M,0,65~69,1,64000,64000051
19CVS,2023-03-27,高雄市,三民區,M,0,65~69,1,64000,64000052
19CVS,2023-03-27,高雄市,仁武區,F,0,70+,1,64000,64000170
19CVS,2023-03-27,高雄市,前鎮區,M,0,55~59,1,64000,64000090
19CVS,2023-03-27,高雄市,前鎮區,F,0,70+,1,64000,64000090
19CVS,2023-03-27,高雄市,左營區,F,0,1,1,64000,64000030
19CVS,2023-03-27,高雄市,左營區,F,0,70+,1,64000,64000030
19CVS,2023-03-27,高雄市,旗山區,M,0,70+,2,64000,64000300
19CVS,2023-03-27,高雄市,梓官區,F,0,70+,1,64000,64000290
19CVS,2023-03-27,高雄市,楠梓區,F,0,15~19,1,64000,64000040
19CVS,2023-03-27,高雄市,苓雅區,F,0,65~69,1,64000,64000080
19CVS,2023-03-27,高雄市,苓雅區,F,0,70+,1,64000,64000080
19CVS,2023-03-27,高雄市,路竹區,M,0,70+,1,64000,64000240
19CVS,2023-03-27,高雄市,鳳山區,F,0,55~59,1,64000,64000120
19CVS,2023-03-27,高雄市,鳳山區,F,0,70+,2,64000,64000120
19CVS,2023-03-27,高雄市,鹽埕區,F,0,70+,1,64000,64000010
19CVS,2023-03-27,高雄市,鼓山區,M,0,70+,1,64000,64000020
19CVS,2023-03-27,新北市,三峽區,F,0,70+,1,65000,65000090
19CVS,2023-03-27,新北市,三峽區,M,0,70+,1,65000,65000090
19CVS,2023-03-27,新北市,三重區,F,0,30~34,1,65000,65000020
19CVS,2023-03-27,新北市,三重區,M,0,50~54,1,65000,65000020
19CVS,2023-03-27,新北市,中和區,M,0,55~59,1,65000,65000030
19CVS,2023-03-27,新北市,中和區,F,0,70+,1,65000,65000030
19CVS,2023-03-27,新北市,土城區,M,0,70+,2,65000,65000130
19CVS,2023-03-27,新北市,新店區,M,0,70+,1,65000,65000060
19CVS,2023-03-27,新北市,新莊區,M,0,1,1,65000,65000050
19CVS,2023-03-27,新北市,新莊區,M,0,55~59,1,65000,65000050
19CVS,2023-03-27,新北市,新莊區,F,0,70+,1,65000,65000050
19CVS,2023-03-27,新北市,板橋區,F,0,70+,1,65000,65000010
