確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CoV,2022,01,桃園市,楊梅區,F,0,25~29,1,68000,68000040
19CoV,2022,01,桃園市,楊梅區,F,1,25~29,1,68000,68000040
19CoV,2022,01,桃園市,楊梅區,M,0,35~39,1,68000,68000040
19CoV,2022,01,桃園市,楊梅區,M,0,45~49,1,68000,68000040
19CoV,2022,01,桃園市,楊梅區,F,0,50~54,1,68000,68000040
19CoV,2022,01,桃園市,楊梅區,M,1,55~59,1,68000,68000040
19CoV,2022,01,桃園市,蘆竹區,F,0,25~29,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,F,1,30~34,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,0,30~34,2,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,30~34,2,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,0,40~44,2,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,40~44,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,F,1,45~49,3,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,45~49,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,5~9,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,60~64,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,0,65~69,1,68000,68000050
19CoV,2022,01,桃園市,蘆竹區,M,1,65~69,1,68000,68000050
19CoV,2022,01,桃園市,觀音區,M,0,20~24,1,68000,68000120
19CoV,2022,01,桃園市,觀音區,M,0,25~29,1,68000,68000120
19CoV,2022,01,桃園市,觀音區,F,0,30~34,2,68000,68000120
19CoV,2022,01,桃園市,觀音區,M,1,30~34,1,68000,68000120
19CoV,2022,01,桃園市,觀音區,F,0,50~54,2,68000,68000120
19CoV,2022,01,桃園市,觀音區,M,0,50~54,1,68000,68000120
19CoV,2022,01,桃園市,觀音區,F,0,60~64,1,68000,68000120
19CoV,2022,01,桃園市,龍潭區,F,1,20~24,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,F,1,25~29,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,F,0,35~39,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,M,0,40~44,2,68000,68000090
19CoV,2022,01,桃園市,龍潭區,M,0,45~49,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,F,1,55~59,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,M,0,55~59,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,F,0,60~64,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,F,1,65~69,1,68000,68000090
19CoV,2022,01,桃園市,龍潭區,M,0,65~69,1,68000,68000090
19CoV,2022,01,桃園市,龜山區,F,0,10~14,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,0,20~24,2,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,1,20~24,3,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,0,25~29,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,1,25~29,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,1,30~34,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,0,30~34,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,1,30~34,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,0,35~39,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,1,35~39,2,68000,68000070
19CoV,2022,01,桃園市,龜山區,F,1,45~49,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,1,45~49,1,68000,68000070
19CoV,2022,01,桃園市,龜山區,M,1,65~69,1,68000,68000070
19CoV,2022,02,宜蘭縣,五結鄉,M,1,20~24,1,10002,10002090
19CoV,2022,02,宜蘭縣,冬山鄉,M,1,50~54,1,10002,10002080
19CoV,2022,02,宜蘭縣,員山鄉,M,0,25~29,1,10002,10002070
19CoV,2022,02,宜蘭縣,員山鄉,F,1,50~54,1,10002,10002070
19CoV,2022,02,宜蘭縣,員山鄉,F,0,55~59,1,10002,10002070
19CoV,2022,02,宜蘭縣,宜蘭市,F,1,25~29,1,10002,10002010
19CoV,2022,02,宜蘭縣,宜蘭市,M,1,35~39,1,10002,10002010
19CoV,2022,02,宜蘭縣,礁溪鄉,M,1,35~39,1,10002,10002050
19CoV,2022,02,宜蘭縣,羅東鎮,F,1,20~24,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,M,1,30~34,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,M,1,35~39,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,F,0,45~49,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,M,1,50~54,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,F,1,60~64,1,10002,10002020
19CoV,2022,02,宜蘭縣,羅東鎮,M,1,65~69,1,10002,10002020
19CoV,2022,02,宜蘭縣,蘇澳鎮,M,1,20~24,1,10002,10002030
19CoV,2022,02,宜蘭縣,蘇澳鎮,M,1,25~29,3,10002,10002030
19CoV,2022,02,宜蘭縣,蘇澳鎮,M,1,30~34,2,10002,10002030
19CoV,2022,02,宜蘭縣,頭城鎮,M,1,45~49,1,10002,10002040
19CoV,2022,02,新竹縣,新埔鎮,F,0,35~39,1,10004,10004030
19CoV,2022,02,新竹縣,新埔鎮,M,1,35~39,1,10004,10004030
19CoV,2022,02,新竹縣,新埔鎮,F,0,40~44,1,10004,10004030
19CoV,2022,02,新竹縣,新埔鎮,F,0,70+,1,10004,10004030
19CoV,2022,02,新竹縣,新埔鎮,M,0,70+,1,10004,10004030
19CoV,2022,02,新竹縣,新豐鄉,F,1,15~19,1,10004,10004060
19CoV,2022,02,新竹縣,新豐鄉,F,1,20~24,2,10004,10004060
19CoV,2022,02,新竹縣,新豐鄉,M,1,20~24,1,10004,10004060
19CoV,2022,02,新竹縣,新豐鄉,M,1,25~29,1,10004,10004060
19CoV,2022,02,新竹縣,橫山鄉,M,1,20~24,1,10004,10004080
19CoV,2022,02,新竹縣,湖口鄉,F,1,25~29,1,10004,10004050
19CoV,2022,02,新竹縣,湖口鄉,M,1,25~29,3,10004,10004050
19CoV,2022,02,新竹縣,湖口鄉,F,1,30~34,1,10004,10004050
19CoV,2022,02,新竹縣,湖口鄉,M,1,35~39,1,10004,10004050
19CoV,2022,02,新竹縣,竹北市,F,1,20~24,1,10004,10004010
19CoV,2022,02,新竹縣,竹北市,M,1,25~29,2,10004,10004010
19CoV,2022,02,新竹縣,竹北市,M,1,35~39,1,10004,10004010
19CoV,2022,02,新竹縣,竹北市,M,1,40~44,1,10004,10004010
19CoV,2022,02,新竹縣,竹北市,M,1,50~54,1,10004,10004010
19CoV,2022,02,新竹縣,竹北市,F,1,60~64,1,10004,10004010
19CoV,2022,02,新竹縣,竹北市,M,1,65~69,1,10004,10004010
19CoV,2022,02,新竹縣,竹東鎮,F,1,20~24,1,10004,10004020
19CoV,2022,02,新竹縣,竹東鎮,F,1,40~44,1,10004,10004020
19CoV,2022,02,新竹縣,竹東鎮,M,1,60~64,1,10004,10004020
19CoV,2022,02,苗栗縣,公館鄉,M,0,10~14,1,10005,10005090
19CoV,2022,02,苗栗縣,公館鄉,M,0,5~9,1,10005,10005090
19CoV,2022,02,苗栗縣,竹南鎮,M,0,10~14,2,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,3,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,1,35~39,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,40~44,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,M,0,40~44,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,M,1,40~44,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,45~49,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,5~9,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,60~64,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,65~69,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,F,0,70+,1,10005,10005040
19CoV,2022,02,苗栗縣,竹南鎮,M,0,70+,2,10005,10005040
19CoV,2022,02,苗栗縣,苑裡鎮,F,1,20~24,1,10005,10005020
19CoV,2022,02,苗栗縣,苗栗市,M,1,25~29,1,10005,10005010
19CoV,2022,02,苗栗縣,苗栗市,F,1,35~39,1,10005,10005010
19CoV,2022,02,苗栗縣,苗栗市,F,1,45~49,1,10005,10005010
19CoV,2022,02,苗栗縣,頭份市,M,1,20~24,1,10005,10005050
19CoV,2022,02,苗栗縣,頭份市,M,1,25~29,1,10005,10005050
19CoV,2022,02,苗栗縣,頭份市,M,1,30~34,1,10005,10005050
19CoV,2022,02,苗栗縣,頭份市,M,1,45~49,1,10005,10005050
19CoV,2022,02,彰化縣,二林鎮,M,1,45~49,2,10007,10007200
19CoV,2022,02,彰化縣,二水鄉,M,1,25~29,1,10007,10007180
19CoV,2022,02,彰化縣,伸港鄉,M,1,35~39,1,10007,10007050
19CoV,2022,02,彰化縣,和美鎮,M,1,20~24,1,10007,10007030
19CoV,2022,02,彰化縣,員林市,F,1,20~24,2,10007,10007100
19CoV,2022,02,彰化縣,員林市,F,1,25~29,1,10007,10007100
19CoV,2022,02,彰化縣,員林市,M,1,25~29,1,10007,10007100
19CoV,2022,02,彰化縣,員林市,M,1,35~39,1,10007,10007100
19CoV,2022,02,彰化縣,員林市,F,1,45~49,1,10007,10007100
19CoV,2022,02,彰化縣,埔心鄉,F,1,30~34,1,10007,10007150
19CoV,2022,02,彰化縣,埔鹽鄉,F,1,45~49,1,10007,10007140
19CoV,2022,02,彰化縣,埤頭鄉,F,0,40~44,1,10007,10007220
19CoV,2022,02,彰化縣,大村鄉,M,1,35~39,1,10007,10007130
19CoV,2022,02,彰化縣,彰化市,F,1,20~24,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,M,1,20~24,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,F,1,30~34,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,F,1,35~39,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,F,1,40~44,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,M,1,40~44,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,M,1,45~49,1,10007,10007010
19CoV,2022,02,彰化縣,彰化市,F,1,55~59,1,10007,10007010
19CoV,2022,02,彰化縣,永靖鄉,M,1,30~34,1,10007,10007160
19CoV,2022,02,彰化縣,溪湖鎮,M,1,20~24,1,10007,10007110
19CoV,2022,02,彰化縣,社頭鄉,M,1,25~29,1,10007,10007170
19CoV,2022,02,彰化縣,花壇鄉,F,1,15~19,1,10007,10007080
19CoV,2022,02,彰化縣,花壇鄉,F,1,25~29,1,10007,10007080
19CoV,2022,02,彰化縣,鹿港鎮,F,1,20~24,1,10007,10007020
19CoV,2022,02,彰化縣,鹿港鎮,F,1,25~29,1,10007,10007020
19CoV,2022,02,彰化縣,鹿港鎮,M,1,25~29,1,10007,10007020
19CoV,2022,02,彰化縣,鹿港鎮,M,1,30~34,1,10007,10007020
19CoV,2022,02,彰化縣,鹿港鎮,F,1,40~44,1,10007,10007020
19CoV,2022,02,南投縣,南投市,F,1,20~24,1,10008,10008010
19CoV,2022,02,南投縣,南投市,F,1,30~34,1,10008,10008010
19CoV,2022,02,南投縣,南投市,M,1,35~39,1,10008,10008010
19CoV,2022,02,南投縣,名間鄉,F,1,40~44,1,10008,10008060
19CoV,2022,02,南投縣,國姓鄉,F,1,30~34,1,10008,10008100
19CoV,2022,02,南投縣,埔里鎮,M,1,35~39,1,10008,10008020
19CoV,2022,02,南投縣,水里鄉,F,1,60~64,1,10008,10008110
19CoV,2022,02,南投縣,竹山鎮,F,1,25~29,1,10008,10008040
19CoV,2022,02,南投縣,竹山鎮,M,1,25~29,1,10008,10008040
19CoV,2022,02,南投縣,草屯鎮,M,1,20~24,1,10008,10008030
19CoV,2022,02,南投縣,草屯鎮,F,1,30~34,1,10008,10008030
19CoV,2022,02,南投縣,草屯鎮,M,1,30~34,1,10008,10008030
19CoV,2022,02,南投縣,鹿谷鄉,F,1,25~29,1,10008,10008070
19CoV,2022,02,南投縣,鹿谷鄉,M,1,35~39,1,10008,10008070
19CoV,2022,02,雲林縣,北港鎮,M,1,25~29,1,10009,10009060
19CoV,2022,02,雲林縣,北港鎮,M,1,30~34,1,10009,10009060
19CoV,2022,02,雲林縣,北港鎮,M,1,35~39,1,10009,10009060
19CoV,2022,02,雲林縣,北港鎮,M,1,40~44,4,10009,10009060
19CoV,2022,02,雲林縣,北港鎮,M,1,55~59,1,10009,10009060
19CoV,2022,02,雲林縣,口湖鄉,M,1,50~54,1,10009,10009190
19CoV,2022,02,雲林縣,斗六市,M,1,25~29,1,10009,10009010
19CoV,2022,02,雲林縣,斗六市,F,1,30~34,1,10009,10009010
19CoV,2022,02,雲林縣,斗六市,M,1,30~34,1,10009,10009010
19CoV,2022,02,雲林縣,斗六市,M,1,35~39,1,10009,10009010
19CoV,2022,02,雲林縣,斗南鎮,F,1,5~9,1,10009,10009020
19CoV,2022,02,雲林縣,林內鄉,F,1,55~59,1,10009,10009100
19CoV,2022,02,雲林縣,水林鄉,M,1,20~24,1,10009,10009200
19CoV,2022,02,雲林縣,虎尾鎮,M,1,30~34,1,10009,10009030
19CoV,2022,02,雲林縣,西螺鎮,M,1,55~59,1,10009,10009040
19CoV,2022,02,雲林縣,麥寮鄉,M,1,25~29,1,10009,10009130
19CoV,2022,02,雲林縣,麥寮鄉,M,1,55~59,1,10009,10009130
19CoV,2022,02,嘉義縣,中埔鄉,F,1,20~24,1,10010,10010130
19CoV,2022,02,嘉義縣,中埔鄉,M,1,30~34,1,10010,10010130
19CoV,2022,02,嘉義縣,布袋鎮,M,1,30~34,1,10010,10010030
19CoV,2022,02,嘉義縣,布袋鎮,M,1,50~54,1,10010,10010030
19CoV,2022,02,嘉義縣,新港鄉,M,1,60~64,1,10010,10010070
19CoV,2022,02,嘉義縣,朴子市,F,1,30~34,1,10010,10010020
19CoV,2022,02,嘉義縣,民雄鄉,F,1,15~19,1,10010,10010050
19CoV,2022,02,嘉義縣,民雄鄉,M,1,20~24,1,10010,10010050
19CoV,2022,02,嘉義縣,民雄鄉,F,1,25~29,1,10010,10010050
19CoV,2022,02,嘉義縣,民雄鄉,M,1,25~29,2,10010,10010050
19CoV,2022,02,嘉義縣,民雄鄉,F,1,35~39,1,10010,10010050
19CoV,2022,02,嘉義縣,民雄鄉,M,1,35~39,1,10010,10010050
19CoV,2022,02,嘉義縣,水上鄉,M,1,20~24,1,10010,10010120
19CoV,2022,02,嘉義縣,水上鄉,M,1,35~39,1,10010,10010120
19CoV,2022,02,嘉義縣,鹿草鄉,F,1,25~29,1,10010,10010110
19CoV,2022,02,屏東縣,九如鄉,M,1,20~24,1,10013,10013080
19CoV,2022,02,屏東縣,來義鄉,M,1,35~39,1,10013,10013300
19CoV,2022,02,屏東縣,屏東市,M,1,20~24,1,10013,10013010
19CoV,2022,02,屏東縣,屏東市,F,1,25~29,1,10013,10013010
19CoV,2022,02,屏東縣,屏東市,F,1,35~39,1,10013,10013010
19CoV,2022,02,屏東縣,屏東市,F,1,45~49,1,10013,10013010
19CoV,2022,02,屏東縣,屏東市,M,1,5~9,2,10013,10013010
19CoV,2022,02,屏東縣,恆春鎮,M,1,20~24,1,10013,10013040
19CoV,2022,02,屏東縣,新園鄉,M,1,50~54,1,10013,10013170
19CoV,2022,02,屏東縣,東港鎮,M,1,25~29,3,10013,10013030
19CoV,2022,02,屏東縣,東港鎮,M,1,30~34,2,10013,10013030
19CoV,2022,02,屏東縣,東港鎮,M,1,35~39,3,10013,10013030
19CoV,2022,02,屏東縣,東港鎮,M,1,40~44,2,10013,10013030
19CoV,2022,02,屏東縣,東港鎮,M,1,45~49,1,10013,10013030
19CoV,2022,02,屏東縣,東港鎮,M,1,50~54,1,10013,10013030
19CoV,2022,02,屏東縣,林邊鄉,F,1,40~44,1,10013,10013190
19CoV,2022,02,屏東縣,潮州鎮,F,0,15~19,1,10013,10013020
19CoV,2022,02,屏東縣,潮州鎮,M,0,15~19,1,10013,10013020
19CoV,2022,02,屏東縣,潮州鎮,F,0,50~54,1,10013,10013020
19CoV,2022,02,屏東縣,琉球鄉,M,1,40~44,1,10013,10013220
19CoV,2022,02,屏東縣,琉球鄉,M,1,45~49,1,10013,10013220
19CoV,2022,02,屏東縣,萬丹鄉,M,1,50~54,1,10013,10013050
19CoV,2022,02,屏東縣,里港鄉,F,1,40~44,1,10013,10013090
19CoV,2022,02,屏東縣,鹽埔鄉,F,1,25~29,1,10013,10013100
19CoV,2022,02,屏東縣,鹽埔鄉,M,1,25~29,1,10013,10013100
19CoV,2022,02,台東縣,卑南鄉,F,1,45~49,1,10014,10014040
19CoV,2022,02,台東縣,臺東市,M,1,20~24,2,10014,10014010
19CoV,2022,02,台東縣,臺東市,F,1,25~29,1,10014,10014010
19CoV,2022,02,台東縣,臺東市,M,1,25~29,2,10014,10014010
19CoV,2022,02,台東縣,臺東市,M,1,35~39,1,10014,10014010
19CoV,2022,02,台東縣,臺東市,M,1,45~49,1,10014,10014010
19CoV,2022,02,台東縣,臺東市,F,1,55~59,1,10014,10014010
19CoV,2022,02,花蓮縣,光復鄉,F,1,30~34,1,10015,10015070
19CoV,2022,02,花蓮縣,吉安鄉,M,1,25~29,2,10015,10015050
19CoV,2022,02,花蓮縣,吉安鄉,M,1,30~34,2,10015,10015050
19CoV,2022,02,花蓮縣,吉安鄉,F,1,35~39,1,10015,10015050
19CoV,2022,02,花蓮縣,花蓮市,F,1,40~44,1,10015,10015010
19CoV,2022,02,澎湖縣,馬公市,M,1,25~29,1,10016,10016010
19CoV,2022,02,基隆市,七堵區,F,1,25~29,1,10017,10017020
19CoV,2022,02,基隆市,中山區,F,1,20~24,1,10017,10017050
19CoV,2022,02,基隆市,中正區,F,1,30~34,1,10017,10017010
19CoV,2022,02,基隆市,中正區,M,1,30~34,1,10017,10017010
19CoV,2022,02,基隆市,中正區,F,1,60~64,1,10017,10017010
19CoV,2022,02,基隆市,仁愛區,M,1,60~64,1,10017,10017040
19CoV,2022,02,基隆市,信義區,F,1,25~29,1,10017,10017070
19CoV,2022,02,基隆市,信義區,F,1,40~44,1,10017,10017070
19CoV,2022,02,基隆市,信義區,M,1,45~49,1,10017,10017070
19CoV,2022,02,基隆市,信義區,F,1,60~64,1,10017,10017070
19CoV,2022,02,基隆市,安樂區,M,1,25~29,1,10017,10017060
19CoV,2022,02,基隆市,安樂區,M,1,55~59,1,10017,10017060
19CoV,2022,02,基隆市,暖暖區,M,1,35~39,1,10017,10017030
19CoV,2022,02,新竹市,北區,F,1,20~24,1,10018,10018020
19CoV,2022,02,新竹市,北區,M,1,25~29,1,10018,10018020
19CoV,2022,02,新竹市,北區,M,1,30~34,2,10018,10018020
19CoV,2022,02,新竹市,北區,M,1,35~39,1,10018,10018020
19CoV,2022,02,新竹市,北區,F,1,40~44,1,10018,10018020
19CoV,2022,02,新竹市,北區,F,1,60~64,1,10018,10018020
19CoV,2022,02,新竹市,東區,M,1,15~19,1,10018,10018010
19CoV,2022,02,新竹市,東區,F,1,20~24,3,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,20~24,5,10018,10018010
19CoV,2022,02,新竹市,東區,F,1,25~29,3,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,25~29,2,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,30~34,3,10018,10018010
19CoV,2022,02,新竹市,東區,F,1,35~39,3,10018,10018010
19CoV,2022,02,新竹市,東區,F,1,40~44,1,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,45~49,1,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,50~54,2,10018,10018010
19CoV,2022,02,新竹市,東區,M,1,55~59,1,10018,10018010
19CoV,2022,02,新竹市,香山區,M,1,15~19,1,10018,10018030
19CoV,2022,02,新竹市,香山區,M,1,20~24,1,10018,10018030
19CoV,2022,02,新竹市,香山區,M,1,40~44,1,10018,10018030
19CoV,2022,02,嘉義市,東區,M,1,50~54,1,10020,10020010
19CoV,2022,02,嘉義市,西區,M,1,35~39,1,10020,10020020
19CoV,2022,02,台北市,中山區,M,1,20~24,2,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,25~29,2,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,25~29,3,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,30~34,1,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,30~34,5,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,35~39,1,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,35~39,2,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,40~44,3,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,45~49,3,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,50~54,1,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,50~54,1,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,55~59,4,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,60~64,2,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,65~69,2,63000,63000040
19CoV,2022,02,台北市,中山區,F,1,70+,2,63000,63000040
19CoV,2022,02,台北市,中山區,M,1,70+,1,63000,63000040
19CoV,2022,02,台北市,中正區,F,1,15~19,1,63000,63000050
19CoV,2022,02,台北市,中正區,F,1,20~24,2,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,20~24,3,63000,63000050
19CoV,2022,02,台北市,中正區,F,1,25~29,2,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,25~29,5,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,30~34,2,63000,63000050
19CoV,2022,02,台北市,中正區,F,1,35~39,3,63000,63000050
19CoV,2022,02,台北市,中正區,M,0,35~39,1,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,35~39,3,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,40~44,3,63000,63000050
19CoV,2022,02,台北市,中正區,F,1,50~54,1,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,50~54,3,63000,63000050
19CoV,2022,02,台北市,中正區,M,1,65~69,1,63000,63000050
19CoV,2022,02,台北市,中正區,F,1,70+,2,63000,63000050
19CoV,2022,02,台北市,信義區,F,1,10~14,1,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,20~24,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,20~24,2,63000,63000020
19CoV,2022,02,台北市,信義區,F,0,25~29,1,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,25~29,3,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,25~29,2,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,30~34,4,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,30~34,4,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,35~39,4,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,40~44,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,40~44,2,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,45~49,2,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,45~49,2,63000,63000020
19CoV,2022,02,台北市,信義區,F,0,50~54,2,63000,63000020
19CoV,2022,02,台北市,信義區,F,1,50~54,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,50~54,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,0,55~59,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,55~59,1,63000,63000020
19CoV,2022,02,台北市,信義區,M,1,60~64,1,63000,63000020
19CoV,2022,02,台北市,內湖區,F,1,10~14,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,15~19,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,0,20~24,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,20~24,1,63000,63000100
19CoV,2022,02,台北市,內湖區,F,1,25~29,6,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,25~29,3,63000,63000100
19CoV,2022,02,台北市,內湖區,F,1,30~34,2,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,30~34,1,63000,63000100
19CoV,2022,02,台北市,內湖區,F,1,35~39,2,63000,63000100
19CoV,2022,02,台北市,內湖區,M,0,35~39,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,35~39,1,63000,63000100
19CoV,2022,02,台北市,內湖區,F,1,40~44,2,63000,63000100
19CoV,2022,02,台北市,內湖區,F,0,45~49,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,45~49,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,55~59,1,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,5~9,1,63000,63000100
19CoV,2022,02,台北市,內湖區,F,1,60~64,2,63000,63000100
19CoV,2022,02,台北市,內湖區,M,1,60~64,2,63000,63000100
19CoV,2022,02,台北市,北投區,F,1,10~14,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,0,20~24,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,1,20~24,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,1,20~24,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,1,25~29,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,1,25~29,4,63000,63000120
19CoV,2022,02,台北市,北投區,F,1,30~34,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,0,35~39,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,1,35~39,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,0,40~44,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,1,45~49,1,63000,63000120
19CoV,2022,02,台北市,北投區,F,0,50~54,2,63000,63000120
19CoV,2022,02,台北市,北投區,F,1,50~54,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,0,55~59,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,1,55~59,1,63000,63000120
19CoV,2022,02,台北市,北投區,M,1,70+,1,63000,63000120
19CoV,2022,02,台北市,南港區,F,1,20~24,1,63000,63000090
19CoV,2022,02,台北市,南港區,F,1,25~29,3,63000,63000090
19CoV,2022,02,台北市,南港區,M,1,25~29,2,63000,63000090
19CoV,2022,02,台北市,南港區,F,1,30~34,2,63000,63000090
19CoV,2022,02,台北市,南港區,M,1,30~34,2,63000,63000090
19CoV,2022,02,台北市,南港區,M,1,35~39,2,63000,63000090
19CoV,2022,02,台北市,南港區,M,1,40~44,1,63000,63000090
19CoV,2022,02,台北市,南港區,F,1,50~54,1,63000,63000090
19CoV,2022,02,台北市,南港區,F,1,55~59,1,63000,63000090
19CoV,2022,02,台北市,南港區,M,1,65~69,2,63000,63000090
19CoV,2022,02,台北市,士林區,F,1,10~14,1,63000,63000110
