縣市別,鄉鎮別,年別,新案發生率
屏東縣,新埤鄉,2015,78.9
屏東縣,新埤鄉,2014,127.0
屏東縣,新埤鄉,2013,145.5
屏東縣,新埤鄉,2012,114.8
屏東縣,新埤鄉,2011,150.7
屏東縣,新埤鄉,2010,212.8
屏東縣,新埤鄉,2009,155.8
屏東縣,新埤鄉,2008,136.4
屏東縣,新埤鄉,2007,197.8
屏東縣,新埤鄉,2006,133.6
屏東縣,新埤鄉,2005,167.2
屏東縣,新園鄉,2022,36.1
屏東縣,新園鄉,2021,38.6
屏東縣,新園鄉,2020,49.7
屏東縣,新園鄉,2019,60.6
屏東縣,新園鄉,2018,51.3
屏東縣,新園鄉,2017,56.3
屏東縣,新園鄉,2016,52.9
屏東縣,新園鄉,2015,54.9
屏東縣,新園鄉,2014,70.5
屏東縣,新園鄉,2013,59.0
屏東縣,新園鄉,2012,53.2
屏東縣,新園鄉,2011,68.3
屏東縣,新園鄉,2010,54.3
屏東縣,新園鄉,2009,81.9
屏東縣,新園鄉,2008,61.0
屏東縣,新園鄉,2007,57.9
屏東縣,新園鄉,2006,94.3
屏東縣,新園鄉,2005,46.7
屏東縣,獅子鄉,2022,40.9
屏東縣,獅子鄉,2021,20.6
屏東縣,獅子鄉,2020,102.6
屏東縣,獅子鄉,2019,40.5
屏東縣,獅子鄉,2018,82.0
屏東縣,獅子鄉,2017,41.5
屏東縣,獅子鄉,2016,0.0
屏東縣,獅子鄉,2015,61.9
屏東縣,獅子鄉,2014,20.7
屏東縣,獅子鄉,2013,83.6
屏東縣,獅子鄉,2012,124.9
屏東縣,獅子鄉,2011,144.5
屏東縣,獅子鄉,2010,40.6
屏東縣,獅子鄉,2009,141.0
屏東縣,獅子鄉,2008,60.5
屏東縣,獅子鄉,2007,40.0
屏東縣,獅子鄉,2006,179.0
屏東縣,獅子鄉,2005,59.7
屏東縣,萬丹鄉,2022,32.3
屏東縣,萬丹鄉,2021,76.1
屏東縣,萬丹鄉,2020,47.7
屏東縣,萬丹鄉,2019,69.3
屏東縣,萬丹鄉,2018,41.4
屏東縣,萬丹鄉,2017,62.6
屏東縣,萬丹鄉,2016,71.9
屏東縣,萬丹鄉,2015,61.7
屏東縣,萬丹鄉,2014,74.6
屏東縣,萬丹鄉,2013,96.5
屏東縣,萬丹鄉,2012,73.1
屏東縣,萬丹鄉,2011,81.9
屏東縣,萬丹鄉,2010,66.5
屏東縣,萬丹鄉,2009,73.5
屏東縣,萬丹鄉,2008,97.2
屏東縣,萬丹鄉,2007,69.7
屏東縣,萬丹鄉,2006,84.5
屏東縣,萬丹鄉,2005,82.6
屏東縣,萬巒鄉,2022,71.1
屏東縣,萬巒鄉,2021,69.8
屏東縣,萬巒鄉,2020,68.9
屏東縣,萬巒鄉,2019,63.3
屏東縣,萬巒鄉,2018,58.3
屏東縣,萬巒鄉,2017,68.0
屏東縣,萬巒鄉,2016,101.5
屏東縣,萬巒鄉,2015,81.6
屏東縣,萬巒鄉,2014,76.0
屏東縣,萬巒鄉,2013,122.2
屏東縣,萬巒鄉,2012,125.5
屏東縣,萬巒鄉,2011,110.1
屏東縣,萬巒鄉,2010,117.5
屏東縣,萬巒鄉,2009,93.9
屏東縣,萬巒鄉,2008,137.3
屏東縣,萬巒鄉,2007,122.8
屏東縣,萬巒鄉,2006,134.6
屏東縣,萬巒鄉,2005,141.7
屏東縣,滿州鄉,2022,27.0
屏東縣,滿州鄉,2021,54.0
屏東縣,滿州鄉,2020,26.4
屏東縣,滿州鄉,2019,38.3
屏東縣,滿州鄉,2018,63.3
屏東縣,滿州鄉,2017,25.5
屏東縣,滿州鄉,2016,50.5
屏東縣,滿州鄉,2015,74.4
屏東縣,滿州鄉,2014,61.5
屏東縣,滿州鄉,2013,61.1
屏東縣,滿州鄉,2012,121.2
屏東縣,滿州鄉,2011,95.8
屏東縣,滿州鄉,2010,70.0
屏東縣,滿州鄉,2009,69.7
屏東縣,滿州鄉,2008,92.9
屏東縣,滿州鄉,2007,57.3
屏東縣,滿州鄉,2006,123.8
屏東縣,滿州鄉,2005,113.8
屏東縣,瑪家鄉,2022,118.5
屏東縣,瑪家鄉,2021,14.8
屏東縣,瑪家鄉,2020,73.8
屏東縣,瑪家鄉,2019,73.4
屏東縣,瑪家鄉,2018,103.1
屏東縣,瑪家鄉,2017,162.7
屏東縣,瑪家鄉,2016,132.9
屏東縣,瑪家鄉,2015,148.3
屏東縣,瑪家鄉,2014,120.2
屏東縣,瑪家鄉,2013,151.7
屏東縣,瑪家鄉,2012,167.5
屏東縣,瑪家鄉,2011,137.5
屏東縣,瑪家鄉,2010,214.0
屏東縣,瑪家鄉,2009,293.0
屏東縣,瑪家鄉,2008,200.6
屏東縣,瑪家鄉,2007,122.1
屏東縣,瑪家鄉,2006,213.2
屏東縣,瑪家鄉,2005,261.9
屏東縣,潮州鎮,2022,48.7
屏東縣,潮州鎮,2021,52.1
屏東縣,潮州鎮,2020,53.9
屏東縣,潮州鎮,2019,68.7
屏東縣,潮州鎮,2018,73.9
屏東縣,潮州鎮,2017,73.3
屏東縣,潮州鎮,2016,67.6
屏東縣,潮州鎮,2015,87.7
屏東縣,潮州鎮,2014,69.1
屏東縣,潮州鎮,2013,96.0
屏東縣,潮州鎮,2012,106.8
屏東縣,潮州鎮,2011,95.7
屏東縣,潮州鎮,2010,86.2
屏東縣,潮州鎮,2009,78.0
屏東縣,潮州鎮,2008,88.0
屏東縣,潮州鎮,2007,101.9
屏東縣,潮州鎮,2006,122.6
屏東縣,潮州鎮,2005,116.7
屏東縣,霧台鄉,2022,60.8
屏東縣,霧台鄉,2021,123.0
屏東縣,霧台鄉,2020,61.1
屏東縣,霧台鄉,2019,30.1
屏東縣,霧台鄉,2018,30.3
屏東縣,霧台鄉,2017,91.9
屏東縣,霧台鄉,2016,121.0
屏東縣,霧台鄉,2015,29.6
屏東縣,霧台鄉,2014,120.6
屏東縣,霧台鄉,2013,95.1
屏東縣,霧台鄉,2012,65.9
屏東縣,霧台鄉,2011,67.3
屏東縣,霧台鄉,2010,67.9
屏東縣,霧台鄉,2009,71.5
屏東縣,霧台鄉,2008,36.9
屏東縣,霧台鄉,2007,35.9
屏東縣,霧台鄉,2006,245.7
屏東縣,霧台鄉,2005,178.2
屏東縣,麟洛鄉,2022,56.5
屏東縣,麟洛鄉,2021,18.7
屏東縣,麟洛鄉,2020,101.5
屏東縣,麟洛鄉,2019,54.7
屏東縣,麟洛鄉,2018,81.4
屏東縣,麟洛鄉,2017,45.0
屏東縣,麟洛鄉,2016,17.9
屏東縣,麟洛鄉,2015,44.4
屏東縣,麟洛鄉,2014,70.7
屏東縣,麟洛鄉,2013,70.8
屏東縣,麟洛鄉,2012,79.3
屏東縣,麟洛鄉,2011,34.9
屏東縣,麟洛鄉,2010,86.3
屏東縣,麟洛鄉,2009,68.8
屏東縣,麟洛鄉,2008,85.8
屏東縣,麟洛鄉,2007,51.3
屏東縣,麟洛鄉,2006,85.0
屏東縣,麟洛鄉,2005,118.6
屏東縣,鹽埔鄉,2022,49.1
屏東縣,鹽埔鄉,2021,64.5
屏東縣,鹽埔鄉,2020,75.5
屏東縣,鹽埔鄉,2019,78.4
屏東縣,鹽埔鄉,2018,119.9
屏東縣,鹽埔鄉,2017,57.5
屏東縣,鹽埔鄉,2016,106.5
屏東縣,鹽埔鄉,2015,56.6
屏東縣,鹽埔鄉,2014,97.6
屏東縣,鹽埔鄉,2013,138.4
屏東縣,鹽埔鄉,2012,96.6
屏東縣,鹽埔鄉,2011,114.1
屏東縣,鹽埔鄉,2010,138.7
屏東縣,鹽埔鄉,2009,87.2
屏東縣,鹽埔鄉,2008,144.5
屏東縣,鹽埔鄉,2007,111.3
屏東縣,鹽埔鄉,2006,117.6
屏東縣,鹽埔鄉,2005,141.6
澎湖縣,七美鄉,2022,25.7
澎湖縣,七美鄉,2021,0.0
澎湖縣,七美鄉,2020,0.0
澎湖縣,七美鄉,2019,26.2
澎湖縣,七美鄉,2018,0.0
澎湖縣,七美鄉,2017,0.0
澎湖縣,七美鄉,2016,0.0
澎湖縣,七美鄉,2015,0.0
澎湖縣,七美鄉,2014,27.0
澎湖縣,七美鄉,2013,0.0
澎湖縣,七美鄉,2012,0.0
澎湖縣,七美鄉,2011,0.0
澎湖縣,七美鄉,2010,28.1
澎湖縣,七美鄉,2009,58.3
澎湖縣,七美鄉,2008,30.9
澎湖縣,七美鄉,2007,31.6
澎湖縣,七美鄉,2006,31.5
澎湖縣,七美鄉,2005,31.5
澎湖縣,白沙鄉,2022,10.0
澎湖縣,白沙鄉,2021,80.4
澎湖縣,白沙鄉,2020,50.7
澎湖縣,白沙鄉,2019,40.7
澎湖縣,白沙鄉,2018,20.4
澎湖縣,白沙鄉,2017,30.6
澎湖縣,白沙鄉,2016,0.0
澎湖縣,白沙鄉,2015,0.0
澎湖縣,白沙鄉,2014,10.3
澎湖縣,白沙鄉,2013,41.9
澎湖縣,白沙鄉,2012,10.6
澎湖縣,白沙鄉,2011,42.4
澎湖縣,白沙鄉,2010,21.1
澎湖縣,白沙鄉,2009,10.7
澎湖縣,白沙鄉,2008,21.8
澎湖縣,白沙鄉,2007,43.5
澎湖縣,白沙鄉,2006,21.5
澎湖縣,白沙鄉,2005,43.0
澎湖縣,西嶼鄉,2022,12.0
澎湖縣,西嶼鄉,2021,0.0
澎湖縣,西嶼鄉,2020,12.0
澎湖縣,西嶼鄉,2019,0.0
澎湖縣,西嶼鄉,2018,11.9
澎湖縣,西嶼鄉,2017,11.9
澎湖縣,西嶼鄉,2016,35.7
澎湖縣,西嶼鄉,2015,59.3
澎湖縣,西嶼鄉,2014,35.6
澎湖縣,西嶼鄉,2013,47.7
澎湖縣,西嶼鄉,2012,59.9
澎湖縣,西嶼鄉,2011,47.6
澎湖縣,西嶼鄉,2010,0.0
澎湖縣,西嶼鄉,2009,48.0
澎湖縣,西嶼鄉,2008,36.7
澎湖縣,西嶼鄉,2007,24.5
澎湖縣,西嶼鄉,2006,60.7
澎湖縣,西嶼鄉,2005,48.1
澎湖縣,馬公市,2022,14.2
澎湖縣,馬公市,2021,11.1
澎湖縣,馬公市,2020,14.3
澎湖縣,馬公市,2019,15.9
澎湖縣,馬公市,2018,16.0
澎湖縣,馬公市,2017,29.0
澎湖縣,馬公市,2016,21.2
澎湖縣,馬公市,2015,19.8
澎湖縣,馬公市,2014,15.0
澎湖縣,馬公市,2013,25.4
澎湖縣,馬公市,2012,32.8
澎湖縣,馬公市,2011,12.2
澎湖縣,馬公市,2010,19.4
澎湖縣,馬公市,2009,25.1
澎湖縣,馬公市,2008,38.3
澎湖縣,馬公市,2007,31.3
澎湖縣,馬公市,2006,33.3
澎湖縣,馬公市,2005,20.4
澎湖縣,望安鄉,2022,0.0
澎湖縣,望安鄉,2021,0.0
澎湖縣,望安鄉,2020,0.0
澎湖縣,望安鄉,2019,19.0
澎湖縣,望安鄉,2018,0.0
澎湖縣,望安鄉,2017,0.0
澎湖縣,望安鄉,2016,19.6
澎湖縣,望安鄉,2015,19.6
澎湖縣,望安鄉,2014,0.0
澎湖縣,望安鄉,2013,0.0
澎湖縣,望安鄉,2012,0.0
澎湖縣,望安鄉,2011,0.0
澎湖縣,望安鄉,2010,21.1
澎湖縣,望安鄉,2009,0.0
澎湖縣,望安鄉,2008,22.4
澎湖縣,望安鄉,2007,0.0
澎湖縣,望安鄉,2006,0.0
澎湖縣,望安鄉,2005,22.8
澎湖縣,湖西鄉,2022,25.6
澎湖縣,湖西鄉,2021,19.6
澎湖縣,湖西鄉,2020,26.5
澎湖縣,湖西鄉,2019,20.3
澎湖縣,湖西鄉,2018,27.5
澎湖縣,湖西鄉,2017,34.6
澎湖縣,湖西鄉,2016,13.9
澎湖縣,湖西鄉,2015,34.8
澎湖縣,湖西鄉,2014,14.0
澎湖縣,湖西鄉,2013,28.4
澎湖縣,湖西鄉,2012,21.7
澎湖縣,湖西鄉,2011,21.9
澎湖縣,湖西鄉,2010,14.7
澎湖縣,湖西鄉,2009,22.6
澎湖縣,湖西鄉,2008,38.6
澎湖縣,湖西鄉,2007,31.0
澎湖縣,湖西鄉,2006,46.3
澎湖縣,湖西鄉,2005,15.4
花蓮縣,玉里鎮,2022,83.9
花蓮縣,玉里鎮,2021,73.5
花蓮縣,玉里鎮,2020,68.0
花蓮縣,玉里鎮,2019,75.5
花蓮縣,玉里鎮,2018,91.0
花蓮縣,玉里鎮,2017,93.7
花蓮縣,玉里鎮,2016,148.7
花蓮縣,玉里鎮,2015,107.1
花蓮縣,玉里鎮,2014,140.9
花蓮縣,玉里鎮,2013,150.7
花蓮縣,玉里鎮,2012,198.1
花蓮縣,玉里鎮,2011,101.3
花蓮縣,玉里鎮,2010,181.0
花蓮縣,玉里鎮,2009,163.7
花蓮縣,玉里鎮,2008,161.2
花蓮縣,玉里鎮,2007,137.3
花蓮縣,玉里鎮,2006,124.1
花蓮縣,玉里鎮,2005,172.2
花蓮縣,光復鄉,2022,57.9
花蓮縣,光復鄉,2021,89.6
花蓮縣,光復鄉,2020,72.3
花蓮縣,光復鄉,2019,71.1
花蓮縣,光復鄉,2018,46.7
花蓮縣,光復鄉,2017,61.7
花蓮縣,光復鄉,2016,76.2
花蓮縣,光復鄉,2015,120.2
花蓮縣,光復鄉,2014,89.4
花蓮縣,光復鄉,2013,81.3
花蓮縣,光復鄉,2012,29.1
花蓮縣,光復鄉,2011,57.2
花蓮縣,光復鄉,2010,77.5
花蓮縣,光復鄉,2009,69.8
花蓮縣,光復鄉,2008,82.6
花蓮縣,光復鄉,2007,60.8
花蓮縣,光復鄉,2006,105.8
花蓮縣,光復鄉,2005,123.1
花蓮縣,吉安鄉,2022,32.5
花蓮縣,吉安鄉,2021,33.6
花蓮縣,吉安鄉,2020,37.1
花蓮縣,吉安鄉,2019,43.2
花蓮縣,吉安鄉,2018,39.5
花蓮縣,吉安鄉,2017,47.8
花蓮縣,吉安鄉,2016,50.3
花蓮縣,吉安鄉,2015,60.3
花蓮縣,吉安鄉,2014,53.4
花蓮縣,吉安鄉,2013,58.7
花蓮縣,吉安鄉,2012,61.8
花蓮縣,吉安鄉,2011,48.7
花蓮縣,吉安鄉,2010,62.8
花蓮縣,吉安鄉,2009,66.9
花蓮縣,吉安鄉,2008,72.2
花蓮縣,吉安鄉,2007,81.2
花蓮縣,吉安鄉,2006,84.3
花蓮縣,吉安鄉,2005,92.4
花蓮縣,秀林鄉,2022,101.4
花蓮縣,秀林鄉,2021,128.4
花蓮縣,秀林鄉,2020,186.9
花蓮縣,秀林鄉,2019,144.2
花蓮縣,秀林鄉,2018,157.1
花蓮縣,秀林鄉,2017,176.7
花蓮縣,秀林鄉,2016,165.3
花蓮縣,秀林鄉,2015,237.5
花蓮縣,秀林鄉,2014,325.1
花蓮縣,秀林鄉,2013,262.9
花蓮縣,秀林鄉,2012,369.1
花蓮縣,秀林鄉,2011,427.4
花蓮縣,秀林鄉,2010,342.7
花蓮縣,秀林鄉,2009,533.1
花蓮縣,秀林鄉,2008,415.4
花蓮縣,秀林鄉,2007,400.6
花蓮縣,秀林鄉,2006,511.3
花蓮縣,秀林鄉,2005,612.0
花蓮縣,卓溪鄉,2022,83.2
花蓮縣,卓溪鄉,2021,33.3
花蓮縣,卓溪鄉,2020,182.3
花蓮縣,卓溪鄉,2019,33.0
花蓮縣,卓溪鄉,2018,98.6
花蓮縣,卓溪鄉,2017,66.1
花蓮縣,卓溪鄉,2016,132.5
花蓮縣,卓溪鄉,2015,228.6
花蓮縣,卓溪鄉,2014,178.4
花蓮縣,卓溪鄉,2013,211.3
花蓮縣,卓溪鄉,2012,225.5
花蓮縣,卓溪鄉,2011,254.3
花蓮縣,卓溪鄉,2010,485.6
花蓮縣,卓溪鄉,2009,217.5
花蓮縣,卓溪鄉,2008,245.7
花蓮縣,卓溪鄉,2007,257.0
花蓮縣,卓溪鄉,2006,328.7
花蓮縣,卓溪鄉,2005,326.4
花蓮縣,花蓮市,2022,28.9
花蓮縣,花蓮市,2021,32.4
花蓮縣,花蓮市,2020,35.0
花蓮縣,花蓮市,2019,50.2
花蓮縣,花蓮市,2018,36.5
花蓮縣,花蓮市,2017,25.8
花蓮縣,花蓮市,2016,50.3
花蓮縣,花蓮市,2015,30.2
花蓮縣,花蓮市,2014,37.4
花蓮縣,花蓮市,2013,45.5
花蓮縣,花蓮市,2012,48.0
花蓮縣,花蓮市,2011,45.0
花蓮縣,花蓮市,2010,53.8
花蓮縣,花蓮市,2009,74.6
花蓮縣,花蓮市,2008,68.2
花蓮縣,花蓮市,2007,77.5
花蓮縣,花蓮市,2006,64.8
花蓮縣,花蓮市,2005,75.8
花蓮縣,富里鄉,2022,30.8
花蓮縣,富里鄉,2021,40.4
花蓮縣,富里鄉,2020,49.6
花蓮縣,富里鄉,2019,48.9
花蓮縣,富里鄉,2018,38.7
花蓮縣,富里鄉,2017,38.1
花蓮縣,富里鄉,2016,37.8
花蓮縣,富里鄉,2015,74.5
花蓮縣,富里鄉,2014,91.7
花蓮縣,富里鄉,2013,45.1
花蓮縣,富里鄉,2012,106.3
花蓮縣,富里鄉,2011,34.7
花蓮縣,富里鄉,2010,93.5
花蓮縣,富里鄉,2009,67.6
花蓮縣,富里鄉,2008,33.5
花蓮縣,富里鄉,2007,57.5
花蓮縣,富里鄉,2006,80.8
花蓮縣,富里鄉,2005,55.3
花蓮縣,新城鄉,2022,59.2
花蓮縣,新城鄉,2021,69.5
花蓮縣,新城鄉,2020,69.8
花蓮縣,新城鄉,2019,39.8
花蓮縣,新城鄉,2018,64.4
花蓮縣,新城鄉,2017,69.2
花蓮縣,新城鄉,2016,103.7
花蓮縣,新城鄉,2015,88.9
花蓮縣,新城鄉,2014,89.0
花蓮縣,新城鄉,2013,144.0
花蓮縣,新城鄉,2012,69.5
花蓮縣,新城鄉,2011,84.3
花蓮縣,新城鄉,2010,69.1
花蓮縣,新城鄉,2009,98.4
花蓮縣,新城鄉,2008,112.7
花蓮縣,新城鄉,2007,154.9
花蓮縣,新城鄉,2006,119.5
花蓮縣,新城鄉,2005,185.4
花蓮縣,瑞穗鄉,2022,27.2
花蓮縣,瑞穗鄉,2021,26.7
花蓮縣,瑞穗鄉,2020,44.0
花蓮縣,瑞穗鄉,2019,112.5
花蓮縣,瑞穗鄉,2018,51.5
花蓮縣,瑞穗鄉,2017,42.7
花蓮縣,瑞穗鄉,2016,76.0
花蓮縣,瑞穗鄉,2015,74.9
花蓮縣,瑞穗鄉,2014,65.9
花蓮縣,瑞穗鄉,2013,57.0
花蓮縣,瑞穗鄉,2012,56.1
花蓮縣,瑞穗鄉,2011,39.3
花蓮縣,瑞穗鄉,2010,61.7
花蓮縣,瑞穗鄉,2009,68.6
花蓮縣,瑞穗鄉,2008,60.3
花蓮縣,瑞穗鄉,2007,74.1
花蓮縣,瑞穗鄉,2006,94.4
花蓮縣,瑞穗鄉,2005,121.1
花蓮縣,萬榮鄉,2022,113.6
花蓮縣,萬榮鄉,2021,193.7
花蓮縣,萬榮鄉,2020,191.2
花蓮縣,萬榮鄉,2019,78.5
花蓮縣,萬榮鄉,2018,156.2
花蓮縣,萬榮鄉,2017,171.6
花蓮縣,萬榮鄉,2016,140.0
花蓮縣,萬榮鄉,2015,123.6
花蓮縣,萬榮鄉,2014,122.8
花蓮縣,萬榮鄉,2013,122.1
花蓮縣,萬榮鄉,2012,194.5
花蓮縣,萬榮鄉,2011,235.1
花蓮縣,萬榮鄉,2010,245.3
花蓮縣,萬榮鄉,2009,256.6
花蓮縣,萬榮鄉,2008,183.5
花蓮縣,萬榮鄉,2007,306.5
花蓮縣,萬榮鄉,2006,512.5
花蓮縣,萬榮鄉,2005,233.7
花蓮縣,壽豐鄉,2022,58.0
花蓮縣,壽豐鄉,2021,34.3
花蓮縣,壽豐鄉,2020,90.4
花蓮縣,壽豐鄉,2019,33.5
花蓮縣,壽豐鄉,2018,55.6
花蓮縣,壽豐鄉,2017,49.7
花蓮縣,壽豐鄉,2016,55.0
花蓮縣,壽豐鄉,2015,82.3
花蓮縣,壽豐鄉,2014,104.6
花蓮縣,壽豐鄉,2013,82.5
花蓮縣,壽豐鄉,2012,49.0
花蓮縣,壽豐鄉,2011,80.7
花蓮縣,壽豐鄉,2010,63.9
花蓮縣,壽豐鄉,2009,115.7
花蓮縣,壽豐鄉,2008,98.9
花蓮縣,壽豐鄉,2007,82.1
花蓮縣,壽豐鄉,2006,75.6
花蓮縣,壽豐鄉,2005,124.3
花蓮縣,鳳林鎮,2022,56.6
花蓮縣,鳳林鎮,2021,55.8
花蓮縣,鳳林鎮,2020,37.0
花蓮縣,鳳林鎮,2019,64.7
花蓮縣,鳳林鎮,2018,64.5
花蓮縣,鳳林鎮,2017,45.7
花蓮縣,鳳林鎮,2016,45.2
花蓮縣,鳳林鎮,2015,53.7
花蓮縣,鳳林鎮,2014,44.2
花蓮縣,鳳林鎮,2013,104.7
花蓮縣,鳳林鎮,2012,129.1
花蓮縣,鳳林鎮,2011,101.4
花蓮縣,鳳林鎮,2010,132.6
花蓮縣,鳳林鎮,2009,73.5
花蓮縣,鳳林鎮,2008,169.6
花蓮縣,鳳林鎮,2007,199.0
花蓮縣,鳳林鎮,2006,155.6
花蓮縣,鳳林鎮,2005,199.0
花蓮縣,豐濱鄉,2022,23.1
花蓮縣,豐濱鄉,2021,23.0
花蓮縣,豐濱鄉,2020,45.2
花蓮縣,豐濱鄉,2019,43.3
花蓮縣,豐濱鄉,2018,43.8
花蓮縣,豐濱鄉,2017,45.3
花蓮縣,豐濱鄉,2016,66.8
花蓮縣,豐濱鄉,2015,64.9
花蓮縣,豐濱鄉,2014,64.3
花蓮縣,豐濱鄉,2013,64.5
花蓮縣,豐濱鄉,2012,147.0
花蓮縣,豐濱鄉,2011,80.6
花蓮縣,豐濱鄉,2010,176.5
花蓮縣,豐濱鄉,2009,38.8
花蓮縣,豐濱鄉,2008,95.0
花蓮縣,豐濱鄉,2007,129.3
花蓮縣,豐濱鄉,2006,162.3
花蓮縣,豐濱鄉,2005,159.1
台東縣,大武鄉,2022,0.0
台東縣,大武鄉,2021,105.6
台東縣,大武鄉,2020,17.3
台東縣,大武鄉,2019,33.6
台東縣,大武鄉,2018,82.2
台東縣,大武鄉,2017,48.6
台東縣,大武鄉,2016,15.9
台東縣,大武鄉,2015,31.0
台東縣,大武鄉,2014,61.1
台東縣,大武鄉,2013,15.2
台東縣,大武鄉,2012,149.0
台東縣,大武鄉,2011,115.9
台東縣,大武鄉,2010,98.8
台東縣,大武鄉,2009,113.9
台東縣,大武鄉,2008,128.8
台東縣,大武鄉,2007,55.3
台東縣,大武鄉,2006,132.4
台東縣,大武鄉,2005,156.2
台東縣,太麻里鄉,2022,102.0
台東縣,太麻里鄉,2021,46.0
台東縣,太麻里鄉,2020,54.8
台東縣,太麻里鄉,2019,54.2
台東縣,太麻里鄉,2018,143.4
台東縣,太麻里鄉,2017,80.1
台東縣,太麻里鄉,2016,88.2
台東縣,太麻里鄉,2015,43.7
台東縣,太麻里鄉,2014,69.3
台東縣,太麻里鄉,2013,111.8
台東縣,太麻里鄉,2012,93.6
台東縣,太麻里鄉,2011,92.3
台東縣,太麻里鄉,2010,107.8
台東縣,太麻里鄉,2009,132.1
台東縣,太麻里鄉,2008,123.2
台東縣,太麻里鄉,2007,154.3
台東縣,太麻里鄉,2006,88.0
台東縣,太麻里鄉,2005,157.4
台東縣,台東市,2022,44.4
台東縣,台東市,2021,45.0
台東縣,台東市,2020,51.4
台東縣,台東市,2019,48.4
台東縣,台東市,2018,48.2
台東縣,台東市,2017,64.1
台東縣,台東市,2016,64.8
台東縣,台東市,2015,68.3
台東縣,台東市,2014,85.9
台東縣,台東市,2013,75.3
台東縣,台東市,2012,79.6
台東縣,台東市,2011,93.9
台東縣,台東市,2010,91.6
台東縣,台東市,2009,107.6
台東縣,台東市,2008,100.0
台東縣,台東市,2007,74.3
台東縣,台東市,2006,104.0
台東縣,台東市,2005,102.0
台東縣,成功鎮,2022,22.6
台東縣,成功鎮,2021,52.2
台東縣,成功鎮,2020,36.7
台東縣,成功鎮,2019,57.5
台東縣,成功鎮,2018,77.7
台東縣,成功鎮,2017,90.8
台東縣,成功鎮,2016,96.3
台東縣,成功鎮,2015,47.3
台東縣,成功鎮,2014,80.0
台東縣,成功鎮,2013,85.8
台東縣,成功鎮,2012,77.9
台東縣,成功鎮,2011,70.2
台東縣,成功鎮,2010,75.5
台東縣,成功鎮,2009,99.5
台東縣,成功鎮,2008,116.5
台東縣,成功鎮,2007,60.4
台東縣,成功鎮,2006,88.8
台東縣,成功鎮,2005,81.1
台東縣,池上鄉,2022,12.5
台東縣,池上鄉,2021,62.3
台東縣,池上鄉,2020,37.0
台東縣,池上鄉,2019,49.0
台東縣,池上鄉,2018,12.2
台東縣,池上鄉,2017,24.1
台東縣,池上鄉,2016,35.6
台東縣,池上鄉,2015,46.8
台東縣,池上鄉,2014,23.2
台東縣,池上鄉,2013,68.6
台東縣,池上鄉,2012,56.1
台東縣,池上鄉,2011,120.8
台東縣,池上鄉,2010,75.5
台東縣,池上鄉,2009,96.1
台東縣,池上鄉,2008,63.7
台東縣,池上鄉,2007,62.7
台東縣,池上鄉,2006,112.6
台東縣,池上鄉,2005,60.5
台東縣,卑南鄉,2022,59.4
台東縣,卑南鄉,2021,29.6
台東縣,卑南鄉,2020,35.2
台東縣,卑南鄉,2019,58.1
台東縣,卑南鄉,2018,51.9
台東縣,卑南鄉,2017,51.7
台東縣,卑南鄉,2016,57.2
台東縣,卑南鄉,2015,85.2
台東縣,卑南鄉,2014,84.6
台東縣,卑南鄉,2013,73.0
台東縣,卑南鄉,2012,72.4
台東縣,卑南鄉,2011,110.2
台東縣,卑南鄉,2010,103.8
台東縣,卑南鄉,2009,163.5
台東縣,卑南鄉,2008,130.5
台東縣,卑南鄉,2007,145.2
台東縣,卑南鄉,2006,116.5
台東縣,卑南鄉,2005,150.9
台東縣,延平鄉,2022,27.7
台東縣,延平鄉,2021,140.1
台東縣,延平鄉,2020,253.9
台東縣,延平鄉,2019,195.3
台東縣,延平鄉,2018,167.2
台東縣,延平鄉,2017,226.2
台東縣,延平鄉,2016,281.8
台東縣,延平鄉,2015,166.9
台東縣,延平鄉,2014,390.7
台東縣,延平鄉,2013,169.0
台東縣,延平鄉,2012,112.5
台東縣,延平鄉,2011,83.8
台東縣,延平鄉,2010,249.3
台東縣,延平鄉,2009,250.4
台東縣,延平鄉,2008,444.8
台東縣,延平鄉,2007,245.5
台東縣,延平鄉,2006,321.3
台東縣,延平鄉,2005,400.6
台東縣,東河鄉,2022,37.1
台東縣,東河鄉,2021,36.8
台東縣,東河鄉,2020,36.2
台東縣,東河鄉,2019,47.5
台東縣,東河鄉,2018,35.3
台東縣,東河鄉,2017,104.6
台東縣,東河鄉,2016,34.2
台東縣,東河鄉,2015,56.0
台東縣,東河鄉,2014,100.0
台東縣,東河鄉,2013,110.5
台東縣,東河鄉,2012,65.5
台東縣,東河鄉,2011,75.5
台東縣,東河鄉,2010,95.5
台東縣,東河鄉,2009,136.4
台東縣,東河鄉,2008,103.8
台東縣,東河鄉,2007,50.9
台東縣,東河鄉,2006,89.4
台東縣,東河鄉,2005,87.6
台東縣,金峰鄉,2022,27.1
台東縣,金峰鄉,2021,27.2
台東縣,金峰鄉,2020,27.0
台東縣,金峰鄉,2019,107.5
台東縣,金峰鄉,2018,54.1
台東縣,金峰鄉,2017,137.6
台東縣,金峰鄉,2016,55.6
台東縣,金峰鄉,2015,55.1
台東縣,金峰鄉,2014,111.6
台東縣,金峰鄉,2013,142.4
台東縣,金峰鄉,2012,113.7
台東縣,金峰鄉,2011,169.5
台東縣,金峰鄉,2010,141.1
台東縣,金峰鄉,2009,145.9
