年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次,縣市別代碼
2016,31,住院,16~18,嘉義縣,0,12,10010
2016,31,住院,16~18,屏東縣,0,11,10013
2016,31,住院,16~18,台東縣,0,1,10014
2016,31,住院,16~18,花蓮縣,0,9,10015
2016,31,住院,16~18,基隆市,0,9,10017
2016,31,住院,16~18,新竹市,0,8,10018
2016,31,住院,16~18,嘉義市,0,4,10020
2016,31,住院,16~18,台北市,0,77,63000
2016,31,住院,16~18,高雄市,0,58,64000
2016,31,住院,16~18,新北市,0,29,65000
2016,31,住院,16~18,台中市,0,35,66000
2016,31,住院,16~18,台南市,0,23,67000
2016,31,住院,16~18,桃園市,0,59,68000
2016,31,住院,19~24,連江縣,0,2,09007
2016,31,住院,19~24,金門縣,0,5,09020
2016,31,住院,19~24,宜蘭縣,0,35,10002
2016,31,住院,19~24,新竹縣,0,16,10004
2016,31,住院,19~24,苗栗縣,0,24,10005
2016,31,住院,19~24,彰化縣,0,71,10007
2016,31,住院,19~24,南投縣,0,15,10008
2016,31,住院,19~24,雲林縣,0,20,10009
2016,31,住院,19~24,嘉義縣,0,29,10010
2016,31,住院,19~24,屏東縣,0,24,10013
2016,31,住院,19~24,台東縣,0,2,10014
2016,31,住院,19~24,花蓮縣,0,33,10015
2016,31,住院,19~24,澎湖縣,0,2,10016
2016,31,住院,19~24,基隆市,0,24,10017
2016,31,住院,19~24,新竹市,0,29,10018
2016,31,住院,19~24,嘉義市,0,26,10020
2016,31,住院,19~24,台北市,0,198,63000
2016,31,住院,19~24,高雄市,0,167,64000
2016,31,住院,19~24,新北市,0,94,65000
2016,31,住院,19~24,台中市,0,132,66000
2016,31,住院,19~24,台南市,0,58,67000
2016,31,住院,19~24,桃園市,0,189,68000
2016,31,住院,25~64,連江縣,0,2,09007
2016,31,住院,25~64,金門縣,0,34,09020
2016,31,住院,25~64,宜蘭縣,0,446,10002
2016,31,住院,25~64,新竹縣,0,181,10004
2016,31,住院,25~64,苗栗縣,0,265,10005
2016,31,住院,25~64,彰化縣,0,1096,10007
2016,31,住院,25~64,南投縣,0,200,10008
2016,31,住院,25~64,雲林縣,0,334,10009
2016,31,住院,25~64,嘉義縣,0,550,10010
2016,31,住院,25~64,屏東縣,0,502,10013
2016,31,住院,25~64,台東縣,0,7,10014
2016,31,住院,25~64,花蓮縣,0,418,10015
2016,31,住院,25~64,澎湖縣,0,14,10016
2016,31,住院,25~64,基隆市,0,333,10017
2016,31,住院,25~64,新竹市,0,333,10018
2016,31,住院,25~64,嘉義市,0,347,10020
2016,31,住院,25~64,台北市,0,4005,63000
2016,31,住院,25~64,高雄市,0,2200,64000
2016,31,住院,25~64,新北市,0,1324,65000
2016,31,住院,25~64,台中市,0,1743,66000
2016,31,住院,25~64,台南市,0,1308,67000
2016,31,住院,25~64,桃園市,0,2494,68000
2016,31,住院,3~6,金門縣,0,3,09020
2016,31,住院,3~6,宜蘭縣,6,37,10002
2016,31,住院,3~6,新竹縣,0,10,10004
2016,31,住院,3~6,苗栗縣,1,9,10005
2016,31,住院,3~6,彰化縣,9,78,10007
2016,31,住院,3~6,南投縣,0,13,10008
2016,31,住院,3~6,雲林縣,0,9,10009
2016,31,住院,3~6,嘉義縣,1,17,10010
2016,31,住院,3~6,屏東縣,1,10,10013
2016,31,住院,3~6,花蓮縣,0,13,10015
2016,31,住院,3~6,基隆市,2,15,10017
2016,31,住院,3~6,新竹市,0,11,10018
2016,31,住院,3~6,嘉義市,0,11,10020
2016,31,住院,3~6,台北市,3,132,63000
2016,31,住院,3~6,高雄市,2,66,64000
2016,31,住院,3~6,新北市,2,40,65000
2016,31,住院,3~6,台中市,4,63,66000
2016,31,住院,3~6,台南市,1,14,67000
2016,31,住院,3~6,桃園市,5,107,68000
2016,31,住院,65+,連江縣,0,1,09007
2016,31,住院,65+,金門縣,0,30,09020
2016,31,住院,65+,宜蘭縣,0,315,10002
2016,31,住院,65+,新竹縣,0,107,10004
2016,31,住院,65+,苗栗縣,0,223,10005
2016,31,住院,65+,彰化縣,0,753,10007
2016,31,住院,65+,南投縣,0,167,10008
2016,31,住院,65+,雲林縣,0,307,10009
2016,31,住院,65+,嘉義縣,0,537,10010
2016,31,住院,65+,屏東縣,0,348,10013
2016,31,住院,65+,台東縣,0,8,10014
2016,31,住院,65+,花蓮縣,0,254,10015
2016,31,住院,65+,澎湖縣,0,3,10016
2016,31,住院,65+,基隆市,0,286,10017
2016,31,住院,65+,新竹市,0,219,10018
2016,31,住院,65+,嘉義市,0,146,10020
2016,31,住院,65+,台北市,0,2638,63000
2016,31,住院,65+,高雄市,0,1221,64000
2016,31,住院,65+,新北市,0,872,65000
2016,31,住院,65+,台中市,0,954,66000
2016,31,住院,65+,台南市,0,703,67000
2016,31,住院,65+,桃園市,0,1384,68000
2016,31,住院,7~12,金門縣,0,1,09020
2016,31,住院,7~12,宜蘭縣,0,18,10002
2016,31,住院,7~12,新竹縣,0,2,10004
2016,31,住院,7~12,苗栗縣,0,7,10005
2016,31,住院,7~12,彰化縣,1,52,10007
2016,31,住院,7~12,南投縣,0,9,10008
2016,31,住院,7~12,雲林縣,0,5,10009
2016,31,住院,7~12,嘉義縣,0,15,10010
2016,31,住院,7~12,屏東縣,1,13,10013
2016,31,住院,7~12,台東縣,0,1,10014
2016,31,住院,7~12,花蓮縣,0,11,10015
2016,31,住院,7~12,澎湖縣,0,2,10016
2016,31,住院,7~12,基隆市,0,6,10017
2016,31,住院,7~12,新竹市,0,12,10018
2016,31,住院,7~12,嘉義市,0,8,10020
2016,31,住院,7~12,台北市,1,118,63000
2016,31,住院,7~12,高雄市,0,75,64000
2016,31,住院,7~12,新北市,0,23,65000
2016,31,住院,7~12,台中市,1,45,66000
2016,31,住院,7~12,台南市,0,20,67000
2016,31,住院,7~12,桃園市,0,101,68000
2016,31,住院,不詳,台中市,0,1,66000
2016,31,門診,0~2,連江縣,0,16,09007
2016,31,門診,0~2,金門縣,10,466,09020
2016,31,門診,0~2,宜蘭縣,35,2681,10002
2016,31,門診,0~2,新竹縣,71,3739,10004
2016,31,門診,0~2,苗栗縣,61,3497,10005
2016,31,門診,0~2,彰化縣,261,8933,10007
2016,31,門診,0~2,南投縣,75,3160,10008
2016,31,門診,0~2,雲林縣,102,3996,10009
2016,31,門診,0~2,嘉義縣,21,1589,10010
2016,31,門診,0~2,屏東縣,99,4826,10013
2016,31,門診,0~2,台東縣,9,744,10014
2016,31,門診,0~2,花蓮縣,32,1942,10015
2016,31,門診,0~2,澎湖縣,13,536,10016
2016,31,門診,0~2,基隆市,59,1997,10017
2016,31,門診,0~2,新竹市,102,4730,10018
2016,31,門診,0~2,嘉義市,41,2630,10020
2016,31,門診,0~2,台北市,253,13875,63000
2016,31,門診,0~2,高雄市,332,17443,64000
2016,31,門診,0~2,新北市,442,28431,65000
2016,31,門診,0~2,台中市,503,19960,66000
2016,31,門診,0~2,台南市,203,11518,67000
2016,31,門診,0~2,桃園市,252,15148,68000
2016,31,門診,13~15,連江縣,0,14,09007
2016,31,門診,13~15,金門縣,0,270,09020
2016,31,門診,13~15,宜蘭縣,7,1310,10002
2016,31,門診,13~15,新竹縣,5,1265,10004
2016,31,門診,13~15,苗栗縣,6,1361,10005
2016,31,門診,13~15,彰化縣,12,4431,10007
2016,31,門診,13~15,南投縣,2,1591,10008
2016,31,門診,13~15,雲林縣,1,2437,10009
2016,31,門診,13~15,嘉義縣,2,1143,10010
2016,31,門診,13~15,屏東縣,3,2626,10013
2016,31,門診,13~15,台東縣,4,495,10014
2016,31,門診,13~15,花蓮縣,0,797,10015
2016,31,門診,13~15,澎湖縣,0,400,10016
2016,31,門診,13~15,基隆市,2,1016,10017
2016,31,門診,13~15,新竹市,5,1732,10018
2016,31,門診,13~15,嘉義市,0,1608,10020
2016,31,門診,13~15,台北市,12,8053,63000
2016,31,門診,13~15,高雄市,16,8429,64000
2016,31,門診,13~15,新北市,17,10860,65000
2016,31,門診,13~15,台中市,15,9080,66000
2016,31,門診,13~15,台南市,10,5225,67000
2016,31,門診,13~15,桃園市,11,6113,68000
2016,31,門診,16~18,連江縣,0,14,09007
2016,31,門診,16~18,金門縣,0,312,09020
2016,31,門診,16~18,宜蘭縣,1,1558,10002
2016,31,門診,16~18,新竹縣,0,1481,10004
2016,31,門診,16~18,苗栗縣,1,1496,10005
2016,31,門診,16~18,彰化縣,10,4815,10007
2016,31,門診,16~18,南投縣,4,1591,10008
2016,31,門診,16~18,雲林縣,0,2490,10009
2016,31,門診,16~18,嘉義縣,0,1181,10010
2016,31,門診,16~18,屏東縣,3,2654,10013
2016,31,門診,16~18,台東縣,0,635,10014
2016,31,門診,16~18,花蓮縣,1,1059,10015
2016,31,門診,16~18,澎湖縣,0,469,10016
2016,31,門診,16~18,基隆市,1,1412,10017
2016,31,門診,16~18,新竹市,2,1928,10018
2016,31,門診,16~18,嘉義市,0,1906,10020
2016,31,門診,16~18,台北市,3,8990,63000
2016,31,門診,16~18,高雄市,5,10337,64000
2016,31,門診,16~18,新北市,14,12369,65000
2016,31,門診,16~18,台中市,7,10336,66000
2016,31,門診,16~18,台南市,3,6091,67000
2016,31,門診,16~18,桃園市,5,7132,68000
2016,31,門診,19~24,連江縣,0,169,09007
2016,31,門診,19~24,金門縣,1,779,09020
2016,31,門診,19~24,宜蘭縣,1,3648,10002
2016,31,門診,19~24,新竹縣,2,3392,10004
2016,31,門診,19~24,苗栗縣,2,3544,10005
2016,31,門診,19~24,彰化縣,5,11054,10007
2016,31,門診,19~24,南投縣,1,3344,10008
2016,31,門診,19~24,雲林縣,3,5114,10009
2016,31,門診,19~24,嘉義縣,2,2374,10010
2016,31,門診,19~24,屏東縣,3,6325,10013
2016,31,門診,19~24,台東縣,0,1382,10014
2016,31,門診,19~24,花蓮縣,0,2597,10015
2016,31,門診,19~24,澎湖縣,0,1147,10016
2016,31,門診,19~24,基隆市,1,3090,10017
2016,31,門診,19~24,新竹市,0,5105,10018
2016,31,門診,19~24,嘉義市,1,4220,10020
2016,31,門診,19~24,台北市,12,26183,63000
2016,31,門診,19~24,高雄市,11,27288,64000
2016,31,門診,19~24,新北市,11,32432,65000
2016,31,門診,19~24,台中市,16,29622,66000
2016,31,門診,19~24,台南市,4,17044,67000
2016,31,門診,19~24,桃園市,10,18416,68000
2016,31,門診,25~64,連江縣,0,821,09007
2016,31,門診,25~64,金門縣,0,7748,09020
2016,31,門診,25~64,宜蘭縣,5,40624,10002
2016,31,門診,25~64,新竹縣,12,37005,10004
2016,31,門診,25~64,苗栗縣,2,43580,10005
2016,31,門診,25~64,彰化縣,14,123573,10007
2016,31,門診,25~64,南投縣,1,44568,10008
2016,31,門診,25~64,雲林縣,2,65567,10009
2016,31,門診,25~64,嘉義縣,10,35695,10010
2016,31,門診,25~64,屏東縣,7,78600,10013
2016,31,門診,25~64,台東縣,2,18366,10014
2016,31,門診,25~64,花蓮縣,0,33594,10015
2016,31,門診,25~64,澎湖縣,0,13885,10016
2016,31,門診,25~64,基隆市,8,39096,10017
2016,31,門診,25~64,新竹市,10,56855,10018
2016,31,門診,25~64,嘉義市,4,49460,10020
2016,31,門診,25~64,台北市,41,325463,63000
2016,31,門診,25~64,高雄市,33,321943,64000
2016,31,門診,25~64,新北市,57,376471,65000
2016,31,門診,25~64,台中市,50,291217,66000
2016,31,門診,25~64,台南市,23,192760,67000
2016,31,門診,25~64,桃園市,23,198450,68000
2016,31,門診,3~6,連江縣,0,35,09007
2016,31,門診,3~6,金門縣,23,656,09020
2016,31,門診,3~6,宜蘭縣,58,3910,10002
2016,31,門診,3~6,新竹縣,81,5681,10004
2016,31,門診,3~6,苗栗縣,84,5249,10005
2016,31,門診,3~6,彰化縣,362,14272,10007
2016,31,門診,3~6,南投縣,99,4461,10008
2016,31,門診,3~6,雲林縣,134,6377,10009
2016,31,門診,3~6,嘉義縣,29,2547,10010
2016,31,門診,3~6,屏東縣,127,6972,10013
2016,31,門診,3~6,台東縣,20,1076,10014
2016,31,門診,3~6,花蓮縣,34,2520,10015
2016,31,門診,3~6,澎湖縣,18,863,10016
2016,31,門診,3~6,基隆市,71,2855,10017
2016,31,門診,3~6,新竹市,117,6705,10018
2016,31,門診,3~6,嘉義市,60,4063,10020
2016,31,門診,3~6,台北市,270,20800,63000
2016,31,門診,3~6,高雄市,407,24481,64000
2016,31,門診,3~6,新北市,616,42086,65000
2016,31,門診,3~6,台中市,648,31617,66000
2016,31,門診,3~6,台南市,337,17118,67000
2016,31,門診,3~6,桃園市,264,21380,68000
2016,31,門診,65+,連江縣,0,246,09007
2016,31,門診,65+,金門縣,0,3556,09020
2016,31,門診,65+,宜蘭縣,0,26529,10002
2016,31,門診,65+,新竹縣,0,14846,10004
2016,31,門診,65+,苗栗縣,1,26012,10005
2016,31,門診,65+,彰化縣,0,65942,10007
2016,31,門診,65+,南投縣,0,29431,10008
2016,31,門診,65+,雲林縣,1,42874,10009
2016,31,門診,65+,嘉義縣,0,29550,10010
2016,31,門診,65+,屏東縣,2,51170,10013
2016,31,門診,65+,台東縣,0,11424,10014
2016,31,門診,65+,花蓮縣,0,19913,10015
2016,31,門診,65+,澎湖縣,0,8667,10016
2016,31,門診,65+,基隆市,0,20779,10017
2016,31,門診,65+,新竹市,0,21024,10018
2016,31,門診,65+,嘉義市,0,26085,10020
2016,31,門診,65+,台北市,1,176293,63000
2016,31,門診,65+,高雄市,2,160044,64000
2016,31,門診,65+,新北市,2,138322,65000
2016,31,門診,65+,台中市,5,115308,66000
2016,31,門診,65+,台南市,3,93305,67000
2016,31,門診,65+,桃園市,0,76019,68000
2016,31,門診,7~12,連江縣,0,39,09007
2016,31,門診,7~12,金門縣,8,677,09020
2016,31,門診,7~12,宜蘭縣,22,3170,10002
2016,31,門診,7~12,新竹縣,30,3734,10004
2016,31,門診,7~12,苗栗縣,31,3489,10005
2016,31,門診,7~12,彰化縣,82,11449,10007
2016,31,門診,7~12,南投縣,51,4281,10008
2016,31,門診,7~12,雲林縣,43,5287,10009
2016,31,門診,7~12,嘉義縣,10,2466,10010
2016,31,門診,7~12,屏東縣,33,5828,10013
2016,31,門診,7~12,台東縣,11,1186,10014
2016,31,門診,7~12,花蓮縣,8,2009,10015
2016,31,門診,7~12,澎湖縣,3,891,10016
2016,31,門診,7~12,基隆市,22,2299,10017
2016,31,門診,7~12,新竹市,35,4881,10018
2016,31,門診,7~12,嘉義市,13,3553,10020
2016,31,門診,7~12,台北市,109,19514,63000
2016,31,門診,7~12,高雄市,126,21541,64000
2016,31,門診,7~12,新北市,226,30073,65000
2016,31,門診,7~12,台中市,180,24407,66000
2016,31,門診,7~12,台南市,111,13843,67000
2016,31,門診,7~12,桃園市,86,16253,68000
2016,31,門診,不詳,金門縣,0,1,09020
2016,31,門診,不詳,宜蘭縣,0,3,10002
2016,31,門診,不詳,苗栗縣,0,1,10005
2016,31,門診,不詳,彰化縣,0,2,10007
2016,31,門診,不詳,嘉義縣,0,1,10010
2016,31,門診,不詳,台東縣,0,2,10014
2016,31,門診,不詳,嘉義市,0,1,10020
2016,31,門診,不詳,台北市,0,18,63000
2016,31,門診,不詳,高雄市,0,3,64000
2016,31,門診,不詳,新北市,0,10,65000
2016,31,門診,不詳,台中市,0,5,66000
2016,31,門診,不詳,台南市,0,2,67000
2016,31,門診,不詳,桃園市,0,7,68000
2016,32,住院,0~2,金門縣,0,2,09020
2016,32,住院,0~2,宜蘭縣,2,52,10002
2016,32,住院,0~2,新竹縣,0,12,10004
2016,32,住院,0~2,苗栗縣,0,3,10005
2016,32,住院,0~2,彰化縣,6,108,10007
2016,32,住院,0~2,南投縣,1,22,10008
2016,32,住院,0~2,雲林縣,0,12,10009
2016,32,住院,0~2,嘉義縣,3,35,10010
2016,32,住院,0~2,屏東縣,3,25,10013
2016,32,住院,0~2,花蓮縣,0,19,10015
2016,32,住院,0~2,基隆市,2,29,10017
2016,32,住院,0~2,新竹市,1,24,10018
2016,32,住院,0~2,嘉義市,2,17,10020
2016,32,住院,0~2,台北市,5,220,63000
2016,32,住院,0~2,高雄市,7,118,64000
2016,32,住院,0~2,新北市,2,54,65000
2016,32,住院,0~2,台中市,5,61,66000
2016,32,住院,0~2,台南市,2,24,67000
2016,32,住院,0~2,桃園市,11,211,68000
2016,32,住院,13~15,金門縣,0,1,09020
2016,32,住院,13~15,宜蘭縣,0,7,10002
2016,32,住院,13~15,新竹縣,0,2,10004
2016,32,住院,13~15,苗栗縣,0,4,10005
2016,32,住院,13~15,彰化縣,0,23,10007
2016,32,住院,13~15,雲林縣,0,5,10009
2016,32,住院,13~15,嘉義縣,0,9,10010
2016,32,住院,13~15,屏東縣,0,6,10013
2016,32,住院,13~15,台東縣,0,1,10014
2016,32,住院,13~15,花蓮縣,0,4,10015
2016,32,住院,13~15,基隆市,0,1,10017
2016,32,住院,13~15,新竹市,0,6,10018
2016,32,住院,13~15,嘉義市,0,4,10020
2016,32,住院,13~15,台北市,0,64,63000
2016,32,住院,13~15,高雄市,0,34,64000
2016,32,住院,13~15,新北市,0,16,65000
2016,32,住院,13~15,台中市,0,14,66000
2016,32,住院,13~15,台南市,0,13,67000
2016,32,住院,13~15,桃園市,0,44,68000
2016,32,住院,16~18,宜蘭縣,0,8,10002
2016,32,住院,16~18,苗栗縣,0,8,10005
2016,32,住院,16~18,彰化縣,0,21,10007
2016,32,住院,16~18,南投縣,0,9,10008
2016,32,住院,16~18,雲林縣,0,4,10009
2016,32,住院,16~18,嘉義縣,0,10,10010
2016,32,住院,16~18,屏東縣,0,8,10013
2016,32,住院,16~18,花蓮縣,0,11,10015
2016,32,住院,16~18,基隆市,0,7,10017
2016,32,住院,16~18,新竹市,0,6,10018
2016,32,住院,16~18,嘉義市,0,4,10020
2016,32,住院,16~18,台北市,0,67,63000
2016,32,住院,16~18,高雄市,0,44,64000
2016,32,住院,16~18,新北市,0,26,65000
2016,32,住院,16~18,台中市,1,28,66000
2016,32,住院,16~18,台南市,0,20,67000
2016,32,住院,16~18,桃園市,0,58,68000
2016,32,住院,19~24,金門縣,0,1,09020
2016,32,住院,19~24,宜蘭縣,0,21,10002
2016,32,住院,19~24,新竹縣,0,17,10004
2016,32,住院,19~24,苗栗縣,0,15,10005
2016,32,住院,19~24,彰化縣,0,63,10007
2016,32,住院,19~24,南投縣,0,13,10008
2016,32,住院,19~24,雲林縣,0,17,10009
2016,32,住院,19~24,嘉義縣,0,10,10010
2016,32,住院,19~24,屏東縣,0,27,10013
2016,32,住院,19~24,花蓮縣,0,33,10015
2016,32,住院,19~24,澎湖縣,0,2,10016
2016,32,住院,19~24,基隆市,0,16,10017
2016,32,住院,19~24,新竹市,0,32,10018
2016,32,住院,19~24,嘉義市,0,14,10020
2016,32,住院,19~24,台北市,1,251,63000
2016,32,住院,19~24,高雄市,0,156,64000
2016,32,住院,19~24,新北市,0,77,65000
2016,32,住院,19~24,台中市,0,160,66000
2016,32,住院,19~24,台南市,0,68,67000
2016,32,住院,19~24,桃園市,0,173,68000
2016,32,住院,25~64,金門縣,0,25,09020
2016,32,住院,25~64,宜蘭縣,0,454,10002
2016,32,住院,25~64,新竹縣,0,163,10004
2016,32,住院,25~64,苗栗縣,0,199,10005
2016,32,住院,25~64,彰化縣,0,1091,10007
2016,32,住院,25~64,南投縣,0,185,10008
2016,32,住院,25~64,雲林縣,0,310,10009
2016,32,住院,25~64,嘉義縣,0,561,10010
2016,32,住院,25~64,屏東縣,0,452,10013
2016,32,住院,25~64,台東縣,0,12,10014
2016,32,住院,25~64,花蓮縣,0,409,10015
2016,32,住院,25~64,澎湖縣,0,12,10016
2016,32,住院,25~64,基隆市,0,337,10017
2016,32,住院,25~64,新竹市,0,334,10018
2016,32,住院,25~64,嘉義市,0,345,10020
2016,32,住院,25~64,台北市,0,4282,63000
2016,32,住院,25~64,高雄市,0,2015,64000
2016,32,住院,25~64,新北市,0,1256,65000
2016,32,住院,25~64,台中市,0,1752,66000
2016,32,住院,25~64,台南市,0,1246,67000
2016,32,住院,25~64,桃園市,0,2344,68000
2016,32,住院,3~6,金門縣,0,5,09020
2016,32,住院,3~6,宜蘭縣,3,37,10002
2016,32,住院,3~6,新竹縣,0,4,10004
2016,32,住院,3~6,苗栗縣,1,15,10005
2016,32,住院,3~6,彰化縣,7,75,10007
2016,32,住院,3~6,南投縣,1,18,10008
2016,32,住院,3~6,雲林縣,0,7,10009
2016,32,住院,3~6,嘉義縣,0,23,10010
2016,32,住院,3~6,屏東縣,0,12,10013
2016,32,住院,3~6,台東縣,0,1,10014
2016,32,住院,3~6,花蓮縣,0,9,10015
2016,32,住院,3~6,基隆市,3,20,10017
2016,32,住院,3~6,新竹市,0,14,10018
2016,32,住院,3~6,嘉義市,1,12,10020
2016,32,住院,3~6,台北市,5,133,63000
2016,32,住院,3~6,高雄市,2,73,64000
2016,32,住院,3~6,新北市,1,40,65000
2016,32,住院,3~6,台中市,3,46,66000
2016,32,住院,3~6,台南市,0,18,67000
2016,32,住院,3~6,桃園市,5,118,68000
2016,32,住院,65+,連江縣,0,3,09007
2016,32,住院,65+,金門縣,0,16,09020
2016,32,住院,65+,宜蘭縣,0,306,10002
2016,32,住院,65+,新竹縣,0,113,10004
2016,32,住院,65+,苗栗縣,0,212,10005
2016,32,住院,65+,彰化縣,0,756,10007
2016,32,住院,65+,南投縣,0,137,10008
2016,32,住院,65+,雲林縣,0,288,10009
2016,32,住院,65+,嘉義縣,0,530,10010
2016,32,住院,65+,屏東縣,0,310,10013
2016,32,住院,65+,台東縣,0,8,10014
2016,32,住院,65+,花蓮縣,0,270,10015
2016,32,住院,65+,澎湖縣,0,5,10016
2016,32,住院,65+,基隆市,0,278,10017
2016,32,住院,65+,新竹市,0,220,10018
2016,32,住院,65+,嘉義市,0,148,10020
2016,32,住院,65+,台北市,0,2680,63000
2016,32,住院,65+,高雄市,0,1026,64000
2016,32,住院,65+,新北市,0,799,65000
2016,32,住院,65+,台中市,0,927,66000
2016,32,住院,65+,台南市,0,627,67000
2016,32,住院,65+,桃園市,0,1271,68000
2016,32,住院,7~12,金門縣,0,4,09020
2016,32,住院,7~12,宜蘭縣,0,19,10002
2016,32,住院,7~12,新竹縣,0,4,10004
2016,32,住院,7~12,苗栗縣,0,7,10005
2016,32,住院,7~12,彰化縣,1,52,10007
2016,32,住院,7~12,南投縣,1,11,10008
2016,32,住院,7~12,雲林縣,0,3,10009
2016,32,住院,7~12,嘉義縣,0,11,10010
2016,32,住院,7~12,屏東縣,0,10,10013
2016,32,住院,7~12,花蓮縣,0,6,10015
2016,32,住院,7~12,澎湖縣,0,2,10016
2016,32,住院,7~12,基隆市,0,13,10017
2016,32,住院,7~12,新竹市,0,11,10018
2016,32,住院,7~12,嘉義市,0,7,10020
2016,32,住院,7~12,台北市,1,134,63000
2016,32,住院,7~12,高雄市,0,72,64000
2016,32,住院,7~12,新北市,0,27,65000
2016,32,住院,7~12,台中市,0,39,66000
2016,32,住院,7~12,台南市,1,14,67000
2016,32,住院,7~12,桃園市,0,90,68000
2016,32,住院,不詳,新北市,0,1,65000
2016,32,住院,不詳,桃園市,0,1,68000
2016,32,門診,0~2,連江縣,0,32,09007
2016,32,門診,0~2,金門縣,9,423,09020
2016,32,門診,0~2,宜蘭縣,24,2598,10002
2016,32,門診,0~2,新竹縣,52,4019,10004
2016,32,門診,0~2,苗栗縣,43,3436,10005
2016,32,門診,0~2,彰化縣,231,9083,10007
2016,32,門診,0~2,南投縣,64,3228,10008
2016,32,門診,0~2,雲林縣,77,4369,10009
2016,32,門診,0~2,嘉義縣,21,1587,10010
2016,32,門診,0~2,屏東縣,85,4517,10013
2016,32,門診,0~2,台東縣,26,779,10014
2016,32,門診,0~2,花蓮縣,22,2070,10015
2016,32,門診,0~2,澎湖縣,6,498,10016
2016,32,門診,0~2,基隆市,50,1986,10017
2016,32,門診,0~2,新竹市,63,4924,10018
2016,32,門診,0~2,嘉義市,24,2647,10020
2016,32,門診,0~2,台北市,218,14028,63000
2016,32,門診,0~2,高雄市,321,17805,64000
2016,32,門診,0~2,新北市,412,28878,65000
2016,32,門診,0~2,台中市,480,20871,66000
2016,32,門診,0~2,台南市,190,11934,67000
2016,32,門診,0~2,桃園市,174,15721,68000
2016,32,門診,13~15,連江縣,0,7,09007
2016,32,門診,13~15,金門縣,0,223,09020
2016,32,門診,13~15,宜蘭縣,1,1238,10002
2016,32,門診,13~15,新竹縣,2,1382,10004
2016,32,門診,13~15,苗栗縣,5,1391,10005
2016,32,門診,13~15,彰化縣,6,4498,10007
