確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19SC,2025-07-14,高雄市,前鎮區,M,0,70+,1,64000,64000090
19SC,2025-07-14,高雄市,田寮區,M,0,70+,1,64000,64000220
19SC,2025-07-14,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-07-14,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-07-14,新北市,三重區,F,0,70+,1,65000,65000020
19SC,2025-07-14,新北市,五股區,M,0,60~64,1,65000,65000150
19SC,2025-07-14,新北市,五股區,M,0,70+,1,65000,65000150
19SC,2025-07-14,台中市,太平區,M,0,70+,1,66000,66000270
19SC,2025-07-14,台中市,沙鹿區,F,0,70+,1,66000,66000130
19SC,2025-07-14,台南市,東區,M,0,55~59,1,67000,67000320
19SC,2025-07-14,台南市,東區,M,0,70+,1,67000,67000320
19SC,2025-07-14,台南市,永康區,M,0,40~44,1,67000,67000310
19SC,2025-07-14,桃園市,中壢區,M,0,70+,1,68000,68000020
19SC,2025-07-14,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19SC,2025-07-14,桃園市,新屋區,M,0,70+,1,68000,68000110
19SC,2025-07-14,桃園市,桃園區,M,0,60~64,1,68000,68000010
19SC,2025-07-14,桃園市,桃園區,F,0,70+,1,68000,68000010
19SC,2025-07-14,桃園市,楊梅區,M,0,35~39,1,68000,68000040
19SC,2025-07-15,新竹縣,竹北市,M,0,70+,1,10004,10004010
19SC,2025-07-15,彰化縣,員林市,F,0,70+,1,10007,10007100
19SC,2025-07-15,彰化縣,秀水鄉,M,0,70+,1,10007,10007070
19SC,2025-07-15,雲林縣,麥寮鄉,F,0,70+,1,10009,10009130
19SC,2025-07-15,屏東縣,恆春鎮,F,0,65~69,1,10013,10013040
19SC,2025-07-15,屏東縣,里港鄉,M,0,70+,1,10013,10013090
19SC,2025-07-15,台北市,信義區,F,0,70+,1,63000,63000020
19SC,2025-07-15,台北市,北投區,F,0,70+,1,63000,63000120
19SC,2025-07-15,台北市,松山區,M,0,70+,1,63000,63000010
19SC,2025-07-15,高雄市,三民區,F,0,70+,1,64000,64000050
19SC,2025-07-15,高雄市,三民區,F,0,70+,1,64000,64000051
19SC,2025-07-15,高雄市,三民區,F,0,70+,1,64000,64000052
19SC,2025-07-15,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-07-15,新北市,中和區,F,0,15~19,1,65000,65000030
19SC,2025-07-15,台中市,東區,F,0,70+,1,66000,66000020
19SC,2025-07-15,台中市,西區,M,0,50~54,1,66000,66000040
19SC,2025-07-15,台中市,霧峰區,M,0,70+,1,66000,66000260
19SC,2025-07-15,台南市,歸仁區,M,0,1,1,67000,67000280
19SC,2025-07-15,桃園市,平鎮區,M,0,70+,1,68000,68000100
19SC,2025-07-15,桃園市,新屋區,F,0,60~64,1,68000,68000110
19SC,2025-07-15,桃園市,龍潭區,F,0,70+,1,68000,68000090
19SC,2025-07-16,宜蘭縣,三星鄉,F,0,70+,1,10002,10002100
19SC,2025-07-16,彰化縣,二林鎮,M,0,25~29,1,10007,10007200
19SC,2025-07-16,屏東縣,竹田鄉,M,0,65~69,1,10013,10013140
19SC,2025-07-16,花蓮縣,新城鄉,M,0,0,1,10015,10015040
19SC,2025-07-16,基隆市,信義區,F,0,70+,1,10017,10017070
19SC,2025-07-16,高雄市,鳳山區,F,0,70+,1,64000,64000120
19SC,2025-07-16,新北市,中和區,F,0,55~59,1,65000,65000030
19SC,2025-07-16,新北市,汐止區,M,0,70+,1,65000,65000110
19SC,2025-07-16,台南市,安南區,M,0,65~69,1,67000,67000350
19SC,2025-07-16,台南市,永康區,M,0,70+,1,67000,67000310
19SC,2025-07-16,桃園市,中壢區,M,0,40~44,1,68000,68000020
19SC,2025-07-17,彰化縣,二林鎮,F,0,70+,1,10007,10007200
19SC,2025-07-17,花蓮縣,吉安鄉,F,0,70+,1,10015,10015050
19SC,2025-07-17,高雄市,三民區,M,0,70+,1,64000,64000050
19SC,2025-07-17,高雄市,三民區,M,0,70+,1,64000,64000051
19SC,2025-07-17,高雄市,三民區,M,0,70+,1,64000,64000052
19SC,2025-07-17,高雄市,前鎮區,M,0,70+,1,64000,64000090
19SC,2025-07-17,高雄市,橋頭區,M,0,60~64,1,64000,64000200
19SC,2025-07-17,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-07-17,台中市,清水區,M,0,70+,1,66000,66000120
19SC,2025-07-17,台中市,西屯區,M,0,70+,1,66000,66000060
19SC,2025-07-17,桃園市,桃園區,M,0,70+,1,68000,68000010
19SC,2025-07-17,桃園市,觀音區,M,0,70+,1,68000,68000120
19SC,2025-07-18,雲林縣,台西鄉,F,0,70+,1,10009,10009160
19SC,2025-07-18,雲林縣,西螺鎮,M,0,50~54,1,10009,10009040
19SC,2025-07-18,花蓮縣,玉里鎮,F,0,50~54,1,10015,10015030
19SC,2025-07-18,基隆市,安樂區,F,0,70+,1,10017,10017060
19SC,2025-07-18,新竹市,北區,M,0,55~59,1,10018,10018020
19SC,2025-07-18,高雄市,橋頭區,M,0,50~54,1,64000,64000200
19SC,2025-07-18,新北市,土城區,M,0,0,1,65000,65000130
19SC,2025-07-18,新北市,土城區,F,0,45~49,1,65000,65000130
19SC,2025-07-19,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19SC,2025-07-19,南投縣,名間鄉,M,0,70+,1,10008,10008060
19SC,2025-07-20,新北市,蘆洲區,M,0,70+,1,65000,65000140
19SC,2025-07-21,台東縣,台東市,F,0,55~59,1,10014,10014010
19SC,2025-07-21,台東縣,東河鄉,F,0,70+,1,10014,10014070
19SC,2025-07-21,基隆市,七堵區,F,0,70+,1,10017,10017020
19SC,2025-07-21,基隆市,安樂區,M,0,65~69,1,10017,10017060
19SC,2025-07-21,新北市,三峽區,M,0,70+,1,65000,65000090
19SC,2025-07-21,新北市,板橋區,F,0,70+,1,65000,65000010
19SC,2025-07-21,台中市,南區,F,0,30~34,1,66000,66000030
19SC,2025-07-21,台中市,太平區,M,0,60~64,1,66000,66000270
19SC,2025-07-21,台南市,中西區,M,0,70+,1,67000,67000370
19SC,2025-07-21,台南市,南區,M,0,70+,1,67000,67000330
19SC,2025-07-21,桃園市,楊梅區,F,0,70+,1,68000,68000040
19SC,2025-07-22,雲林縣,元長鄉,M,0,70+,1,10009,10009170
19SC,2025-07-22,台北市,北投區,M,0,35~39,1,63000,63000120
19SC,2025-07-22,高雄市,新興區,F,0,70+,1,64000,64000060
19SC,2025-07-22,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-07-22,新北市,土城區,F,0,70+,1,65000,65000130
19SC,2025-07-22,新北市,新店區,F,0,55~59,1,65000,65000060
19SC,2025-07-22,台南市,仁德區,M,0,70+,1,67000,67000270
19SC,2025-07-22,桃園市,桃園區,M,0,70+,1,68000,68000010
19SC,2025-07-23,南投縣,國姓鄉,M,0,70+,1,10008,10008100
19SC,2025-07-23,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
19SC,2025-07-23,屏東縣,南州鄉,M,0,60~64,1,10013,10013200
19SC,2025-07-23,台北市,文山區,M,0,60~64,1,63000,63000080
19SC,2025-07-23,台北市,文山區,M,0,60~64,1,63000,63000081
19SC,2025-07-23,台北市,文山區,M,0,60~64,1,63000,63000082
19SC,2025-07-23,新北市,新店區,M,0,70+,1,65000,65000060
19SC,2025-07-23,新北市,汐止區,M,0,70+,1,65000,65000110
19SC,2025-07-23,新北市,淡水區,F,0,70+,2,65000,65000100
19SC,2025-07-23,台中市,東勢區,F,0,70+,1,66000,66000100
19SC,2025-07-24,苗栗縣,苗栗市,M,0,50~54,1,10005,10005010
19SC,2025-07-24,嘉義縣,番路鄉,M,0,65~69,1,10010,10010160
19SC,2025-07-24,新竹市,東區,M,0,70+,1,10018,10018010
19SC,2025-07-24,台北市,北投區,F,0,70+,1,63000,63000120
19SC,2025-07-24,高雄市,橋頭區,M,0,70+,1,64000,64000200
19SC,2025-07-24,台中市,南區,M,0,70+,1,66000,66000030
19SC,2025-07-24,台南市,佳里區,M,0,60~64,1,67000,67000120
19SC,2025-07-24,台南市,永康區,F,0,70+,1,67000,67000310
19SC,2025-07-25,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
19SC,2025-07-25,嘉義縣,六腳鄉,M,0,70+,1,10010,10010080
19SC,2025-07-25,屏東縣,高樹鄉,M,0,60~64,1,10013,10013110
19SC,2025-07-25,台北市,信義區,F,0,40~44,1,63000,63000020
19SC,2025-07-25,新北市,板橋區,M,0,70+,1,65000,65000010
19SC,2025-07-25,台中市,南屯區,F,0,70+,1,66000,66000070
19SC,2025-07-25,台中市,太平區,M,0,70+,1,66000,66000270
19SC,2025-07-25,台南市,東區,F,0,65~69,1,67000,67000320
19SC,2025-07-25,桃園市,平鎮區,M,0,60~64,1,68000,68000100
19SC,2025-07-26,宜蘭縣,羅東鎮,M,0,60~64,1,10002,10002020
19SC,2025-07-26,台北市,士林區,F,0,70+,1,63000,63000110
19SC,2025-07-26,高雄市,苓雅區,M,0,65~69,1,64000,64000080
19SC,2025-07-26,新北市,永和區,M,0,70+,1,65000,65000040
19SC,2025-07-28,彰化縣,社頭鄉,F,0,70+,1,10007,10007170
19SC,2025-07-28,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-07-28,屏東縣,新埤鄉,M,0,65~69,1,10013,10013150
19SC,2025-07-28,屏東縣,瑪家鄉,F,0,70+,1,10013,10013280
19SC,2025-07-28,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19SC,2025-07-28,台北市,松山區,F,0,70+,1,63000,63000010
19SC,2025-07-28,台中市,北區,M,0,70+,1,66000,66000050
19SC,2025-07-28,台中市,北屯區,M,0,65~69,1,66000,66000080
19SC,2025-07-28,台中市,大雅區,F,0,70+,1,66000,66000180
19SC,2025-07-28,台中市,太平區,M,0,65~69,1,66000,66000270
19SC,2025-07-28,台南市,安平區,M,0,70+,1,67000,67000360
19SC,2025-07-28,桃園市,大園區,M,0,50~54,1,68000,68000060
19SC,2025-07-29,基隆市,安樂區,F,0,70+,1,10017,10017060
19SC,2025-07-29,台北市,信義區,M,0,70+,1,63000,63000020
19SC,2025-07-29,新北市,新店區,F,0,55~59,1,65000,65000060
19SC,2025-07-29,台中市,清水區,M,0,70+,1,66000,66000120
19SC,2025-07-29,台南市,安平區,F,0,70+,1,67000,67000360
19SC,2025-07-29,桃園市,平鎮區,F,0,70+,1,68000,68000100
19SC,2025-07-29,桃園市,桃園區,F,0,70+,1,68000,68000010
19SC,2025-07-30,彰化縣,彰化市,M,0,5~9,1,10007,10007010
19SC,2025-07-30,雲林縣,北港鎮,M,0,70+,1,10009,10009060
19SC,2025-07-30,雲林縣,東勢鄉,F,0,65~69,1,10009,10009140
19SC,2025-07-30,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
19SC,2025-07-30,台東縣,台東市,M,0,55~59,1,10014,10014010
19SC,2025-07-30,新竹市,東區,M,0,70+,1,10018,10018010
19SC,2025-07-30,高雄市,三民區,F,0,70+,1,64000,64000050
19SC,2025-07-30,高雄市,三民區,F,0,70+,1,64000,64000051
19SC,2025-07-30,高雄市,三民區,F,0,70+,1,64000,64000052
19SC,2025-07-30,高雄市,大樹區,M,0,35~39,1,64000,64000150
19SC,2025-07-30,台南市,南區,M,0,70+,1,67000,67000330
19SC,2025-07-31,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19SC,2025-07-31,嘉義縣,番路鄉,M,0,70+,1,10010,10010160
19SC,2025-07-31,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19SC,2025-07-31,高雄市,楠梓區,F,0,70+,1,64000,64000040
19SC,2025-07-31,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-07-31,新北市,土城區,F,0,55~59,1,65000,65000130
19SC,2025-08-01,台北市,北投區,M,0,45~49,1,63000,63000120
19SC,2025-08-01,台北市,士林區,F,0,70+,1,63000,63000110
19SC,2025-08-01,高雄市,大寮區,M,0,70+,1,64000,64000140
19SC,2025-08-01,高雄市,大社區,M,0,70+,1,64000,64000160
19SC,2025-08-01,台南市,中西區,F,0,70+,1,67000,67000370
19SC,2025-08-02,台中市,西區,M,0,70+,1,66000,66000040
19SC,2025-08-02,台南市,東區,F,0,60~64,1,67000,67000320
19SC,2025-08-03,桃園市,桃園區,F,0,70+,1,68000,68000010
19SC,2025-08-04,宜蘭縣,三星鄉,M,0,70+,1,10002,10002100
19SC,2025-08-04,苗栗縣,公館鄉,M,0,70+,1,10005,10005090
19SC,2025-08-04,彰化縣,芬園鄉,M,0,50~54,1,10007,10007090
19SC,2025-08-04,南投縣,埔里鎮,M,0,65~69,1,10008,10008020
19SC,2025-08-04,花蓮縣,壽豐鄉,M,0,65~69,1,10015,10015060
19SC,2025-08-04,台北市,北投區,F,0,60~64,1,63000,63000120
19SC,2025-08-04,高雄市,前金區,F,0,70+,1,64000,64000070
19SC,2025-08-04,高雄市,楠梓區,M,0,10~14,1,64000,64000040
19SC,2025-08-04,新北市,永和區,F,0,70+,1,65000,65000040
19SC,2025-08-05,嘉義縣,布袋鎮,F,0,60~64,1,10010,10010030
19SC,2025-08-05,台中市,大里區,F,0,60~64,1,66000,66000280
19SC,2025-08-05,台中市,太平區,F,0,65~69,1,66000,66000270
19SC,2025-08-05,台南市,南區,F,0,70+,1,67000,67000330
19SC,2025-08-05,桃園市,大溪區,M,0,70+,1,68000,68000030
19SC,2025-08-05,桃園市,桃園區,F,0,60~64,1,68000,68000010
19SC,2025-08-05,桃園市,龍潭區,M,0,65~69,1,68000,68000090
19SC,2025-08-06,苗栗縣,三義鄉,F,0,70+,1,10005,10005130
19SC,2025-08-06,苗栗縣,苗栗市,M,0,60~64,1,10005,10005010
19SC,2025-08-06,雲林縣,土庫鎮,F,0,70+,1,10009,10009050
19SC,2025-08-06,嘉義縣,竹崎鄉,F,0,70+,1,10010,10010140
19SC,2025-08-06,新竹市,香山區,F,0,60~64,1,10018,10018030
19SC,2025-08-06,台北市,內湖區,M,0,70+,1,63000,63000100
19SC,2025-08-06,台北市,士林區,F,0,70+,1,63000,63000110
19SC,2025-08-06,高雄市,橋頭區,M,0,70+,1,64000,64000200
19SC,2025-08-06,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-08-06,台中市,豐原區,M,0,65~69,1,66000,66000090
19SC,2025-08-06,台南市,永康區,F,0,70+,1,67000,67000310
19SC,2025-08-06,桃園市,中壢區,F,0,70+,1,68000,68000020
19SC,2025-08-07,基隆市,信義區,M,0,70+,1,10017,10017070
19SC,2025-08-07,新北市,板橋區,F,0,70+,1,65000,65000010
19SC,2025-08-07,台中市,太平區,F,0,70+,1,66000,66000270
19SC,2025-08-07,台南市,新化區,M,0,70+,1,67000,67000180
19SC,2025-08-08,高雄市,小港區,F,0,70+,1,64000,64000110
19SC,2025-08-08,新北市,三重區,F,0,70+,1,65000,65000020
19SC,2025-08-08,新北市,新莊區,M,0,70+,1,65000,65000050
19SC,2025-08-08,桃園市,八德區,M,0,65~69,1,68000,68000080
19SC,2025-08-09,新北市,新店區,M,0,70+,1,65000,65000060
19SC,2025-08-10,高雄市,鼓山區,F,0,70+,1,64000,64000020
19SC,2025-08-11,宜蘭縣,壯圍鄉,F,0,70+,1,10002,10002060
19SC,2025-08-11,南投縣,竹山鎮,M,0,70+,1,10008,10008040
19SC,2025-08-11,高雄市,三民區,M,0,0,1,64000,64000050
19SC,2025-08-11,高雄市,三民區,M,0,0,1,64000,64000051
19SC,2025-08-11,高雄市,三民區,M,0,0,1,64000,64000052
19SC,2025-08-11,台中市,北屯區,M,0,60~64,1,66000,66000080
19SC,2025-08-11,台中市,神岡區,F,0,70+,1,66000,66000160
19SC,2025-08-11,台南市,安南區,M,0,70+,1,67000,67000350
19SC,2025-08-11,桃園市,桃園區,M,0,70+,1,68000,68000010
19SC,2025-08-12,嘉義縣,竹崎鄉,F,0,55~59,1,10010,10010140
19SC,2025-08-12,嘉義市,西區,F,0,60~64,1,10020,10020020
19SC,2025-08-12,台中市,北屯區,M,0,70+,1,66000,66000080
19SC,2025-08-12,台南市,東區,F,0,45~49,1,67000,67000320
19SC,2025-08-12,桃園市,八德區,F,0,70+,1,68000,68000080
19SC,2025-08-13,金門縣,金沙鎮,F,0,70+,1,09020,09020020
19SC,2025-08-13,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19SC,2025-08-13,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19SC,2025-08-13,新北市,鶯歌區,F,0,60~64,1,65000,65000080
19SC,2025-08-13,台南市,新化區,M,0,70+,1,67000,67000180
19SC,2025-08-14,嘉義市,東區,F,0,70+,1,10020,10020010
19SC,2025-08-14,台北市,北投區,F,0,70+,1,63000,63000120
19SC,2025-08-14,高雄市,前鎮區,F,0,70+,1,64000,64000090
19SC,2025-08-14,高雄市,橋頭區,M,0,60~64,1,64000,64000200
19SC,2025-08-14,新北市,淡水區,F,0,70+,1,65000,65000100
19SC,2025-08-14,台南市,南區,M,0,65~69,1,67000,67000330
19SC,2025-08-14,台南市,善化區,F,0,70+,1,67000,67000190
19SC,2025-08-15,南投縣,埔里鎮,F,0,65~69,1,10008,10008020
19SC,2025-08-15,屏東縣,恆春鎮,M,0,70+,1,10013,10013040
19SC,2025-08-15,台北市,松山區,F,0,70+,1,63000,63000010
19SC,2025-08-15,高雄市,三民區,M,0,65~69,1,64000,64000050
19SC,2025-08-15,高雄市,三民區,M,0,65~69,1,64000,64000051
19SC,2025-08-15,高雄市,三民區,M,0,65~69,1,64000,64000052
19SC,2025-08-15,台中市,烏日區,M,0,15~19,1,66000,66000230
19SC,2025-08-17,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19SC,2025-08-17,高雄市,旗津區,F,0,65~69,1,64000,64000100
19SC,2025-08-18,新竹市,北區,F,0,70+,1,10018,10018020
19SC,2025-08-18,嘉義市,西區,F,0,70+,1,10020,10020020
19SC,2025-08-18,台中市,北區,M,0,70+,1,66000,66000050
19SC,2025-08-18,台中市,南區,M,0,65~69,1,66000,66000030
19SC,2025-08-18,台南市,佳里區,F,0,70+,1,67000,67000120
19SC,2025-08-19,高雄市,鹽埕區,M,0,70+,1,64000,64000010
19SC,2025-08-20,屏東縣,屏東市,M,0,70+,1,10013,10013010
19SC,2025-08-21,苗栗縣,三義鄉,M,0,70+,1,10005,10005130
19SC,2025-08-21,彰化縣,埤頭鄉,F,0,70+,1,10007,10007220
19SC,2025-08-21,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-08-21,台中市,南區,M,0,65~69,1,66000,66000030
19SC,2025-08-21,台中市,大甲區,F,0,70+,1,66000,66000110
19SC,2025-08-21,台南市,永康區,M,0,70+,1,67000,67000310
19SC,2025-08-22,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19SC,2025-08-22,台東縣,太麻里鄉,M,0,70+,1,10014,10014090
19SC,2025-08-22,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-08-22,新北市,板橋區,F,0,70+,1,65000,65000010
19SC,2025-08-22,台中市,大甲區,M,0,70+,1,66000,66000110
19SC,2025-08-22,台中市,大雅區,M,0,70+,1,66000,66000180
19SC,2025-08-24,彰化縣,員林市,M,0,70+,1,10007,10007100
19SC,2025-08-25,南投縣,鹿谷鄉,F,0,70+,1,10008,10008070
19SC,2025-08-25,嘉義縣,番路鄉,M,0,70+,1,10010,10010160
19SC,2025-08-25,台東縣,台東市,M,0,70+,1,10014,10014010
19SC,2025-08-25,台北市,南港區,F,0,40~44,1,63000,63000090
19SC,2025-08-25,台北市,士林區,M,0,0,1,63000,63000110
19SC,2025-08-25,台北市,士林區,M,0,1,1,63000,63000110
19SC,2025-08-25,台北市,大安區,F,0,70+,1,63000,63000030
19SC,2025-08-26,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-08-27,台中市,沙鹿區,M,0,65~69,1,66000,66000130
19SC,2025-08-27,桃園市,中壢區,M,0,50~54,1,68000,68000020
19SC,2025-08-28,宜蘭縣,三星鄉,F,0,60~64,1,10002,10002100
19SC,2025-08-28,南投縣,仁愛鄉,F,0,70+,1,10008,10008130
