年,週,年齡別,縣市,紅眼症急診就診人次,縣市別代碼
2007,17,13~18,台北市,5,63000
2007,17,13~18,基隆市,1,10017
2007,17,19~64,嘉義縣,7,10010
2007,17,19~64,桃園市,7,68000
2007,17,19~64,屏東縣,1,10013
2007,17,19~64,南投縣,2,10008
2007,17,19~64,彰化縣,3,10007
2007,17,19~64,宜蘭縣,7,10002
2007,17,19~64,新北市,4,65000
2007,17,19~64,新竹市,13,10018
2007,17,19~64,花蓮縣,1,10015
2007,17,19~64,高雄市,16,64000
2007,17,19~64,台北市,29,63000
2007,17,19~64,台中市,7,66000
2007,17,19~64,台南市,2,67000
2007,17,19~64,雲林縣,1,10009
2007,17,19~64,基隆市,3,10017
2007,17,65+,新竹市,1,10018
2007,17,65+,高雄市,2,64000
2007,17,65+,台北市,3,63000
2007,17,65+,基隆市,1,10017
2007,17,7~12,桃園市,1,68000
2007,17,7~12,彰化縣,1,10007
2007,17,7~12,澎湖縣,1,10016
2007,17,7~12,新北市,3,65000
2007,17,7~12,新竹市,6,10018
2007,17,7~12,高雄市,5,64000
2007,17,7~12,台北市,5,63000
2007,17,7~12,台中市,1,66000
2007,17,7~12,基隆市,1,10017
2007,18,0~6,嘉義縣,3,10010
2007,18,0~6,桃園市,8,68000
2007,18,0~6,屏東縣,2,10013
2007,18,0~6,南投縣,2,10008
2007,18,0~6,彰化縣,2,10007
2007,18,0~6,新北市,3,65000
2007,18,0~6,新竹市,6,10018
2007,18,0~6,苗栗縣,3,10005
2007,18,0~6,高雄市,6,64000
2007,18,0~6,台北市,9,63000
2007,18,0~6,台中市,2,66000
2007,18,13~18,桃園市,1,68000
2007,18,13~18,新竹市,3,10018
2007,18,13~18,高雄市,3,64000
2007,18,13~18,台北市,1,63000
2007,18,19~64,嘉義市,1,10020
2007,18,19~64,嘉義縣,3,10010
2007,18,19~64,桃園市,9,68000
2007,18,19~64,屏東縣,2,10013
2007,18,19~64,南投縣,1,10008
2007,18,19~64,彰化縣,1,10007
2007,18,19~64,澎湖縣,1,10016
2007,18,19~64,新北市,9,65000
2007,18,19~64,新竹市,8,10018
2007,18,19~64,新竹縣,1,10004
2007,18,19~64,花蓮縣,2,10015
2007,18,19~64,高雄市,16,64000
2007,18,19~64,台北市,32,63000
2007,18,19~64,台中市,9,66000
2007,18,19~64,台南市,2,67000
2007,18,19~64,台東縣,4,10014
2007,18,19~64,基隆市,2,10017
2007,18,65+,嘉義縣,1,10010
2007,18,65+,彰化縣,1,10007
2007,18,65+,新北市,1,65000
2007,18,65+,高雄市,2,64000
2007,18,65+,台北市,4,63000
2007,18,65+,台中市,1,66000
2007,18,65+,基隆市,1,10017
2007,18,7~12,桃園市,2,68000
2007,18,7~12,新北市,2,65000
2007,18,7~12,新竹市,1,10018
2007,18,7~12,花蓮縣,1,10015
2007,18,7~12,高雄市,5,64000
2007,18,7~12,台北市,4,63000
2007,18,7~12,台中市,3,66000
2007,19,0~6,嘉義市,1,10020
2007,19,0~6,嘉義縣,1,10010
2007,19,0~6,桃園市,8,68000
2007,19,0~6,屏東縣,2,10013
2007,19,0~6,彰化縣,4,10007
2007,19,0~6,澎湖縣,2,10016
2007,19,0~6,新北市,6,65000
2007,19,0~6,新竹市,1,10018
2007,19,0~6,高雄市,4,64000
2007,19,0~6,台北市,11,63000
2007,19,0~6,台中市,6,66000
2007,19,0~6,台南市,1,67000
2007,19,0~6,基隆市,3,10017
2007,19,13~18,桃園市,2,68000
2007,19,13~18,彰化縣,1,10007
2007,19,13~18,澎湖縣,2,10016
2007,19,13~18,新北市,2,65000
2007,19,13~18,高雄市,6,64000
2007,19,13~18,台北市,3,63000
2007,19,13~18,台中市,2,66000
2007,19,13~18,台南市,1,67000
2007,19,13~18,台東縣,1,10014
2007,19,13~18,基隆市,1,10017
2007,19,19~64,嘉義市,1,10020
2007,19,19~64,嘉義縣,9,10010
2007,19,19~64,桃園市,5,68000
2007,19,19~64,南投縣,2,10008
2007,19,19~64,彰化縣,3,10007
2007,19,19~64,澎湖縣,1,10016
2007,19,19~64,宜蘭縣,3,10002
2007,19,19~64,新北市,8,65000
2007,19,19~64,新竹市,12,10018
2007,19,19~64,花蓮縣,2,10015
2007,19,19~64,高雄市,17,64000
2007,19,19~64,台北市,26,63000
2007,19,19~64,台中市,7,66000
2007,19,19~64,台南市,3,67000
2007,19,19~64,台東縣,1,10014
2007,19,19~64,基隆市,5,10017
2007,19,65+,嘉義縣,2,10010
2007,19,65+,桃園市,2,68000
2007,19,65+,新北市,1,65000
2007,19,65+,高雄市,1,64000
2007,19,65+,台北市,2,63000
2007,19,65+,台中市,1,66000
2007,19,7~12,桃園市,4,68000
2007,19,7~12,彰化縣,2,10007
2007,19,7~12,澎湖縣,1,10016
2007,19,7~12,宜蘭縣,1,10002
2007,19,7~12,新北市,1,65000
2007,19,7~12,新竹市,3,10018
2007,19,7~12,苗栗縣,1,10005
2007,19,7~12,台北市,2,63000
2007,19,7~12,台中市,1,66000
2007,19,7~12,基隆市,1,10017
2007,20,0~6,嘉義縣,1,10010
2007,20,0~6,桃園市,5,68000
2007,20,0~6,屏東縣,2,10013
2007,20,0~6,彰化縣,1,10007
2007,20,0~6,宜蘭縣,1,10002
2007,20,0~6,新北市,3,65000
2007,20,0~6,新竹市,5,10018
2007,20,0~6,花蓮縣,1,10015
2007,20,0~6,苗栗縣,1,10005
2007,20,0~6,高雄市,6,64000
2007,20,0~6,台北市,13,63000
2007,20,0~6,台中市,2,66000
2007,20,0~6,台南市,1,67000
2007,20,0~6,台東縣,2,10014
2007,20,0~6,基隆市,1,10017
2007,20,13~18,桃園市,4,68000
2007,20,13~18,彰化縣,1,10007
2007,20,13~18,花蓮縣,1,10015
2007,20,13~18,苗栗縣,1,10005
2007,20,13~18,高雄市,2,64000
2007,20,13~18,台北市,6,63000
2007,20,13~18,台南市,1,67000
2007,20,19~64,嘉義縣,7,10010
2007,20,19~64,桃園市,4,68000
2007,20,19~64,澎湖縣,1,10016
2007,20,19~64,新北市,4,65000
2007,20,19~64,新竹市,6,10018
2007,20,19~64,花蓮縣,2,10015
2007,20,19~64,高雄市,28,64000
2007,20,19~64,台北市,28,63000
2007,20,19~64,台中市,4,66000
2007,20,19~64,台南市,3,67000
2007,20,19~64,台東縣,1,10014
2007,20,19~64,雲林縣,1,10009
2007,20,19~64,基隆市,1,10017
2007,20,65+,彰化縣,1,10007
2007,20,65+,新北市,1,65000
2007,20,65+,苗栗縣,1,10005
2007,20,65+,高雄市,2,64000
2007,20,65+,台北市,3,63000
2007,20,65+,台中市,1,66000
2007,20,7~12,桃園市,2,68000
2007,20,7~12,屏東縣,1,10013
2007,20,7~12,彰化縣,1,10007
2007,20,7~12,新北市,1,65000
2007,20,7~12,新竹市,2,10018
2007,20,7~12,高雄市,5,64000
2007,20,7~12,台北市,4,63000
2007,20,7~12,基隆市,2,10017
2007,21,0~6,嘉義縣,2,10010
2007,21,0~6,桃園市,5,68000
2007,21,0~6,彰化縣,3,10007
2007,21,0~6,新北市,3,65000
2007,21,0~6,新竹市,3,10018
2007,21,0~6,高雄市,6,64000
2007,21,0~6,台北市,11,63000
2007,21,0~6,台中市,1,66000
2007,21,0~6,台東縣,2,10014
2007,21,0~6,雲林縣,1,10009
2007,21,13~18,桃園市,2,68000
2007,21,13~18,宜蘭縣,1,10002
2007,21,13~18,新北市,1,65000
2007,21,13~18,花蓮縣,1,10015
2007,21,13~18,高雄市,2,64000
2007,21,13~18,台北市,4,63000
2007,21,13~18,台南市,1,67000
2007,21,13~18,台東縣,1,10014
2007,21,19~64,嘉義縣,3,10010
2007,21,19~64,桃園市,5,68000
2007,21,19~64,屏東縣,4,10013
2007,21,19~64,南投縣,1,10008
2007,21,19~64,彰化縣,1,10007
2007,21,19~64,宜蘭縣,5,10002
2007,21,19~64,新北市,5,65000
2007,21,19~64,新竹市,13,10018
2007,21,19~64,花蓮縣,2,10015
2007,21,19~64,高雄市,23,64000
2007,21,19~64,台北市,38,63000
2007,21,19~64,台中市,9,66000
2007,21,19~64,台南市,3,67000
2007,21,19~64,台東縣,1,10014
2007,21,19~64,基隆市,3,10017
2007,21,65+,新北市,1,65000
2007,21,65+,新竹市,3,10018
2007,21,65+,高雄市,1,64000
2007,21,65+,台北市,4,63000
2007,21,65+,台中市,3,66000
2007,21,65+,台東縣,1,10014
2007,21,7~12,桃園市,4,68000
2007,21,7~12,彰化縣,1,10007
2007,21,7~12,新竹市,2,10018
2007,21,7~12,花蓮縣,1,10015
2007,21,7~12,台北市,7,63000
2007,21,7~12,台中市,1,66000
2007,21,7~12,台南市,1,67000
2007,22,0~6,嘉義縣,3,10010
2007,22,0~6,桃園市,8,68000
2007,22,0~6,彰化縣,1,10007
2007,22,0~6,新北市,4,65000
2007,22,0~6,新竹市,7,10018
2007,22,0~6,苗栗縣,1,10005
2007,22,0~6,高雄市,4,64000
2007,22,0~6,台北市,11,63000
2007,22,0~6,台中市,1,66000
2007,22,0~6,台東縣,4,10014
2007,22,0~6,基隆市,4,10017
2007,22,13~18,桃園市,2,68000
2007,22,13~18,新竹市,1,10018
2007,22,13~18,苗栗縣,1,10005
2007,22,13~18,高雄市,1,64000
2007,22,13~18,台北市,4,63000
2007,22,13~18,台中市,1,66000
2007,22,13~18,基隆市,1,10017
2007,22,19~64,嘉義市,2,10020
2007,22,19~64,嘉義縣,9,10010
2007,22,19~64,桃園市,18,68000
2007,22,19~64,彰化縣,7,10007
2007,22,19~64,宜蘭縣,1,10002
2007,22,19~64,新北市,11,65000
2007,22,19~64,新竹市,8,10018
2007,22,19~64,新竹縣,1,10004
2007,22,19~64,花蓮縣,2,10015
2007,22,19~64,苗栗縣,1,10005
2007,22,19~64,高雄市,20,64000
2007,22,19~64,台北市,35,63000
2007,22,19~64,台中市,4,66000
2007,22,19~64,台南市,3,67000
2007,22,19~64,台東縣,1,10014
2007,22,19~64,基隆市,4,10017
2007,22,65+,桃園市,1,68000
2007,22,65+,彰化縣,1,10007
2007,22,65+,宜蘭縣,1,10002
2007,22,65+,新竹市,1,10018
2007,22,65+,高雄市,3,64000
2007,22,65+,台北市,5,63000
2007,22,65+,台中市,1,66000
2007,22,65+,基隆市,1,10017
2007,22,7~12,桃園市,2,68000
2007,22,7~12,新北市,2,65000
2007,22,7~12,新竹市,1,10018
2007,22,7~12,高雄市,3,64000
2007,22,7~12,台北市,4,63000
2007,22,7~12,雲林縣,1,10009
2007,22,7~12,基隆市,1,10017
2007,23,0~6,桃園市,3,68000
2007,23,0~6,彰化縣,5,10007
2007,23,0~6,宜蘭縣,1,10002
2007,23,0~6,新北市,1,65000
2007,23,0~6,新竹市,4,10018
2007,23,0~6,高雄市,3,64000
2007,23,0~6,台北市,15,63000
2007,23,0~6,台中市,4,66000
2007,23,0~6,基隆市,3,10017
2007,23,13~18,宜蘭縣,1,10002
2007,23,13~18,新竹市,3,10018
2007,23,13~18,高雄市,2,64000
2007,23,13~18,台北市,4,63000
2007,23,13~18,台東縣,1,10014
2007,23,13~18,基隆市,1,10017
2007,23,19~64,嘉義市,2,10020
2007,23,19~64,嘉義縣,3,10010
2007,23,19~64,桃園市,2,68000
2007,23,19~64,屏東縣,1,10013
2007,23,19~64,彰化縣,2,10007
2007,23,19~64,宜蘭縣,1,10002
2007,23,19~64,新北市,3,65000
2007,23,19~64,新竹市,6,10018
2007,23,19~64,花蓮縣,2,10015
2007,23,19~64,高雄市,8,64000
2007,23,19~64,台北市,22,63000
2007,23,19~64,台中市,3,66000
2007,23,19~64,台東縣,1,10014
2007,23,19~64,基隆市,7,10017
2007,23,65+,嘉義縣,1,10010
2007,23,65+,南投縣,1,10008
2007,23,65+,彰化縣,1,10007
2007,23,65+,高雄市,1,64000
2007,23,65+,台北市,1,63000
2007,23,7~12,桃園市,2,68000
2007,23,7~12,屏東縣,1,10013
2007,23,7~12,澎湖縣,1,10016
2007,23,7~12,花蓮縣,1,10015
2007,23,7~12,高雄市,2,64000
2007,23,7~12,台北市,2,63000
2007,23,7~12,基隆市,2,10017
2007,24,0~6,嘉義縣,1,10010
2007,24,0~6,桃園市,3,68000
2007,24,0~6,彰化縣,3,10007
2007,24,0~6,澎湖縣,1,10016
2007,24,0~6,宜蘭縣,1,10002
2007,24,0~6,新北市,5,65000
2007,24,0~6,新竹市,4,10018
2007,24,0~6,高雄市,3,64000
2007,24,0~6,台北市,15,63000
2007,24,0~6,台中市,1,66000
2007,24,0~6,台南市,1,67000
2007,24,0~6,雲林縣,2,10009
2007,24,0~6,基隆市,1,10017
2007,24,13~18,彰化縣,2,10007
2007,24,13~18,宜蘭縣,1,10002
2007,24,13~18,高雄市,2,64000
2007,24,13~18,台北市,6,63000
2007,24,13~18,台中市,3,66000
2007,24,19~64,嘉義縣,2,10010
2007,24,19~64,桃園市,5,68000
2007,24,19~64,屏東縣,2,10013
2007,24,19~64,彰化縣,7,10007
2007,24,19~64,澎湖縣,1,10016
2007,24,19~64,新北市,5,65000
2007,24,19~64,花蓮縣,2,10015
2007,24,19~64,苗栗縣,1,10005
2007,24,19~64,高雄市,12,64000
2007,24,19~64,台北市,32,63000
2007,24,19~64,台中市,6,66000
2007,24,19~64,台南市,6,67000
2007,24,19~64,基隆市,1,10017
2007,24,65+,新北市,1,65000
2007,24,65+,新竹市,1,10018
2007,24,65+,花蓮縣,1,10015
2007,24,65+,苗栗縣,1,10005
2007,24,65+,高雄市,1,64000
2007,24,65+,台北市,7,63000
2007,24,65+,基隆市,2,10017
2007,24,7~12,新北市,1,65000
2007,24,7~12,新竹市,1,10018
2007,24,7~12,花蓮縣,1,10015
2007,24,7~12,高雄市,6,64000
2007,24,7~12,台北市,3,63000
2007,25,0~6,嘉義縣,2,10010
2007,25,0~6,桃園市,3,68000
2007,25,0~6,彰化縣,2,10007
2007,25,0~6,宜蘭縣,1,10002
2007,25,0~6,新北市,2,65000
2007,25,0~6,新竹市,3,10018
2007,25,0~6,花蓮縣,1,10015
2007,25,0~6,高雄市,7,64000
2007,25,0~6,台北市,20,63000
2007,25,0~6,台中市,4,66000
2007,25,13~18,桃園市,1,68000
2007,25,13~18,彰化縣,1,10007
2007,25,13~18,宜蘭縣,1,10002
2007,25,13~18,新竹市,1,10018
2007,25,13~18,高雄市,2,64000
2007,25,13~18,台北市,7,63000
2007,25,13~18,台南市,1,67000
2007,25,13~18,基隆市,1,10017
2007,25,19~64,嘉義縣,2,10010
2007,25,19~64,桃園市,17,68000
2007,25,19~64,屏東縣,3,10013
2007,25,19~64,彰化縣,2,10007
2007,25,19~64,宜蘭縣,2,10002
2007,25,19~64,新北市,9,65000
2007,25,19~64,新竹市,6,10018
2007,25,19~64,花蓮縣,6,10015
2007,25,19~64,高雄市,21,64000
2007,25,19~64,台北市,40,63000
2007,25,19~64,台中市,2,66000
2007,25,19~64,台南市,5,67000
2007,25,19~64,基隆市,2,10017
2007,25,65+,桃園市,2,68000
2007,25,65+,宜蘭縣,1,10002
2007,25,65+,新北市,1,65000
2007,25,65+,高雄市,1,64000
2007,25,65+,台北市,10,63000
2007,25,65+,台中市,2,66000
2007,25,65+,台南市,1,67000
2007,25,65+,基隆市,1,10017
2007,25,7~12,桃園市,3,68000
2007,25,7~12,彰化縣,2,10007
2007,25,7~12,宜蘭縣,1,10002
2007,25,7~12,新北市,3,65000
2007,25,7~12,新竹市,1,10018
2007,25,7~12,高雄市,3,64000
2007,25,7~12,台北市,9,63000
2007,25,7~12,台中市,1,66000
2007,25,7~12,雲林縣,1,10009
2007,25,7~12,基隆市,1,10017
2007,26,0~6,桃園市,7,68000
2007,26,0~6,彰化縣,1,10007
2007,26,0~6,新北市,4,65000
2007,26,0~6,新竹市,3,10018
2007,26,0~6,花蓮縣,3,10015
2007,26,0~6,高雄市,5,64000
2007,26,0~6,台北市,13,63000
2007,26,0~6,台中市,2,66000
2007,26,0~6,台東縣,1,10014
2007,26,0~6,基隆市,2,10017
2007,26,13~18,嘉義縣,1,10010
2007,26,13~18,新北市,2,65000
2007,26,13~18,新竹市,1,10018
2007,26,13~18,花蓮縣,1,10015
2007,26,13~18,高雄市,2,64000
2007,26,13~18,台北市,8,63000
2007,26,19~64,嘉義市,3,10020
2007,26,19~64,桃園市,15,68000
2007,26,19~64,屏東縣,1,10013
2007,26,19~64,彰化縣,2,10007
2007,26,19~64,宜蘭縣,4,10002
2007,26,19~64,新北市,6,65000
2007,26,19~64,新竹市,3,10018
2007,26,19~64,花蓮縣,2,10015
2007,26,19~64,金門縣,1,09020
2007,26,19~64,高雄市,17,64000
2007,26,19~64,台北市,41,63000
2007,26,19~64,台中市,5,66000
2007,26,19~64,台南市,4,67000
2007,26,19~64,基隆市,3,10017
2007,26,65+,桃園市,1,68000
2007,26,65+,新北市,2,65000
2007,26,65+,花蓮縣,1,10015
2007,26,65+,高雄市,1,64000
2007,26,65+,台北市,6,63000
2007,26,7~12,桃園市,2,68000
2007,26,7~12,宜蘭縣,2,10002
2007,26,7~12,新北市,2,65000
2007,26,7~12,新竹市,2,10018
2007,26,7~12,高雄市,1,64000
2007,26,7~12,台北市,6,63000
2007,26,7~12,台中市,2,66000
2007,26,7~12,基隆市,2,10017
2007,27,0~6,桃園市,2,68000
2007,27,0~6,彰化縣,2,10007
2007,27,0~6,宜蘭縣,1,10002
2007,27,0~6,新北市,6,65000
2007,27,0~6,新竹市,1,10018
2007,27,0~6,花蓮縣,1,10015
2007,27,0~6,金門縣,1,09020
2007,27,0~6,苗栗縣,1,10005
2007,27,0~6,高雄市,3,64000
2007,27,0~6,台北市,10,63000
2007,27,0~6,台中市,2,66000
2007,27,0~6,台南市,1,67000
2007,27,0~6,基隆市,1,10017
2007,27,13~18,桃園市,3,68000
2007,27,13~18,南投縣,1,10008
2007,27,13~18,彰化縣,1,10007
2007,27,13~18,宜蘭縣,2,10002
2007,27,13~18,新竹市,1,10018
2007,27,13~18,花蓮縣,1,10015
2007,27,13~18,台北市,1,63000
2007,27,13~18,基隆市,1,10017
2007,27,19~64,嘉義市,1,10020
2007,27,19~64,桃園市,10,68000
2007,27,19~64,彰化縣,3,10007
2007,27,19~64,澎湖縣,2,10016
2007,27,19~64,宜蘭縣,7,10002
2007,27,19~64,新北市,11,65000
2007,27,19~64,新竹市,3,10018
2007,27,19~64,花蓮縣,3,10015
2007,27,19~64,金門縣,1,09020
2007,27,19~64,高雄市,9,64000
2007,27,19~64,台北市,34,63000
2007,27,19~64,台中市,2,66000
2007,27,19~64,台南市,2,67000
2007,27,19~64,台東縣,2,10014
2007,27,19~64,基隆市,5,10017
2007,27,65+,嘉義縣,1,10010
2007,27,65+,新竹市,1,10018
2007,27,65+,高雄市,2,64000
2007,27,65+,台北市,4,63000
2007,27,65+,台中市,1,66000
2007,27,65+,基隆市,1,10017
2007,27,7~12,桃園市,2,68000
2007,27,7~12,屏東縣,1,10013
2007,27,7~12,彰化縣,1,10007
2007,27,7~12,新北市,3,65000
2007,27,7~12,花蓮縣,1,10015
2007,27,7~12,金門縣,1,09020
2007,27,7~12,高雄市,2,64000
2007,27,7~12,台北市,4,63000
2007,27,7~12,基隆市,1,10017
2007,28,0~6,桃園市,5,68000
2007,28,0~6,彰化縣,1,10007
2007,28,0~6,新北市,5,65000
2007,28,0~6,新竹市,4,10018
2007,28,0~6,高雄市,1,64000
2007,28,0~6,台北市,14,63000
2007,28,0~6,基隆市,3,10017
2007,28,13~18,宜蘭縣,1,10002
2007,28,13~18,新北市,2,65000
2007,28,13~18,高雄市,1,64000
2007,28,13~18,台北市,4,63000
2007,28,13~18,基隆市,1,10017
2007,28,19~64,嘉義縣,1,10010
2007,28,19~64,桃園市,4,68000
2007,28,19~64,彰化縣,3,10007
2007,28,19~64,宜蘭縣,3,10002
2007,28,19~64,新北市,17,65000
2007,28,19~64,新竹市,4,10018
2007,28,19~64,新竹縣,2,10004
2007,28,19~64,花蓮縣,5,10015
2007,28,19~64,金門縣,2,09020
2007,28,19~64,高雄市,14,64000
2007,28,19~64,台北市,31,63000
2007,28,19~64,台中市,1,66000
2007,28,19~64,台南市,2,67000
2007,28,19~64,台東縣,1,10014
2007,28,19~64,基隆市,6,10017
2007,28,65+,彰化縣,1,10007
2007,28,65+,新竹市,1,10018
2007,28,65+,花蓮縣,1,10015
2007,28,65+,台北市,2,63000
2007,28,7~12,嘉義市,1,10020
2007,28,7~12,桃園市,3,68000
2007,28,7~12,宜蘭縣,1,10002
2007,28,7~12,新北市,1,65000
2007,28,7~12,高雄市,1,64000
2007,28,7~12,台北市,3,63000
2007,28,7~12,基隆市,1,10017
2007,29,0~6,桃園市,2,68000
2007,29,0~6,彰化縣,2,10007
2007,29,0~6,澎湖縣,1,10016
2007,29,0~6,宜蘭縣,1,10002
2007,29,0~6,新北市,1,65000
2007,29,0~6,新竹市,2,10018
2007,29,0~6,苗栗縣,5,10005
2007,29,0~6,高雄市,4,64000
2007,29,0~6,台北市,6,63000
2007,29,0~6,台中市,3,66000
2007,29,0~6,雲林縣,1,10009
2007,29,0~6,基隆市,2,10017
2007,29,13~18,桃園市,1,68000
2007,29,13~18,苗栗縣,1,10005
2007,29,13~18,高雄市,3,64000
2007,29,13~18,台北市,4,63000
2007,29,13~18,台中市,1,66000
2007,29,13~18,台東縣,1,10014
2007,29,19~64,嘉義縣,2,10010
2007,29,19~64,桃園市,9,68000
2007,29,19~64,彰化縣,6,10007
2007,29,19~64,澎湖縣,3,10016
2007,29,19~64,宜蘭縣,6,10002
2007,29,19~64,新北市,9,65000
2007,29,19~64,新竹市,5,10018
2007,29,19~64,花蓮縣,3,10015
2007,29,19~64,金門縣,2,09020
2007,29,19~64,苗栗縣,25,10005
2007,29,19~64,高雄市,5,64000
2007,29,19~64,台北市,37,63000
2007,29,19~64,台中市,4,66000
2007,29,19~64,台南市,1,67000
2007,29,19~64,基隆市,4,10017
2007,29,65+,新北市,1,65000
2007,29,65+,苗栗縣,2,10005
2007,29,65+,高雄市,2,64000
2007,29,65+,台北市,5,63000
2007,29,65+,基隆市,2,10017
2007,29,7~12,嘉義市,1,10020
2007,29,7~12,桃園市,2,68000
2007,29,7~12,南投縣,1,10008
2007,29,7~12,彰化縣,1,10007
2007,29,7~12,新竹市,4,10018
2007,29,7~12,苗栗縣,2,10005
2007,29,7~12,高雄市,4,64000
2007,29,7~12,台北市,7,63000
2007,29,7~12,基隆市,1,10017
2007,30,0~6,嘉義縣,1,10010
2007,30,0~6,桃園市,4,68000
2007,30,0~6,彰化縣,3,10007
2007,30,0~6,澎湖縣,1,10016
2007,30,0~6,宜蘭縣,1,10002
2007,30,0~6,新北市,1,65000
2007,30,0~6,新竹市,2,10018
2007,30,0~6,花蓮縣,2,10015
2007,30,0~6,高雄市,3,64000
2007,30,0~6,台北市,9,63000
2007,30,0~6,台東縣,1,10014
2007,30,0~6,基隆市,3,10017
2007,30,13~18,桃園市,3,68000
2007,30,13~18,新北市,1,65000
2007,30,13~18,新竹市,1,10018
2007,30,13~18,高雄市,1,64000
2007,30,13~18,台北市,8,63000
2007,30,13~18,台中市,1,66000
2007,30,13~18,基隆市,1,10017
2007,30,19~64,嘉義縣,3,10010
2007,30,19~64,桃園市,15,68000
2007,30,19~64,彰化縣,3,10007
2007,30,19~64,宜蘭縣,4,10002
2007,30,19~64,新北市,9,65000
2007,30,19~64,新竹市,2,10018
2007,30,19~64,花蓮縣,3,10015
2007,30,19~64,高雄市,16,64000
2007,30,19~64,台北市,44,63000
2007,30,19~64,台中市,6,66000
2007,30,19~64,台南市,4,67000
2007,30,19~64,基隆市,4,10017
2007,30,65+,嘉義縣,1,10010
2007,30,65+,澎湖縣,1,10016
2007,30,65+,新北市,1,65000
2007,30,65+,新竹市,1,10018
2007,30,65+,高雄市,2,64000
2007,30,65+,台北市,6,63000
2007,30,65+,台南市,1,67000
2007,30,7~12,桃園市,2,68000
2007,30,7~12,彰化縣,2,10007
2007,30,7~12,宜蘭縣,1,10002
2007,30,7~12,新北市,1,65000
2007,30,7~12,新竹縣,1,10004
2007,30,7~12,花蓮縣,1,10015
2007,30,7~12,高雄市,1,64000
2007,30,7~12,台北市,4,63000
2007,30,7~12,台中市,1,66000
2007,30,7~12,台東縣,1,10014
2007,31,0~6,嘉義市,2,10020
2007,31,0~6,嘉義縣,1,10010
2007,31,0~6,桃園市,6,68000
2007,31,0~6,彰化縣,2,10007
2007,31,0~6,新北市,5,65000
2007,31,0~6,花蓮縣,2,10015
2007,31,0~6,高雄市,6,64000
2007,31,0~6,台北市,9,63000
2007,31,0~6,台中市,3,66000
2007,31,0~6,基隆市,13,10017
2007,31,13~18,桃園市,3,68000
2007,31,13~18,新北市,3,65000
2007,31,13~18,新竹市,1,10018
2007,31,13~18,台北市,5,63000
2007,31,13~18,台中市,1,66000
2007,31,19~64,嘉義市,2,10020
2007,31,19~64,嘉義縣,2,10010
2007,31,19~64,桃園市,11,68000
2007,31,19~64,屏東縣,1,10013
2007,31,19~64,彰化縣,8,10007
2007,31,19~64,澎湖縣,1,10016
2007,31,19~64,宜蘭縣,4,10002
2007,31,19~64,新北市,8,65000
2007,31,19~64,新竹市,6,10018
2007,31,19~64,新竹縣,1,10004
2007,31,19~64,花蓮縣,5,10015
2007,31,19~64,高雄市,16,64000
2007,31,19~64,台北市,47,63000
2007,31,19~64,台中市,10,66000
2007,31,19~64,台南市,3,67000
2007,31,19~64,台東縣,4,10014
2007,31,19~64,基隆市,5,10017
2007,31,65+,彰化縣,1,10007
2007,31,65+,新竹市,1,10018
2007,31,65+,花蓮縣,1,10015
2007,31,65+,台北市,3,63000
2007,31,65+,台中市,1,66000
2007,31,7~12,彰化縣,1,10007
2007,31,7~12,新竹市,1,10018
2007,31,7~12,高雄市,2,64000
2007,31,7~12,台北市,1,63000
2007,31,7~12,基隆市,4,10017
2007,32,0~6,嘉義縣,1,10010
2007,32,0~6,桃園市,5,68000
2007,32,0~6,南投縣,1,10008
2007,32,0~6,澎湖縣,1,10016
2007,32,0~6,新北市,4,65000
2007,32,0~6,新竹市,4,10018
2007,32,0~6,花蓮縣,1,10015
2007,32,0~6,高雄市,2,64000
2007,32,0~6,台北市,12,63000
2007,32,0~6,台中市,12,66000
2007,32,0~6,雲林縣,1,10009
2007,32,0~6,基隆市,9,10017
2007,32,13~18,嘉義市,1,10020
2007,32,13~18,新北市,1,65000
2007,32,13~18,新竹市,3,10018
2007,32,13~18,高雄市,1,64000
2007,32,13~18,台北市,7,63000
2007,32,13~18,台中市,1,66000
2007,32,19~64,嘉義市,1,10020
2007,32,19~64,嘉義縣,4,10010
2007,32,19~64,桃園市,2,68000
2007,32,19~64,南投縣,2,10008
2007,32,19~64,彰化縣,2,10007
2007,32,19~64,澎湖縣,1,10016
2007,32,19~64,宜蘭縣,4,10002
2007,32,19~64,新北市,3,65000
2007,32,19~64,新竹市,1,10018
2007,32,19~64,花蓮縣,3,10015
2007,32,19~64,高雄市,17,64000
2007,32,19~64,台北市,42,63000
2007,32,19~64,台中市,4,66000
2007,32,19~64,台南市,2,67000
2007,32,19~64,基隆市,5,10017
2007,32,65+,桃園市,1,68000
2007,32,65+,新北市,2,65000
2007,32,65+,高雄市,2,64000
2007,32,65+,台北市,6,63000
2007,32,65+,台中市,1,66000
