年,週,年齡別,縣市,類流感急診就診人次,縣市別代碼
2012,30,13~18,彰化縣,17,10007
2012,30,13~18,澎湖縣,5,10016
2012,30,13~18,宜蘭縣,10,10002
2012,30,13~18,新北市,58,65000
2012,30,13~18,新竹市,23,10018
2012,30,13~18,新竹縣,11,10004
2012,30,13~18,花蓮縣,17,10015
2012,30,13~18,金門縣,2,09020
2012,30,13~18,苗栗縣,6,10005
2012,30,13~18,高雄市,67,64000
2012,30,13~18,台北市,61,63000
2012,30,13~18,台中市,50,66000
2012,30,13~18,台南市,43,67000
2012,30,13~18,台東縣,9,10014
2012,30,13~18,雲林縣,13,10009
2012,30,13~18,基隆市,14,10017
2012,30,19~64,嘉義市,107,10020
2012,30,19~64,嘉義縣,70,10010
2012,30,19~64,連江縣,19,09007
2012,30,19~64,桃園市,307,68000
2012,30,19~64,屏東縣,252,10013
2012,30,19~64,南投縣,148,10008
2012,30,19~64,彰化縣,209,10007
2012,30,19~64,澎湖縣,70,10016
2012,30,19~64,宜蘭縣,124,10002
2012,30,19~64,新北市,399,65000
2012,30,19~64,新竹市,156,10018
2012,30,19~64,新竹縣,66,10004
2012,30,19~64,花蓮縣,112,10015
2012,30,19~64,金門縣,63,09020
2012,30,19~64,苗栗縣,71,10005
2012,30,19~64,高雄市,688,64000
2012,30,19~64,台北市,662,63000
2012,30,19~64,台中市,486,66000
2012,30,19~64,台南市,419,67000
2012,30,19~64,台東縣,77,10014
2012,30,19~64,雲林縣,96,10009
2012,30,19~64,基隆市,77,10017
2012,30,65+,嘉義市,57,10020
2012,30,65+,嘉義縣,57,10010
2012,30,65+,連江縣,2,09007
2012,30,65+,桃園市,147,68000
2012,30,65+,屏東縣,143,10013
2012,30,65+,南投縣,105,10008
2012,30,65+,彰化縣,123,10007
2012,30,65+,澎湖縣,19,10016
2012,30,65+,宜蘭縣,69,10002
2012,30,65+,新北市,225,65000
2012,30,65+,新竹市,48,10018
2012,30,65+,新竹縣,30,10004
2012,30,65+,花蓮縣,80,10015
2012,30,65+,金門縣,6,09020
2012,30,65+,苗栗縣,39,10005
2012,30,65+,高雄市,358,64000
2012,30,65+,台北市,335,63000
2012,30,65+,台中市,246,66000
2012,30,65+,台南市,300,67000
2012,30,65+,台東縣,36,10014
2012,30,65+,雲林縣,37,10009
2012,30,65+,基隆市,42,10017
2012,30,7~12,嘉義市,36,10020
2012,30,7~12,嘉義縣,5,10010
2012,30,7~12,桃園市,68,68000
2012,30,7~12,屏東縣,34,10013
2012,30,7~12,南投縣,29,10008
2012,30,7~12,彰化縣,34,10007
2012,30,7~12,澎湖縣,15,10016
2012,30,7~12,宜蘭縣,23,10002
2012,30,7~12,新北市,48,65000
2012,30,7~12,新竹市,46,10018
2012,30,7~12,新竹縣,7,10004
2012,30,7~12,花蓮縣,23,10015
2012,30,7~12,金門縣,1,09020
2012,30,7~12,苗栗縣,23,10005
2012,30,7~12,高雄市,87,64000
2012,30,7~12,台北市,120,63000
2012,30,7~12,台中市,83,66000
2012,30,7~12,台南市,72,67000
2012,30,7~12,台東縣,25,10014
2012,30,7~12,雲林縣,21,10009
2012,30,7~12,基隆市,12,10017
2012,31,0~6,嘉義市,112,10020
2012,31,0~6,嘉義縣,20,10010
2012,31,0~6,連江縣,1,09007
2012,31,0~6,桃園市,257,68000
2012,31,0~6,屏東縣,93,10013
2012,31,0~6,南投縣,82,10008
2012,31,0~6,彰化縣,206,10007
2012,31,0~6,澎湖縣,26,10016
2012,31,0~6,宜蘭縣,50,10002
2012,31,0~6,新北市,239,65000
2012,31,0~6,新竹市,256,10018
2012,31,0~6,新竹縣,29,10004
2012,31,0~6,花蓮縣,71,10015
2012,31,0~6,金門縣,5,09020
2012,31,0~6,苗栗縣,72,10005
2012,31,0~6,高雄市,335,64000
2012,31,0~6,台北市,676,63000
2012,31,0~6,台中市,380,66000
2012,31,0~6,台南市,445,67000
2012,31,0~6,台東縣,64,10014
2012,31,0~6,雲林縣,83,10009
2012,31,0~6,基隆市,70,10017
2012,31,13~18,嘉義市,18,10020
2012,31,13~18,嘉義縣,4,10010
2012,31,13~18,連江縣,1,09007
2012,31,13~18,桃園市,32,68000
2012,31,13~18,屏東縣,33,10013
2012,31,13~18,南投縣,25,10008
2012,31,13~18,彰化縣,35,10007
2012,31,13~18,澎湖縣,6,10016
2012,31,13~18,宜蘭縣,17,10002
2012,31,13~18,新北市,38,65000
2012,31,13~18,新竹市,22,10018
2012,31,13~18,新竹縣,3,10004
2012,31,13~18,花蓮縣,14,10015
2012,31,13~18,金門縣,3,09020
2012,31,13~18,苗栗縣,8,10005
2012,31,13~18,高雄市,57,64000
2012,31,13~18,台北市,55,63000
2012,31,13~18,台中市,66,66000
2012,31,13~18,台南市,43,67000
2012,31,13~18,台東縣,12,10014
2012,31,13~18,雲林縣,9,10009
2012,31,13~18,基隆市,5,10017
2012,31,19~64,嘉義市,93,10020
2012,31,19~64,嘉義縣,59,10010
2012,31,19~64,連江縣,28,09007
2012,31,19~64,桃園市,270,68000
2012,31,19~64,屏東縣,278,10013
2012,31,19~64,南投縣,125,10008
2012,31,19~64,彰化縣,189,10007
2012,31,19~64,澎湖縣,67,10016
2012,31,19~64,宜蘭縣,108,10002
2012,31,19~64,新北市,374,65000
2012,31,19~64,新竹市,149,10018
2012,31,19~64,新竹縣,52,10004
2012,31,19~64,花蓮縣,122,10015
2012,31,19~64,金門縣,45,09020
2012,31,19~64,苗栗縣,73,10005
2012,31,19~64,高雄市,561,64000
2012,31,19~64,台北市,600,63000
2012,31,19~64,台中市,505,66000
2012,31,19~64,台南市,421,67000
2012,31,19~64,台東縣,76,10014
2012,31,19~64,雲林縣,60,10009
2012,31,19~64,基隆市,53,10017
2012,31,65+,嘉義市,65,10020
2012,31,65+,嘉義縣,57,10010
2012,31,65+,連江縣,1,09007
2012,31,65+,桃園市,128,68000
2012,31,65+,屏東縣,130,10013
2012,31,65+,南投縣,80,10008
2012,31,65+,彰化縣,117,10007
2012,31,65+,澎湖縣,21,10016
2012,31,65+,宜蘭縣,78,10002
2012,31,65+,新北市,201,65000
2012,31,65+,新竹市,58,10018
2012,31,65+,新竹縣,33,10004
2012,31,65+,花蓮縣,75,10015
2012,31,65+,金門縣,6,09020
2012,31,65+,苗栗縣,25,10005
2012,31,65+,高雄市,291,64000
2012,31,65+,台北市,305,63000
2012,31,65+,台中市,252,66000
2012,31,65+,台南市,292,67000
2012,31,65+,台東縣,26,10014
2012,31,65+,雲林縣,38,10009
2012,31,65+,基隆市,30,10017
2012,31,7~12,嘉義市,28,10020
2012,31,7~12,嘉義縣,5,10010
2012,31,7~12,連江縣,3,09007
2012,31,7~12,桃園市,46,68000
2012,31,7~12,屏東縣,34,10013
2012,31,7~12,南投縣,37,10008
2012,31,7~12,彰化縣,33,10007
2012,31,7~12,澎湖縣,10,10016
2012,31,7~12,宜蘭縣,12,10002
2012,31,7~12,新北市,51,65000
2012,31,7~12,新竹市,33,10018
2012,31,7~12,新竹縣,4,10004
2012,31,7~12,花蓮縣,10,10015
2012,31,7~12,金門縣,4,09020
2012,31,7~12,苗栗縣,26,10005
2012,31,7~12,高雄市,84,64000
2012,31,7~12,台北市,121,63000
2012,31,7~12,台中市,59,66000
2012,31,7~12,台南市,90,67000
2012,31,7~12,台東縣,13,10014
2012,31,7~12,雲林縣,13,10009
2012,31,7~12,基隆市,18,10017
2012,32,0~6,嘉義市,114,10020
2012,32,0~6,嘉義縣,27,10010
2012,32,0~6,連江縣,7,09007
2012,32,0~6,桃園市,339,68000
2012,32,0~6,屏東縣,96,10013
2012,32,0~6,南投縣,86,10008
2012,32,0~6,彰化縣,228,10007
2012,32,0~6,澎湖縣,32,10016
2012,32,0~6,宜蘭縣,53,10002
2012,32,0~6,新北市,256,65000
2012,32,0~6,新竹市,233,10018
2012,32,0~6,新竹縣,26,10004
2012,32,0~6,花蓮縣,62,10015
2012,32,0~6,金門縣,14,09020
2012,32,0~6,苗栗縣,40,10005
2012,32,0~6,高雄市,298,64000
2012,32,0~6,台北市,599,63000
2012,32,0~6,台中市,341,66000
2012,32,0~6,台南市,294,67000
2012,32,0~6,台東縣,59,10014
2012,32,0~6,雲林縣,69,10009
2012,32,0~6,基隆市,52,10017
2012,32,13~18,嘉義市,19,10020
2012,32,13~18,嘉義縣,5,10010
2012,32,13~18,連江縣,1,09007
2012,32,13~18,桃園市,29,68000
2012,32,13~18,屏東縣,27,10013
2012,32,13~18,南投縣,19,10008
2012,32,13~18,彰化縣,13,10007
2012,32,13~18,澎湖縣,6,10016
2012,32,13~18,宜蘭縣,14,10002
2012,32,13~18,新北市,38,65000
2012,32,13~18,新竹市,10,10018
2012,32,13~18,新竹縣,6,10004
2012,32,13~18,花蓮縣,7,10015
2012,32,13~18,金門縣,3,09020
2012,32,13~18,苗栗縣,11,10005
2012,32,13~18,高雄市,63,64000
2012,32,13~18,台北市,68,63000
2012,32,13~18,台中市,44,66000
2012,32,13~18,台南市,44,67000
2012,32,13~18,台東縣,10,10014
2012,32,13~18,雲林縣,8,10009
2012,32,13~18,基隆市,1,10017
2012,32,19~64,嘉義市,99,10020
2012,32,19~64,嘉義縣,53,10010
2012,32,19~64,連江縣,26,09007
2012,32,19~64,桃園市,278,68000
2012,32,19~64,屏東縣,216,10013
2012,32,19~64,南投縣,135,10008
2012,32,19~64,彰化縣,173,10007
2012,32,19~64,澎湖縣,52,10016
2012,32,19~64,宜蘭縣,146,10002
2012,32,19~64,新北市,368,65000
2012,32,19~64,新竹市,139,10018
2012,32,19~64,新竹縣,59,10004
2012,32,19~64,花蓮縣,101,10015
2012,32,19~64,金門縣,38,09020
2012,32,19~64,苗栗縣,63,10005
2012,32,19~64,高雄市,501,64000
2012,32,19~64,台北市,588,63000
2012,32,19~64,台中市,409,66000
2012,32,19~64,台南市,357,67000
2012,32,19~64,台東縣,60,10014
2012,32,19~64,雲林縣,66,10009
2012,32,19~64,基隆市,53,10017
2012,32,65+,嘉義市,63,10020
2012,32,65+,嘉義縣,55,10010
2012,32,65+,連江縣,5,09007
2012,32,65+,桃園市,136,68000
2012,32,65+,屏東縣,151,10013
2012,32,65+,南投縣,111,10008
2012,32,65+,彰化縣,125,10007
2012,32,65+,澎湖縣,17,10016
2012,32,65+,宜蘭縣,75,10002
2012,32,65+,新北市,180,65000
2012,32,65+,新竹市,57,10018
2012,32,65+,新竹縣,23,10004
2012,32,65+,花蓮縣,58,10015
2012,32,65+,金門縣,8,09020
2012,32,65+,苗栗縣,30,10005
2012,32,65+,高雄市,267,64000
2012,32,65+,台北市,328,63000
2012,32,65+,台中市,188,66000
2012,32,65+,台南市,300,67000
2012,32,65+,台東縣,32,10014
2012,32,65+,雲林縣,35,10009
2012,32,65+,基隆市,29,10017
2012,32,7~12,嘉義市,30,10020
2012,32,7~12,嘉義縣,4,10010
2012,32,7~12,桃園市,44,68000
2012,32,7~12,屏東縣,31,10013
2012,32,7~12,南投縣,23,10008
2012,32,7~12,彰化縣,31,10007
2012,32,7~12,澎湖縣,9,10016
2012,32,7~12,宜蘭縣,13,10002
2012,32,7~12,新北市,43,65000
2012,32,7~12,新竹市,33,10018
2012,32,7~12,新竹縣,5,10004
2012,32,7~12,花蓮縣,19,10015
2012,32,7~12,金門縣,3,09020
2012,32,7~12,苗栗縣,19,10005
2012,32,7~12,高雄市,74,64000
2012,32,7~12,台北市,82,63000
2012,32,7~12,台中市,53,66000
2012,32,7~12,台南市,61,67000
2012,32,7~12,台東縣,19,10014
2012,32,7~12,雲林縣,14,10009
2012,32,7~12,基隆市,17,10017
2012,33,0~6,嘉義市,135,10020
2012,33,0~6,嘉義縣,15,10010
2012,33,0~6,連江縣,6,09007
2012,33,0~6,桃園市,312,68000
2012,33,0~6,屏東縣,89,10013
2012,33,0~6,南投縣,66,10008
2012,33,0~6,彰化縣,181,10007
2012,33,0~6,澎湖縣,29,10016
2012,33,0~6,宜蘭縣,37,10002
2012,33,0~6,新北市,246,65000
2012,33,0~6,新竹市,218,10018
2012,33,0~6,新竹縣,23,10004
2012,33,0~6,花蓮縣,55,10015
2012,33,0~6,金門縣,19,09020
2012,33,0~6,苗栗縣,50,10005
2012,33,0~6,高雄市,317,64000
2012,33,0~6,台北市,613,63000
2012,33,0~6,台中市,370,66000
2012,33,0~6,台南市,372,67000
2012,33,0~6,台東縣,52,10014
2012,33,0~6,雲林縣,90,10009
2012,33,0~6,基隆市,48,10017
2012,33,13~18,嘉義市,16,10020
2012,33,13~18,嘉義縣,5,10010
2012,33,13~18,連江縣,1,09007
2012,33,13~18,桃園市,20,68000
2012,33,13~18,屏東縣,22,10013
2012,33,13~18,南投縣,18,10008
2012,33,13~18,彰化縣,26,10007
2012,33,13~18,澎湖縣,3,10016
2012,33,13~18,宜蘭縣,9,10002
2012,33,13~18,新北市,38,65000
2012,33,13~18,新竹市,16,10018
2012,33,13~18,新竹縣,8,10004
2012,33,13~18,花蓮縣,14,10015
2012,33,13~18,金門縣,4,09020
2012,33,13~18,苗栗縣,11,10005
2012,33,13~18,高雄市,56,64000
2012,33,13~18,台北市,58,63000
2012,33,13~18,台中市,56,66000
2012,33,13~18,台南市,38,67000
2012,33,13~18,台東縣,17,10014
2012,33,13~18,雲林縣,11,10009
2012,33,13~18,基隆市,11,10017
2012,33,19~64,嘉義市,81,10020
2012,33,19~64,嘉義縣,42,10010
2012,33,19~64,連江縣,17,09007
2012,33,19~64,桃園市,245,68000
2012,33,19~64,屏東縣,199,10013
2012,33,19~64,南投縣,103,10008
2012,33,19~64,彰化縣,192,10007
2012,33,19~64,澎湖縣,55,10016
2012,33,19~64,宜蘭縣,98,10002
2012,33,19~64,新北市,350,65000
2012,33,19~64,新竹市,140,10018
2012,33,19~64,新竹縣,61,10004
2012,33,19~64,花蓮縣,94,10015
2012,33,19~64,金門縣,48,09020
2012,33,19~64,苗栗縣,44,10005
2012,33,19~64,高雄市,502,64000
2012,33,19~64,台北市,579,63000
2012,33,19~64,台中市,331,66000
2012,33,19~64,台南市,337,67000
2012,33,19~64,台東縣,53,10014
2012,33,19~64,雲林縣,69,10009
2012,33,19~64,基隆市,64,10017
2012,33,65+,嘉義市,60,10020
2012,33,65+,嘉義縣,41,10010
2012,33,65+,連江縣,2,09007
2012,33,65+,桃園市,158,68000
2012,33,65+,屏東縣,148,10013
2012,33,65+,南投縣,81,10008
2012,33,65+,彰化縣,121,10007
2012,33,65+,澎湖縣,22,10016
2012,33,65+,宜蘭縣,47,10002
2012,33,65+,新北市,161,65000
2012,33,65+,新竹市,50,10018
2012,33,65+,新竹縣,20,10004
2012,33,65+,花蓮縣,47,10015
2012,33,65+,金門縣,15,09020
2012,33,65+,苗栗縣,27,10005
2012,33,65+,高雄市,287,64000
2012,33,65+,台北市,312,63000
2012,33,65+,台中市,229,66000
2012,33,65+,台南市,279,67000
2012,33,65+,台東縣,29,10014
2012,33,65+,雲林縣,44,10009
2012,33,65+,基隆市,34,10017
2012,33,7~12,嘉義市,27,10020
2012,33,7~12,嘉義縣,4,10010
2012,33,7~12,桃園市,30,68000
2012,33,7~12,屏東縣,33,10013
2012,33,7~12,南投縣,29,10008
2012,33,7~12,彰化縣,33,10007
2012,33,7~12,澎湖縣,6,10016
2012,33,7~12,宜蘭縣,10,10002
2012,33,7~12,新北市,58,65000
2012,33,7~12,新竹市,29,10018
2012,33,7~12,新竹縣,5,10004
2012,33,7~12,花蓮縣,17,10015
2012,33,7~12,金門縣,6,09020
2012,33,7~12,苗栗縣,19,10005
2012,33,7~12,高雄市,65,64000
2012,33,7~12,台北市,104,63000
2012,33,7~12,台中市,69,66000
2012,33,7~12,台南市,65,67000
2012,33,7~12,台東縣,13,10014
2012,33,7~12,雲林縣,21,10009
2012,33,7~12,基隆市,9,10017
2012,34,0~6,嘉義市,147,10020
2012,34,0~6,嘉義縣,16,10010
2012,34,0~6,連江縣,3,09007
2012,34,0~6,桃園市,262,68000
2012,34,0~6,屏東縣,90,10013
2012,34,0~6,南投縣,94,10008
2012,34,0~6,彰化縣,206,10007
2012,34,0~6,澎湖縣,34,10016
2012,34,0~6,宜蘭縣,40,10002
2012,34,0~6,新北市,280,65000
2012,34,0~6,新竹市,201,10018
2012,34,0~6,新竹縣,18,10004
2012,34,0~6,花蓮縣,78,10015
2012,34,0~6,金門縣,10,09020
2012,34,0~6,苗栗縣,58,10005
2012,34,0~6,高雄市,318,64000
2012,34,0~6,台北市,615,63000
2012,34,0~6,台中市,314,66000
2012,34,0~6,台南市,313,67000
2012,34,0~6,台東縣,56,10014
2012,34,0~6,雲林縣,101,10009
2012,34,0~6,基隆市,57,10017
2012,34,13~18,嘉義市,25,10020
2012,34,13~18,嘉義縣,2,10010
2012,34,13~18,連江縣,2,09007
2012,34,13~18,桃園市,20,68000
2012,34,13~18,屏東縣,23,10013
2012,34,13~18,南投縣,11,10008
2012,34,13~18,彰化縣,23,10007
2012,34,13~18,澎湖縣,7,10016
2012,34,13~18,宜蘭縣,10,10002
2012,34,13~18,新北市,37,65000
2012,34,13~18,新竹市,9,10018
2012,34,13~18,新竹縣,7,10004
2012,34,13~18,花蓮縣,5,10015
2012,34,13~18,金門縣,1,09020
2012,34,13~18,苗栗縣,8,10005
2012,34,13~18,高雄市,61,64000
2012,34,13~18,台北市,61,63000
2012,34,13~18,台中市,53,66000
2012,34,13~18,台南市,33,67000
2012,34,13~18,台東縣,8,10014
2012,34,13~18,雲林縣,8,10009
2012,34,13~18,基隆市,9,10017
2012,34,19~64,嘉義市,101,10020
2012,34,19~64,嘉義縣,57,10010
2012,34,19~64,連江縣,26,09007
2012,34,19~64,桃園市,221,68000
2012,34,19~64,屏東縣,217,10013
2012,34,19~64,南投縣,127,10008
2012,34,19~64,彰化縣,166,10007
2012,34,19~64,澎湖縣,74,10016
2012,34,19~64,宜蘭縣,92,10002
2012,34,19~64,新北市,320,65000
2012,34,19~64,新竹市,146,10018
2012,34,19~64,新竹縣,51,10004
2012,34,19~64,花蓮縣,94,10015
2012,34,19~64,金門縣,60,09020
2012,34,19~64,苗栗縣,48,10005
2012,34,19~64,高雄市,558,64000
2012,34,19~64,台北市,546,63000
2012,34,19~64,台中市,399,66000
2012,34,19~64,台南市,348,67000
2012,34,19~64,台東縣,44,10014
2012,34,19~64,雲林縣,63,10009
2012,34,19~64,基隆市,47,10017
2012,34,65+,嘉義市,59,10020
2012,34,65+,嘉義縣,40,10010
2012,34,65+,桃園市,150,68000
2012,34,65+,屏東縣,122,10013
2012,34,65+,南投縣,95,10008
2012,34,65+,彰化縣,108,10007
2012,34,65+,澎湖縣,19,10016
2012,34,65+,宜蘭縣,53,10002
2012,34,65+,新北市,159,65000
2012,34,65+,新竹市,55,10018
2012,34,65+,新竹縣,25,10004
2012,34,65+,花蓮縣,59,10015
2012,34,65+,金門縣,7,09020
2012,34,65+,苗栗縣,29,10005
2012,34,65+,高雄市,238,64000
2012,34,65+,台北市,284,63000
2012,34,65+,台中市,219,66000
2012,34,65+,台南市,240,67000
2012,34,65+,台東縣,29,10014
2012,34,65+,雲林縣,59,10009
2012,34,65+,基隆市,32,10017
2012,34,7~12,嘉義市,29,10020
2012,34,7~12,嘉義縣,3,10010
2012,34,7~12,連江縣,2,09007
2012,34,7~12,桃園市,38,68000
2012,34,7~12,屏東縣,30,10013
2012,34,7~12,南投縣,20,10008
2012,34,7~12,彰化縣,30,10007
2012,34,7~12,澎湖縣,11,10016
2012,34,7~12,宜蘭縣,13,10002
2012,34,7~12,新北市,40,65000
2012,34,7~12,新竹市,17,10018
2012,34,7~12,新竹縣,6,10004
2012,34,7~12,花蓮縣,13,10015
2012,34,7~12,金門縣,4,09020
2012,34,7~12,苗栗縣,19,10005
2012,34,7~12,高雄市,72,64000
2012,34,7~12,台北市,96,63000
2012,34,7~12,台中市,55,66000
2012,34,7~12,台南市,56,67000
2012,34,7~12,台東縣,19,10014
2012,34,7~12,雲林縣,7,10009
2012,34,7~12,基隆市,6,10017
2012,35,0~6,嘉義市,112,10020
2012,35,0~6,嘉義縣,19,10010
2012,35,0~6,連江縣,9,09007
2012,35,0~6,桃園市,276,68000
2012,35,0~6,屏東縣,57,10013
2012,35,0~6,南投縣,66,10008
2012,35,0~6,彰化縣,189,10007
2012,35,0~6,澎湖縣,19,10016
2012,35,0~6,宜蘭縣,42,10002
2012,35,0~6,新北市,317,65000
2012,35,0~6,新竹市,195,10018
2012,35,0~6,新竹縣,15,10004
2012,35,0~6,花蓮縣,47,10015
2012,35,0~6,金門縣,10,09020
2012,35,0~6,苗栗縣,29,10005
2012,35,0~6,高雄市,307,64000
2012,35,0~6,台北市,660,63000
2012,35,0~6,台中市,353,66000
2012,35,0~6,台南市,334,67000
2012,35,0~6,台東縣,43,10014
2012,35,0~6,雲林縣,99,10009
2012,35,0~6,基隆市,71,10017
2012,35,13~18,嘉義市,12,10020
2012,35,13~18,嘉義縣,1,10010
2012,35,13~18,連江縣,3,09007
2012,35,13~18,桃園市,25,68000
2012,35,13~18,屏東縣,20,10013
2012,35,13~18,南投縣,17,10008
2012,35,13~18,彰化縣,18,10007
2012,35,13~18,澎湖縣,2,10016
2012,35,13~18,宜蘭縣,13,10002
2012,35,13~18,新北市,38,65000
2012,35,13~18,新竹市,15,10018
2012,35,13~18,新竹縣,6,10004
2012,35,13~18,花蓮縣,4,10015
2012,35,13~18,金門縣,1,09020
2012,35,13~18,苗栗縣,10,10005
2012,35,13~18,高雄市,48,64000
2012,35,13~18,台北市,56,63000
2012,35,13~18,台中市,35,66000
2012,35,13~18,台南市,30,67000
2012,35,13~18,台東縣,9,10014
2012,35,13~18,雲林縣,10,10009
2012,35,13~18,基隆市,11,10017
2012,35,19~64,嘉義市,90,10020
2012,35,19~64,嘉義縣,26,10010
2012,35,19~64,連江縣,18,09007
2012,35,19~64,桃園市,224,68000
2012,35,19~64,屏東縣,163,10013
2012,35,19~64,南投縣,112,10008
2012,35,19~64,彰化縣,149,10007
2012,35,19~64,澎湖縣,51,10016
2012,35,19~64,宜蘭縣,91,10002
2012,35,19~64,新北市,316,65000
2012,35,19~64,新竹市,120,10018
2012,35,19~64,新竹縣,51,10004
2012,35,19~64,花蓮縣,76,10015
2012,35,19~64,金門縣,44,09020
2012,35,19~64,苗栗縣,54,10005
2012,35,19~64,高雄市,521,64000
2012,35,19~64,台北市,504,63000
2012,35,19~64,台中市,386,66000
2012,35,19~64,台南市,347,67000
2012,35,19~64,台東縣,52,10014
2012,35,19~64,雲林縣,49,10009
2012,35,19~64,基隆市,62,10017
2012,35,65+,嘉義市,46,10020
2012,35,65+,嘉義縣,41,10010
2012,35,65+,連江縣,1,09007
2012,35,65+,桃園市,149,68000
2012,35,65+,屏東縣,124,10013
2012,35,65+,南投縣,104,10008
2012,35,65+,彰化縣,102,10007
2012,35,65+,澎湖縣,17,10016
2012,35,65+,宜蘭縣,45,10002
2012,35,65+,新北市,168,65000
2012,35,65+,新竹市,49,10018
2012,35,65+,新竹縣,33,10004
2012,35,65+,花蓮縣,59,10015
2012,35,65+,金門縣,6,09020
2012,35,65+,苗栗縣,32,10005
2012,35,65+,高雄市,255,64000
2012,35,65+,台北市,288,63000
2012,35,65+,台中市,206,66000
2012,35,65+,台南市,255,67000
2012,35,65+,台東縣,30,10014
2012,35,65+,雲林縣,39,10009
2012,35,65+,基隆市,32,10017
2012,35,7~12,嘉義市,20,10020
2012,35,7~12,嘉義縣,6,10010
2012,35,7~12,連江縣,7,09007
2012,35,7~12,桃園市,41,68000
2012,35,7~12,屏東縣,21,10013
2012,35,7~12,南投縣,25,10008
2012,35,7~12,彰化縣,32,10007
2012,35,7~12,澎湖縣,7,10016
2012,35,7~12,宜蘭縣,13,10002
2012,35,7~12,新北市,48,65000
2012,35,7~12,新竹市,27,10018
2012,35,7~12,新竹縣,4,10004
2012,35,7~12,花蓮縣,11,10015
2012,35,7~12,金門縣,3,09020
2012,35,7~12,苗栗縣,17,10005
2012,35,7~12,高雄市,66,64000
2012,35,7~12,台北市,93,63000
2012,35,7~12,台中市,70,66000
2012,35,7~12,台南市,76,67000
2012,35,7~12,台東縣,10,10014
2012,35,7~12,雲林縣,19,10009
2012,35,7~12,基隆市,6,10017
2012,36,0~6,嘉義市,116,10020
2012,36,0~6,嘉義縣,10,10010
2012,36,0~6,連江縣,6,09007
2012,36,0~6,桃園市,345,68000
2012,36,0~6,屏東縣,80,10013
2012,36,0~6,南投縣,67,10008
2012,36,0~6,彰化縣,203,10007
2012,36,0~6,澎湖縣,26,10016
2012,36,0~6,宜蘭縣,51,10002
2012,36,0~6,新北市,326,65000
2012,36,0~6,新竹市,223,10018
2012,36,0~6,新竹縣,19,10004
2012,36,0~6,花蓮縣,60,10015
2012,36,0~6,金門縣,11,09020
2012,36,0~6,苗栗縣,69,10005
2012,36,0~6,高雄市,290,64000
2012,36,0~6,台北市,706,63000
2012,36,0~6,台中市,347,66000
2012,36,0~6,台南市,377,67000
2012,36,0~6,台東縣,34,10014
2012,36,0~6,雲林縣,66,10009
2012,36,0~6,基隆市,65,10017
2012,36,13~18,嘉義市,15,10020
2012,36,13~18,嘉義縣,5,10010
2012,36,13~18,連江縣,3,09007
2012,36,13~18,桃園市,24,68000
2012,36,13~18,屏東縣,25,10013
2012,36,13~18,南投縣,11,10008
2012,36,13~18,彰化縣,23,10007
2012,36,13~18,澎湖縣,2,10016
2012,36,13~18,宜蘭縣,9,10002
2012,36,13~18,新北市,33,65000
2012,36,13~18,新竹市,15,10018
2012,36,13~18,新竹縣,6,10004
2012,36,13~18,花蓮縣,5,10015
2012,36,13~18,金門縣,5,09020
2012,36,13~18,苗栗縣,9,10005
2012,36,13~18,高雄市,58,64000
2012,36,13~18,台北市,93,63000
2012,36,13~18,台中市,50,66000
2012,36,13~18,台南市,37,67000
2012,36,13~18,台東縣,8,10014
2012,36,13~18,雲林縣,11,10009
2012,36,13~18,基隆市,7,10017
2012,36,19~64,嘉義市,62,10020
2012,36,19~64,嘉義縣,34,10010
2012,36,19~64,連江縣,15,09007
2012,36,19~64,桃園市,233,68000
2012,36,19~64,屏東縣,163,10013
